Time (ms),roll,pitch,yaw,thrust
0.11506009101867676,0.0005567391635850072,-0.004226428922265768,0.0014629244105890393,-1.4495298862457275
0.21635699272155762,-0.002526532392948866,-0.004209933802485466,-0.00426558218896389,-1.4556115865707397
0.31478428840637207,0.0018213578732684255,-0.0019940612837672234,0.004179267678409815,-1.4772872924804688
0.41401195526123047,-0.0034473538398742676,0.0009257755009457469,0.007110645994544029,-1.5032542943954468
0.5159456729888916,-0.004412854090332985,-0.00862393993884325,-0.002789206337183714,-1.4331505298614502
0.613300085067749,0.006992669310420752,-0.006029028445482254,-0.003802837338298559,-1.4500538110733032
0.7151234149932861,0.0007259523263201118,-0.0028721841517835855,-0.005510825198143721,-1.4815776348114014
0.8162355422973633,-0.0040718624368309975,-0.004905417561531067,-0.001228368142619729,-1.4687237739562988
0.9149346351623535,-0.000636148382909596,-0.0028505511581897736,0.0006026261253282428,-1.484149694442749
1.013805627822876,0.000662684440612793,-0.0036123134195804596,0.011620383709669113,-1.4782074689865112
1.1150693893432617,-0.0032398176845163107,-0.008119800128042698,0.008993756026029587,-1.449339509010315
1.2140758037567139,0.0012983614578843117,-0.004701264202594757,0.0018007734324783087,-1.4752650260925293
1.314967155456543,0.0005182305467315018,-0.0017739376053214073,-0.00015455558605026454,-1.5046204328536987
1.4163835048675537,-0.003780073020607233,-0.0006462553865276277,-0.0019701921846717596,-1.5187309980392456
1.514047384262085,0.0020124732982367277,-0.0039351037703454494,0.0010542938252910972,-1.4962092638015747
1.6169788837432861,-0.00431796396151185,-0.0003137720632366836,0.0021723276004195213,-1.5162538290023804
1.715125322341919,0.0006063688197173178,-0.006542894523590803,0.0006924013141542673,-1.4676238298416138
1.8144927024841309,0.00036871086922474205,-0.006339689716696739,-0.00577679555863142,-1.4774478673934937
1.9143033027648926,0.004720883909612894,-0.005120135843753815,-0.004528847057372332,-1.4977473020553589
2.0158231258392334,0.0013999636285007,-0.005007671657949686,-0.004795243497937918,-1.5083003044128418
2.1162400245666504,0.0025540469214320183,-0.004479671828448772,0.004600949585437775,-1.5102790594100952
