Time (ms),roll,pitch,yaw,thrust
0.1018519401550293,-0.0008602781454101205,0.0005319475312717259,0.002027037786319852,-0.7000121474266052
0.20606017112731934,0.0011795781319960952,-0.002955265808850527,0.0038812910206615925,-0.6743373274803162
0.3053162097930908,0.001488627982325852,-0.0016060663620010018,0.003935503773391247,-0.6831002235412598
0.4072434902191162,0.0003179539926350117,0.007283652201294899,0.007213675417006016,-0.7616316676139832
0.5093019008636475,-7.436170562868938e-05,0.008250266313552856,0.0037560262717306614,-0.7715902328491211
0.6075103282928467,0.00204712082631886,0.006877054460346699,0.005336744245141745,-0.7558577060699463
0.7062628269195557,0.000692507135681808,-0.0010520739015191793,-0.004227123223245144,-0.6862881779670715
0.8076748847961426,0.0030550595838576555,0.0010890905978158116,0.0007245301967486739,-0.7075913548469543
0.9086787700653076,0.0005756316822953522,0.008788853883743286,0.001761595020070672,-0.759289562702179
1.0083277225494385,0.002266924362629652,0.002189689315855503,0.0024660471826791763,-0.7067255973815918
1.1109330654144287,0.0015829169424250722,-0.0012803914723917842,0.00011267510853940621,-0.0022590812295675278
1.201537847518921,0.013908355496823788,-0.004519197158515453,0.0025244124699383974,-0.09917615354061127
1.3036799430847168,0.012560422532260418,-0.007343638222664595,-0.0006849317578598857,-0.26135244965553284
1.406034231185913,0.005252940114587545,-0.011662783101201057,-0.000936599972192198,-0.29723280668258667
1.5075006484985352,0.006126318592578173,0.00426883390173316,-0.002041523577645421,-0.6294102072715759
1.612647533416748,0.004155727103352547,-0.0039813886396586895,0.0038357824087142944,-0.537625789642334
1.711139440536499,0.0008329068077728152,-0.0019472166895866394,0.005563860759139061,-0.5886636972427368
1.8021116256713867,0.00875362940132618,0.007329839747399092,0.007090711034834385,-0.7011687159538269
1.9044370651245117,0.0015062610618770123,0.006372692994773388,0.0065692090429365635,-0.6848002672195435
2.0115652084350586,0.0015668232226744294,-0.0012466805055737495,0.0001190559851238504,-0.6246278882026672
2.108149528503418,0.000875189492944628,0.007096770219504833,0.005421567242592573,-0.6955521106719971
2.2114992141723633,0.003529928158968687,0.002051630988717079,0.0004692228394560516,-0.6582342982292175
2.306154727935791,0.0017745025688782334,0.0041401805356144905,-0.009616252966225147,-0.6835108995437622
2.406062126159668,0.004359366837888956,-0.0030002929270267487,-0.002555699087679386,-0.6287920475006104
2.508476734161377,-0.0010328172938898206,-0.006025735754519701,-0.0007265114691108465,-0.6050606966018677
2.611208915710449,0.0002162028686143458,0.004565667361021042,-0.004673302639275789,-0.6967332363128662
2.705686569213867,0.001885388744994998,-0.004120049066841602,-0.001258118893019855,-0.6264253258705139
2.804586887359619,0.0010006795637309551,0.0016828641528263688,0.00213852571323514,-0.6642266511917114
2.9069762229919434,-0.0004163430130574852,0.0019848125521093607,0.004058159422129393,-0.6712048649787903
3.0096940994262695,0.0012952815741300583,-0.002566434210166335,0.0049644894897937775,-0.623561441898346
3.10418438911438,0.002287793904542923,0.005413335748016834,0.010328982025384903,-0.6912726163864136
3.2047410011291504,-0.0006896757986396551,-0.0032848306000232697,-0.0009594522998668253,-0.6169484257698059
3.306593656539917,-0.011778469197452068,0.0038011542055755854,0.0006403008592315018,-0.6335933804512024
3.4083094596862793,-0.016747314482927322,0.010346501134335995,-0.0013879864709451795,-0.5876831412315369
3.5104434490203857,-0.018951646983623505,0.01609552837908268,0.006255939602851868,-0.5888538360595703
3.612989902496338,-0.024410750716924667,0.014093007892370224,0.005549166817218065,-0.5077414512634277
3.7056031227111816,-0.013881059363484383,0.008058066479861736,0.01704847626388073,0.2637460231781006
3.806750535964966,0.005659668706357479,-0.010104440152645111,0.0004834502178709954,0.7435970902442932
3.908613681793213,0.02893056906759739,-0.07919777929782867,-0.008571389131247997,1.0811505317687988
4.0114874839782715,0.0478522889316082,-0.02349552884697914,0.08222471177577972,-0.4826567769050598
4.104321241378784,0.018913723528385162,0.02654382959008217,0.15528076887130737,-0.6418931484222412
4.206377983093262,-0.0017319134203717113,0.03284231573343277,0.1938888132572174,0.5672699213027954
4.309362888336182,0.03576050326228142,0.012706728652119637,0.1516585648059845,0.6926323175430298
4.4024035930633545,0.02112223021686077,-0.020858224481344223,0.10470826178789139,0.996273934841156
4.506117343902588,-0.0028632511384785175,-0.011225460097193718,0.04601125419139862,0.4600110352039337
4.606618881225586,0.0019442712655290961,-0.002440518932417035,0.1206250935792923,-0.16189758479595184
4.709628105163574,-0.011644083075225353,-0.017578624188899994,0.17545655369758606,0.04050447791814804
4.811598062515259,-0.00334251020103693,0.005064426455646753,0.2321835458278656,-0.31401264667510986
4.906379461288452,0.000591020449064672,0.006045572925359011,0.22404344379901886,-0.08604744076728821
5.006464958190918,0.0001164681525551714,0.022114837542176247,0.22542718052864075,-0.008734176866710186
5.109136581420898,0.0008757525938563049,0.019034648314118385,0.24588708579540253,0.199178546667099
5.211740255355835,-0.016476305201649666,0.03541722521185875,0.27841219305992126,0.17834331095218658
5.313119649887085,0.02752770110964775,0.031126579269766808,0.2408837527036667,0.4970666170120239
5.40726900100708,0.060649748891592026,-0.01769404113292694,0.2475748509168625,0.9188475012779236
5.509377956390381,0.04576405510306358,-0.06665308773517609,0.2777195870876312,0.20327934622764587
5.611648082733154,0.037063807249069214,-0.10207424312829971,0.2911356985569,-0.8969257473945618
5.703634023666382,0.021627329289913177,-0.10168690234422684,0.2799229025840759,-1.7864099740982056
5.811720609664917,0.018766269087791443,-0.07362291216850281,0.28337135910987854,-2.119537830352783
5.907727956771851,0.0207805298268795,-0.05120987072587013,0.2878064811229706,-1.8123626708984375
6.010059356689453,0.011195260100066662,-0.02577444352209568,0.24198459088802338,-1.3814125061035156
6.1047351360321045,0.009468314237892628,-0.008074227720499039,0.18601439893245697,-0.8256353139877319
6.205275535583496,0.009790180251002312,-0.004848105367273092,0.15066124498844147,-0.27077922224998474
6.307810544967651,0.0026741744950413704,-0.003886959282681346,0.11801932007074356,-0.14815326035022736
6.410308361053467,0.004959107376635075,-0.007978115230798721,0.10609378665685654,0.03281056508421898
6.502486944198608,0.003496024990454316,-0.007344179321080446,0.08259787410497665,0.0971059650182724
6.606120824813843,0.0008566289325244725,-0.009650702588260174,0.06882964074611664,0.001526807900518179
6.707284450531006,-0.0025115450844168663,-0.003209706163033843,0.039572279900312424,-0.191925048828125
6.810988903045654,-0.006396342068910599,-0.02760474570095539,0.03259028121829033,-0.380351722240448
6.903095483779907,-0.0026826790999621153,-0.01965084858238697,0.046848002821207047,-0.7224656343460083
7.005000829696655,0.0012728122528642416,-0.004268871154636145,0.049607738852500916,-0.6859291195869446
7.106693744659424,0.002491115592420101,0.001974990125745535,0.03170317783951759,-0.4000258147716522
7.209018230438232,0.0006829542689956725,-0.002499449299648404,0.016851024702191353,-0.11423489451408386
7.301696300506592,-0.0003768554306589067,-0.0014132203068584204,0.009520132094621658,-0.07224732637405396
7.403602123260498,-0.012136773206293583,-0.01218429021537304,0.014567061327397823,-0.14673948287963867
7.508928298950195,-0.011387399397790432,-0.012513812631368637,0.005415366496890783,-0.3257511258125305
7.609097719192505,-0.006233465392142534,-0.015328839421272278,0.010758730582892895,-0.4821963310241699
7.710748195648193,-0.0037049008533358574,-0.003074207343161106,0.0041738287545740604,-0.5254796147346497
7.806108236312866,-0.0017601706786081195,-0.0011068728053942323,0.0713154599070549,0.04706868901848793
7.908016681671143,-0.005556517280638218,-0.0016214944189414382,0.04423714429140091,0.07596666365861893
8.010431051254272,-0.007836398668587208,-0.0014335911255329847,0.016753051429986954,-0.06928624957799911
8.109136581420898,-0.007559902034699917,0.003722642082720995,-0.03233160451054573,-0.289593905210495
8.20542049407959,-0.01509806327521801,0.02289898693561554,-0.0265666451305151,-0.3815014958381653
8.30808138847351,-0.013787645846605301,0.012319657020270824,-0.0162691380828619,0.012367759831249714
8.41111946105957,0.005762829445302486,0.012014001607894897,-0.01372042577713728,0.04618997871875763
8.503777742385864,-0.002156774513423443,0.011449684388935566,-0.008390105329453945,-0.04153139889240265
8.604174852371216,-0.025107134133577347,0.044349268078804016,-0.002369155175983906,-0.1630701869726181
8.707098484039307,-0.023125654086470604,0.03334333375096321,0.0021374551579356194,0.4517454206943512
8.810094833374023,-0.019322779029607773,0.014196337200701237,0.005296995397657156,0.48229989409446716
8.909663200378418,-0.010460887104272842,-0.004186922684311867,-0.006650420371443033,0.39901793003082275
9.004631042480469,-0.004764103796333075,-0.0068722194992005825,-0.008708935230970383,-0.07233019918203354
9.105382442474365,0.011459361761808395,-0.013638945296406746,-0.014745914377272129,-0.14876070618629456
9.206801414489746,0.009424029849469662,-0.0046155862510204315,-0.006443013437092304,-0.32802239060401917
9.309149742126465,0.011327342130243778,-0.0018741115927696228,0.0005614832625724375,-0.20342175662517548
9.411085605621338,0.00815027765929699,-0.003651584032922983,0.006177378818392754,-0.17368873953819275
9.505459308624268,-0.0004640383995138109,-0.03303231671452522,0.001541957724839449,-0.15794163942337036
9.605997323989868,0.007016671355813742,-0.026398811489343643,-0.0071310438215732574,-0.634558379650116
9.70684289932251,0.018082575872540474,-0.01546967402100563,-0.008467554114758968,-0.6357171535491943
9.80881142616272,0.011742268688976765,0.007523316890001297,-0.006364806555211544,-0.5298046469688416
9.911367654800415,0.016090940684080124,0.0191721860319376,0.006322235334664583,-0.21841293573379517
10.003633975982666,0.013892672024667263,0.006649510934948921,0.0016613340703770518,-0.15265019237995148
