Format Version,1.22,Take Name,crazyflie_hlc25,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:23:31 -0500,Total Frames in Take,1177,Total Exported Frames,1177,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.433333,0.001290,-0.199517,0.002339,-0.979891,-182.591736,2.159408,-77.056114,0.121451,-192.015137,2.158518,-79.301056,0.591436,-177.170898,2.043538,-84.286652,0.755191,-176.549500,2.277593,-73.410484,0.869691,-184.631454,2.157985,-71.226273,0.569174,-192.093506,2.136724,-79.424057,-177.141632,2.053984,-84.280754,-176.565964,2.258888,-73.471909,-184.562531,2.196003,-71.012276,-134.850403,207.032913,160.377686,-135.047729,207.914154,163.917068,308.863861,205.925781,-133.435104,162.021881,284.876556,82.791122,138.099594,277.222046,92.927551,114.669678,277.589661,87.077263,51.141178,207.311417,49.113293,8.424789,205.543945,-119.189941,-79.184189,269.952667,44.621670,-95.751915,276.232758,82.618675,-105.805458,206.807465,-332.340668,-109.501358,276.591675,71.038818,-127.766624,275.890411,93.529037,-288.818604,206.344910,373.450409,-293.008545,205.597473,-3.758252,40.286842,205.165787,-122.273483,-166.985519,206.547623,224.365280,13.011921,205.444305,-255.722015,-149.127380,205.678299,49.624699,-292.870178,204.901474,167.161423,89.285599,207.648438,16.366524,100.658058,207.327789,191.514008,311.477081,206.737213,17.218685,-96.906807,207.304794,111.914658,102.568909,204.813553,-320.313141,-13.807909,207.947632,292.540802,79.082573,206.587769,-47.950211,85.710426,208.613846,240.154312,216.857391,207.577042,83.845261,-18.634460,208.303375,85.633141,63.172470,207.234238,185.472549,203.943512,206.319138,-137.302429,131.399551,206.754608,53.912399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,0.000916,-0.199871,0.002382,-0.979819,-182.590286,2.159770,-77.060532,0.127622,-192.015289,2.162707,-79.298676,0.564881,-177.174683,2.047812,-84.295059,0.741040,-176.545380,2.273917,-73.419174,0.866230,-184.625793,2.154644,-71.229225,0.551625,-192.099884,2.142527,-79.429810,-177.142746,2.057158,-84.289642,-176.560516,2.257387,-73.481384,-184.558197,2.188723,-71.005775,-134.845779,207.033798,160.380554,-135.047867,207.913391,163.917252,308.861786,205.927536,-133.429901,162.013321,284.871277,82.794312,138.098312,277.224030,92.931892,114.670052,277.590515,87.074135,51.141621,207.311707,49.113106,8.427473,205.543396,-119.207260,-79.190300,269.952057,44.629623,-95.756096,276.228973,82.620346,-105.794617,206.806686,-332.319916,-109.503647,276.592224,71.033859,-127.768494,275.888885,93.530830,-288.817596,206.347031,373.451233,-292.999420,205.598358,-3.755853,40.394035,205.164291,-122.219849,-166.985138,206.547638,224.366287,13.012207,205.444077,-255.723602,-149.128738,205.677292,49.626656,-292.320526,205.102203,166.749863,89.285904,207.649017,16.366955,100.659393,207.326752,191.513626,311.482605,206.741333,17.219162,-96.904846,207.304260,111.919281,102.568947,204.811569,-320.315369,-13.805531,207.948166,292.540527,79.080338,206.586533,-47.950615,85.707443,208.612579,240.149826,216.855652,207.580063,83.845779,-18.634176,208.301712,85.632957,63.171272,207.235077,185.472656,203.942398,206.318237,-137.302719,131.400421,206.753326,53.912514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.001002,-0.205551,0.005320,-0.978631,-182.575958,2.194171,-76.978363,0.215848,-192.026047,2.264527,-79.107018,0.390963,-177.245361,2.066026,-84.275475,0.759128,-176.488678,2.259238,-73.407082,0.702197,-184.543793,2.186895,-71.123871,0.528521,-192.123047,2.025378,-79.879211,-177.150375,2.067933,-84.292526,-176.554123,2.256246,-73.488983,-184.549194,2.190153,-71.008713,-134.852814,207.033508,160.376221,-135.047485,207.913467,163.917450,308.857391,205.923706,-133.430817,162.016708,284.876953,82.795952,138.097733,277.222534,92.932800,114.669754,277.587891,87.084030,51.141201,207.311462,49.114166,8.395556,205.557159,-119.152687,-79.189392,269.951447,44.630657,-95.756233,276.233765,82.618683,-105.793549,206.804352,-332.320709,-109.504410,276.593842,71.039291,-127.767113,275.891266,93.535294,-288.812744,206.347565,373.449707,-293.006897,205.598862,-3.756934,40.393291,205.145004,-122.215317,-166.986603,206.546829,224.367767,13.012039,205.443878,-255.721451,-149.128555,205.676132,49.623020,-292.877136,204.899673,167.169495,89.284912,207.649734,16.368530,100.660286,207.326324,191.513748,311.492737,206.739944,17.212582,-96.905876,207.304123,111.915466,102.568863,204.812531,-320.313568,-13.807157,207.946182,292.541962,79.082367,206.586334,-47.951000,85.708122,208.612991,240.153259,216.871384,207.578354,83.812263,-18.633959,208.302780,85.641083,63.173820,207.232162,185.472290,203.941299,206.319458,-137.302368,131.399887,206.754333,53.917366,310.482208,209.153610,374.375397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.000245,-0.201386,0.002256,-0.979509,-182.585327,2.166948,-77.055023,0.122602,-192.017197,2.177158,-79.264030,0.586131,-177.192108,2.070678,-84.306480,0.746751,-176.529190,2.271287,-73.432098,0.868292,-184.602814,2.148669,-71.217491,0.572807,-192.097931,2.151390,-79.396675,-177.156799,2.081222,-84.300095,-176.547424,2.253701,-73.496948,-184.540756,2.182562,-71.008934,-134.846329,207.034515,160.380035,-135.046860,207.913086,163.918594,308.862854,205.918976,-133.430145,162.008713,284.874298,82.792267,138.100052,277.222046,92.931076,114.668289,277.588928,87.076279,51.141445,207.310196,49.111954,8.394250,205.556198,-119.145943,-79.183662,269.950592,44.622719,-95.754745,276.230255,82.622681,-105.793831,206.806595,-332.322449,-109.501740,276.592194,71.042442,-127.765747,275.888184,93.531960,-288.818359,206.346054,373.449188,-293.014191,205.597687,-3.755939,40.392197,205.163406,-122.220505,-166.984879,206.548019,224.368103,13.012087,205.443237,-255.721191,-149.128708,205.677765,49.625854,-292.873230,204.897858,167.164093,89.283760,207.649643,16.365850,100.658485,207.327728,191.511871,311.472137,206.745071,17.220211,-96.831413,207.239365,112.129745,102.569473,204.811310,-320.311737,-13.805903,207.948685,292.541016,79.082733,206.585693,-47.951431,85.706963,208.612701,240.148743,216.869141,207.578415,83.816849,-18.632624,208.301041,85.633194,63.175892,207.232758,185.473282,203.943665,206.319519,-137.301865,131.399734,206.756332,53.910297,310.485504,209.153915,374.374695,-76.007401,205.595276,58.522373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.000730,-0.201589,0.002084,-0.979468,-182.583145,2.168387,-77.063698,0.123045,-192.015915,2.179514,-79.268806,0.586877,-177.192917,2.080286,-84.317467,0.751331,-176.525528,2.269887,-73.443161,0.864096,-184.598236,2.143863,-71.225349,0.567250,-192.095627,2.157660,-79.395828,-177.164352,2.091383,-84.309525,-176.538345,2.250660,-73.506775,-184.533447,2.181746,-71.008865,-134.850357,207.033417,160.377594,-135.048859,207.913544,163.913147,308.858215,205.919296,-133.431076,162.020294,284.878906,82.793427,138.098785,277.222382,92.930695,114.672050,277.588745,87.075638,51.140778,207.311981,49.112488,8.398181,205.556030,-119.157837,-79.193565,269.951752,44.630779,-95.755264,276.227356,82.617416,-105.805969,206.810242,-332.337250,-109.505081,276.591736,71.032715,-127.763321,275.887604,93.535728,-288.818512,206.346893,373.448883,-293.005981,205.595688,-3.756511,40.390514,205.162048,-122.219070,-166.986816,206.547363,224.365921,13.011718,205.443710,-255.721024,-149.126297,205.677765,49.623383,-292.316345,205.100677,166.748016,89.286102,207.647491,16.366035,100.658562,207.326721,191.513443,311.494080,206.743271,17.214775,-96.904518,207.305435,111.917923,102.569641,204.812958,-320.313660,-13.809140,207.947113,292.543121,79.082428,206.586746,-47.951385,85.707947,208.613678,240.152817,216.857697,207.579941,83.844597,-18.634251,208.303574,85.637436,63.174839,207.234711,185.472244,203.942734,206.320145,-137.302124,131.399887,206.754852,53.911243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.001255,-0.202093,0.002596,-0.979362,-182.580704,2.168787,-77.066666,0.123487,-192.015747,2.193178,-79.262062,0.581024,-177.198059,2.080137,-84.326050,0.750545,-176.519257,2.259947,-73.452286,0.864491,-184.589813,2.141885,-71.226273,0.569073,-192.098419,2.171542,-79.389099,-177.167892,2.090756,-84.317810,-176.534500,2.240426,-73.515511,-184.521454,2.179423,-71.012291,-134.848053,207.032593,160.379929,-135.032318,207.913803,163.949768,308.863983,205.927139,-133.429413,162.010666,284.872070,82.795418,138.097687,277.222412,92.932983,114.670876,277.587830,87.078407,51.140301,207.311325,49.111824,8.427279,205.542587,-119.209991,-79.193558,269.949615,44.633411,-95.754601,276.229248,82.617989,-105.794350,206.805115,-332.316864,-109.505554,276.590027,71.032715,-127.764465,275.891663,93.533157,-288.815369,206.346268,373.447479,-292.990417,205.597397,-3.759962,40.387543,205.144333,-122.217545,-166.984970,206.547684,224.367264,13.011992,205.444595,-255.721710,-149.128922,205.676575,49.622261,-292.878998,204.898254,167.168716,89.286469,207.648880,16.364109,100.658165,207.328384,191.513855,311.499023,206.741592,17.212200,-96.905754,207.305603,111.914085,102.569008,204.811890,-320.313477,-13.807032,207.945282,292.541809,79.081650,206.587601,-47.950443,85.708481,208.613998,240.150101,216.848083,207.582047,83.827385,-18.634464,208.302139,85.631012,63.135498,207.327240,185.383850,203.942734,206.318741,-137.301971,131.399918,206.753021,53.914154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.004756,-0.203365,0.000584,-0.979091,-182.591721,2.192722,-77.076248,0.116380,-192.032440,2.210016,-79.247169,0.601622,-177.227646,2.173437,-84.349892,0.801508,-176.521194,2.271528,-73.476845,0.879031,-184.585648,2.115909,-71.231094,0.554039,-192.100128,2.175681,-79.386635,-177.223221,2.192780,-84.351242,-176.524979,2.242366,-73.524620,-184.515625,2.179038,-71.005028,-134.850723,207.033966,160.377411,-135.046082,207.912491,163.923172,308.868744,205.925278,-133.430374,162.018204,284.878387,82.791397,138.096115,277.223083,92.917061,114.670967,277.591827,87.063980,51.143654,207.309906,49.113178,8.427345,205.544037,-119.204285,-79.183594,269.949341,44.623554,-95.756569,276.230530,82.619926,-105.794693,206.807419,-332.317383,-109.501358,276.591949,71.038437,-127.763405,275.890411,93.537582,-288.815826,206.350708,373.448090,-293.006134,205.598953,-3.755397,40.390984,205.164627,-122.219681,-166.985657,206.547241,224.367996,13.012338,205.444809,-255.721573,-149.129562,205.676605,49.622189,-292.870850,204.899628,167.159851,89.286652,207.647324,16.364298,100.658096,207.327484,191.516083,311.493683,206.742508,17.215824,-96.833710,207.268738,112.011360,102.569733,204.813904,-320.312164,-13.807533,207.943802,292.541656,79.082611,206.587189,-47.950188,85.708580,208.614273,240.151794,216.847534,207.583115,83.828598,-18.635038,208.302399,85.629959,63.170986,207.235092,185.471161,203.942947,206.318848,-137.302536,131.398315,206.753250,53.910957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.007944,-0.209507,0.005892,-0.977757,-182.580200,2.246311,-76.992241,0.209965,-192.046646,2.382254,-79.043564,0.373768,-177.308731,2.195148,-84.333130,0.755306,-176.464325,2.239612,-73.469574,0.734354,-184.501129,2.168231,-71.122711,0.525519,-192.123276,2.070141,-79.805634,-177.228973,2.196757,-84.362190,-176.518829,2.237152,-73.534790,-184.506897,2.171274,-71.010864,-134.851746,207.032349,160.375351,-135.048462,207.912704,163.914398,308.858826,205.929520,-133.430481,162.018723,284.874023,82.797012,138.102905,277.223145,92.927742,114.669708,277.587006,87.070724,51.143478,207.311371,49.114738,8.329511,205.736496,-119.085930,-79.192566,269.951172,44.634712,-95.757805,276.229279,82.616516,-105.794060,206.804306,-332.322876,-109.504791,276.590698,71.036720,-127.764336,275.891205,93.535461,-288.814789,206.348892,373.451813,-292.997040,205.597519,-3.761339,40.289970,205.168228,-122.272530,-166.985825,206.547592,224.366455,13.012207,205.443405,-255.722336,-149.130295,205.675049,49.624748,-292.861969,204.899017,167.156937,89.283966,207.648819,16.366049,100.659058,207.327911,191.515106,311.502075,206.745270,17.211151,-96.905777,207.305191,111.917755,102.569237,204.812759,-320.314087,-13.807108,207.947922,292.539124,79.082001,206.586151,-47.950756,85.705818,208.613281,240.146423,216.855576,207.580978,83.846176,-18.633995,208.301407,85.632515,63.170898,207.236450,185.471420,203.943329,206.317978,-137.301208,131.401138,206.755951,53.921097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.005397,-0.204234,0.000585,-0.978907,-182.576111,2.195667,-77.083069,0.128730,-192.020660,2.218098,-79.237190,0.564134,-177.224976,2.184169,-84.366249,0.741490,-176.499176,2.268397,-73.494354,0.880194,-184.559662,2.112006,-71.234482,0.526882,-192.100571,2.172302,-79.374496,-177.189514,2.198600,-84.377350,-176.513321,2.242604,-73.547104,-184.498993,2.172533,-71.006645,-134.849197,207.033890,160.379074,-135.046432,207.912399,163.920776,308.864502,205.926346,-133.430786,162.020691,284.872833,82.795059,138.105484,277.222473,92.930458,114.669250,277.588684,87.082962,51.140015,207.311539,49.112713,8.396776,205.554626,-119.157196,-79.189384,269.952820,44.628654,-95.756729,276.233063,82.616577,-105.793808,206.804871,-332.323364,-109.506416,276.591187,71.033768,-127.760803,275.892639,93.537331,-288.818329,206.347946,373.446838,-293.001953,205.598358,-3.758499,40.386932,205.144791,-122.217178,-166.985809,206.547638,224.368500,13.013041,205.444000,-255.722473,-149.129440,205.677719,49.618988,-292.869354,204.900101,167.162277,89.286674,207.648178,16.365675,100.660194,207.327240,191.512985,311.510284,206.744293,17.210674,-96.831627,207.239395,112.130890,102.569115,204.813721,-320.314728,-13.801500,207.947754,292.539612,79.082230,206.587265,-47.950512,85.707809,208.613724,240.153366,216.856598,207.581024,83.842194,-18.635155,208.303589,85.630806,63.176041,207.233505,185.471252,203.942368,206.318192,-137.302460,131.399673,206.754486,53.916229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.008319,-0.210604,0.005827,-0.977519,-182.575317,2.252590,-76.998665,0.206321,-192.046326,2.390268,-79.028679,0.378793,-177.320313,2.207057,-84.351364,0.753691,-176.451569,2.243062,-73.489700,0.740036,-184.483093,2.169975,-71.124908,0.530933,-192.120163,2.075410,-79.778885,-177.242584,2.209085,-84.377869,-176.506714,2.240895,-73.555984,-184.488159,2.173440,-71.015068,-134.849503,207.033234,160.378937,-135.032730,207.913681,163.945190,308.864105,205.919342,-133.430145,162.025299,284.876984,82.795349,138.101334,277.222595,92.924263,114.672447,277.590576,87.050339,51.143517,207.310486,49.116093,8.395548,205.554611,-119.154190,-79.191612,269.951965,44.629551,-95.755852,276.231995,82.617668,-105.806389,206.810516,-332.332550,-109.508987,276.590607,71.024612,-127.763199,275.891083,93.532715,-288.813599,206.347733,373.448151,-292.991486,205.597855,-3.757212,40.288212,205.166916,-122.272316,-166.986710,206.547333,224.366791,13.012850,205.444412,-255.721497,-149.128036,205.674164,49.619503,-292.874634,204.902023,167.164658,89.285591,207.647659,16.367357,100.656868,207.327774,191.499802,311.507416,206.742859,17.207146,-96.832474,207.239777,112.128342,102.569290,204.813263,-320.313873,-13.808581,207.951065,292.542450,79.081535,206.586594,-47.949276,85.708527,208.612274,240.155029,216.857986,207.577179,83.843369,-18.634005,208.302170,85.637077,63.171207,207.234619,185.473022,203.941437,206.319458,-137.302155,131.399826,206.755646,53.911423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.005273,-0.206001,0.000537,-0.978537,-182.582565,2.200247,-77.084534,0.111303,-192.034836,2.220659,-79.204552,0.627630,-177.257751,2.188043,-84.386978,0.804898,-176.492737,2.274755,-73.517799,0.889888,-184.544998,2.117532,-71.228806,0.564555,-192.093689,2.179178,-79.347305,-177.248596,2.200844,-84.390572,-176.501633,2.248273,-73.567261,-184.480011,2.174247,-71.010185,-134.852264,207.031921,160.374969,-135.045929,207.913712,163.923264,308.862335,205.915375,-133.430664,162.029251,284.873962,82.791519,138.102417,277.221954,92.937614,114.671623,277.589447,87.075806,51.142239,207.312012,49.112774,8.396247,205.552719,-119.155594,-79.191887,269.955566,44.630062,-95.755280,276.235504,82.614861,-105.794418,206.808853,-332.316956,-109.501740,276.592773,71.034912,-127.771584,275.891479,93.528954,-288.816650,206.344696,373.453278,-292.994659,205.597855,-3.761718,40.395020,205.163162,-122.218750,-166.985168,206.547211,224.365860,13.012754,205.444809,-255.721420,-149.129791,205.675842,49.624451,-292.872101,204.898865,167.164429,89.285698,207.648438,16.365719,100.658241,207.328873,191.513992,311.495392,206.744644,17.216682,-96.906189,207.305054,111.915588,102.569618,204.813354,-320.311676,-13.801360,207.948883,292.540405,79.081848,206.586960,-47.952038,85.707474,208.614655,240.150482,216.856567,207.579422,83.843513,-18.633389,208.302658,85.629791,63.170647,207.235428,185.471329,203.943771,206.319046,-137.301773,131.399506,206.754807,53.917568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.004666,-0.206295,0.000563,-0.978479,-182.577850,2.192991,-77.098541,0.109545,-192.031387,2.208955,-79.212906,0.636613,-177.257401,2.173115,-84.404167,0.806942,-176.485886,2.272999,-73.535553,0.890117,-184.536743,2.116893,-71.241547,0.570881,-192.089233,2.174458,-79.342064,-177.252335,2.187740,-84.406540,-176.491379,2.241249,-73.584572,-184.469528,2.182806,-71.020599,-134.850861,207.033035,160.378448,-135.046692,207.913971,163.919830,308.867004,205.928772,-133.430176,162.019226,284.873077,82.793030,138.100433,277.224457,92.910675,114.671410,277.588623,87.061020,51.141335,207.310898,49.114155,8.430102,205.541199,-119.222473,-79.180786,269.951782,44.617485,-95.756332,276.233490,82.617683,-105.805649,206.808121,-332.339539,-109.506035,276.592407,71.031952,-127.764511,275.892120,93.533447,-288.817261,206.346252,373.446930,-293.001373,205.597229,-3.754950,40.391186,205.162933,-122.220978,-166.986176,206.546951,224.367310,13.011683,205.443695,-255.721634,-149.131012,205.674744,49.617111,-292.863922,204.898453,167.154144,89.284180,207.649063,16.369047,100.656738,207.328873,191.518036,311.490631,206.742004,17.214680,-96.833405,207.239059,112.125816,102.567589,204.813934,-320.316986,-13.804293,207.949234,292.542542,79.081444,206.586502,-47.950573,85.707024,208.614059,240.151031,216.856094,207.579422,83.844589,-18.634943,208.300568,85.630096,63.173027,207.233597,185.471924,203.941696,206.319244,-137.301910,131.399704,206.755203,53.918999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.004396,-0.206896,0.000529,-0.978353,-182.577026,2.186087,-77.105042,0.109274,-192.033142,2.199236,-79.207802,0.626688,-177.265579,2.163434,-84.417191,0.811505,-176.480713,2.269039,-73.549583,0.894944,-184.528702,2.112639,-71.245605,0.574126,-192.094543,2.171174,-79.340759,-177.260941,2.175142,-84.419571,-176.488556,2.244255,-73.596024,-184.456009,2.163438,-71.026825,-134.847641,207.033722,160.380310,-135.047073,207.912537,163.917450,308.871948,205.921860,-133.431702,162.007523,284.875183,82.790733,138.099991,277.222229,92.935799,114.670113,277.585754,87.088585,51.141174,207.310745,49.112457,8.404312,205.699875,-119.215706,-79.181686,269.954224,44.620262,-95.751167,276.233887,82.624832,-105.794777,206.806763,-332.317627,-109.507278,276.591461,71.032043,-127.767876,275.890015,93.535019,-288.816345,206.348129,373.449982,-293.005890,205.600601,-3.757593,40.393661,205.164246,-122.219452,-166.985245,206.547577,224.367188,13.012576,205.444122,-255.720901,-149.131744,205.676682,49.619854,-292.872589,204.899292,167.164520,89.284531,207.648468,16.367903,100.657692,207.327225,191.514282,311.483765,206.740829,17.222309,-96.904282,207.304718,111.916443,102.568672,204.814072,-320.315308,-13.806532,207.948486,292.541138,79.080154,206.587082,-47.952095,85.706917,208.614807,240.149826,216.857056,207.581619,83.843636,-18.634987,208.300873,85.635651,63.173683,207.232529,185.473953,203.940460,206.318451,-137.302353,131.398941,206.753510,53.917755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.003877,-0.207445,0.000944,-0.978239,-182.575150,2.185383,-77.112709,0.109268,-192.033630,2.201647,-79.204834,0.625941,-177.271957,2.150918,-84.430794,0.811733,-176.474792,2.268934,-73.564217,0.893721,-184.520264,2.120034,-71.250992,0.575927,-192.096024,2.172466,-79.337196,-177.266647,2.163155,-84.433182,-176.482727,2.242846,-73.610397,-184.447189,2.174641,-71.034607,-134.849579,207.031219,160.379456,-135.048264,207.913239,163.915924,308.865509,205.929352,-133.431549,162.011536,284.875000,82.794525,138.099976,277.221680,92.923828,114.669479,277.589722,87.064865,51.142372,207.312988,49.113857,8.397285,205.554657,-119.168579,-79.192352,269.952118,44.632221,-95.756371,276.231110,82.619080,-105.793762,206.807846,-332.318176,-109.504890,276.589691,71.029755,-127.767525,275.888214,93.534622,-288.814728,206.345795,373.447723,-293.022705,205.599243,-3.756771,40.391064,205.145721,-122.217194,-166.985703,206.546829,224.367691,13.012230,205.443497,-255.721878,-149.131424,205.673767,49.616398,-292.325348,205.101608,166.755493,89.285629,207.646774,16.365969,100.658867,207.327408,191.513062,311.482605,206.743835,17.218113,-96.833160,207.238388,112.128281,102.569183,204.814529,-320.313324,-13.807769,207.946396,292.540283,79.082245,206.586121,-47.951099,85.707787,208.612732,240.152267,216.858154,207.580856,83.843994,-18.634254,208.301590,85.630974,63.172703,207.234772,185.473022,203.942490,206.319260,-137.301941,131.398209,206.753036,53.913349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.000588,-0.207044,0.003179,-0.978326,-182.563583,2.166208,-77.117279,0.123543,-192.020325,2.195509,-79.217117,0.585136,-177.254745,2.061895,-84.430626,0.752440,-176.465790,2.257545,-73.564568,0.863038,-184.513504,2.149884,-71.256821,0.563954,-192.100906,2.178457,-79.345467,-177.225403,2.064819,-84.420471,-176.482681,2.242048,-73.629028,-184.439850,2.180714,-71.039597,-134.847046,207.032745,160.380981,-135.047226,207.914108,163.917542,308.866516,205.925415,-133.430618,162.012115,284.876465,82.793251,138.098602,277.224457,92.912529,114.671303,277.589264,87.079147,51.140057,207.311035,49.113335,8.429225,205.540298,-119.218216,-79.190636,269.954407,44.632103,-95.755814,276.233398,82.617729,-105.806061,206.809357,-332.336426,-109.508705,276.590546,71.030334,-127.764740,275.891785,93.536285,-288.815826,206.347839,373.449005,-293.016968,205.598572,-3.755376,40.394615,205.164886,-122.218796,-166.985565,206.547897,224.367401,13.011730,205.444153,-255.720474,-149.130966,205.674927,49.618622,-292.866394,204.899261,167.159622,89.284630,207.648987,16.365593,100.658890,207.326965,191.514130,311.480347,206.746643,17.221928,-96.832642,207.239197,112.129318,102.569176,204.814026,-320.313660,-13.807755,207.946594,292.540131,79.082901,206.585785,-47.950943,85.707611,208.614059,240.151932,216.854675,207.579895,83.847557,-18.635937,208.301407,85.633743,63.170528,207.232376,185.472443,203.942902,206.319565,-137.302109,131.397446,206.754898,53.912670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.003892,-0.207955,0.001546,-0.978129,-182.574875,2.182128,-77.135025,0.114657,-192.035522,2.209115,-79.217239,0.610702,-177.279388,2.139808,-84.458656,0.799394,-176.470703,2.259240,-73.592949,0.887930,-184.513931,2.120350,-71.271263,0.555403,-192.100677,2.180371,-79.355469,-177.274811,2.157413,-84.459511,-176.479889,2.233885,-73.644341,-184.438110,2.173647,-71.041870,-134.847763,207.032227,160.381363,-135.049652,207.912796,163.912964,308.866486,205.926514,-133.433182,162.015656,284.877441,82.793495,138.099075,277.222534,92.935471,114.673187,277.589264,87.082909,51.142441,207.311798,49.112694,8.400237,205.553818,-119.177711,-79.189575,269.952271,44.631325,-95.755791,276.228851,82.614937,-105.806458,206.808182,-332.332855,-109.503082,276.589783,71.033951,-127.764282,275.890839,93.532547,-288.813965,206.344269,373.444885,-293.010284,205.599426,-3.760028,40.390240,205.145645,-122.215691,-166.986481,206.547638,224.367767,13.012493,205.443909,-255.720474,-149.129944,205.675201,49.616020,-292.868500,204.899887,167.161560,89.285416,207.648880,16.363684,100.658333,207.328629,191.513977,311.473267,206.740479,17.221260,-96.832291,207.241272,112.128853,102.569267,204.813126,-320.315277,-13.805509,207.948349,292.540283,79.083168,206.585876,-47.949345,85.709724,208.612915,240.157654,216.857285,207.578995,83.842957,-18.634180,208.300964,85.637733,63.174309,207.233337,185.473114,203.942154,206.319016,-137.302628,131.399887,206.754807,53.919643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
