Format Version,1.22,Take Name,crazyflie_hlc23,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:21:37 -0500,Total Frames in Take,933,Total Exported Frames,933,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
31,0.258333,-0.037208,-0.096056,-0.004416,-0.994670,69.391220,43.903175,-161.634293,0.098279,60.639339,44.168392,-165.778473,0.683891,76.195587,44.290997,-167.569763,0.757443,74.544159,43.680443,-156.816528,0.945886,66.185776,43.472874,-156.372406,0.629994,60.597134,44.167385,-165.859558,76.252975,44.305725,-167.595871,74.534485,43.677635,-156.858322,66.177856,43.487476,-156.196564,-134.849136,207.031937,160.381790,-135.030869,207.913254,163.952057,308.859406,205.911301,-133.430893,162.021088,284.868134,82.795204,138.103714,277.221100,92.954590,114.672935,277.590179,87.073967,51.147461,207.310059,49.117565,8.396958,205.554367,-119.153427,-79.185165,269.946777,44.632210,-95.751373,276.228058,82.627258,-105.805885,206.809967,-332.337097,-109.496216,276.589417,71.046257,-127.764580,275.886475,93.532799,-288.812927,206.343430,373.450623,-292.995392,205.600006,-3.757578,40.394981,205.161148,-122.219872,-166.985931,206.545761,224.365372,13.014317,205.441879,-255.717682,-149.127380,205.675934,49.622231,-292.859589,204.898788,167.155746,89.282875,207.647202,16.362705,100.838264,208.161804,192.224228,311.457245,206.735153,17.228317,-96.834335,207.238342,112.126732,102.570259,204.810577,-320.308533,-13.806491,207.943268,292.537781,79.080040,206.586639,-47.950668,42.227505,207.570145,282.555786,85.711754,208.614059,240.158600,216.858917,207.578018,83.842857,-18.634787,208.300323,85.645050,63.174690,207.231400,185.472565,203.942780,206.318405,-137.301163,131.398605,206.757141,53.912174,310.481476,209.151367,374.378387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.036634,-0.095239,-0.003951,-0.994772,69.361649,44.085018,-161.663162,0.116425,60.616703,44.352787,-165.821793,0.669251,76.175919,44.459568,-167.588104,0.694604,74.506615,43.863708,-156.836823,0.913394,66.147339,43.664001,-156.405945,0.558504,60.572357,44.361027,-165.893066,76.250259,44.470371,-167.623749,74.502380,43.869377,-156.879608,66.109558,43.663147,-156.211029,-134.847809,207.031036,160.382172,-135.048218,207.913559,163.916962,308.853699,205.921265,-133.430740,162.016663,284.870270,82.796455,138.102615,277.224915,92.920876,114.675880,277.590729,87.064598,51.144844,207.313354,49.113232,8.427242,205.538818,-119.203636,-79.183159,269.947449,44.628098,-95.751801,276.226349,82.619507,-105.805229,206.808762,-332.342163,-109.499451,276.589386,71.040253,-127.764664,275.885620,93.534676,-288.812500,206.347519,373.448639,-292.994965,205.599564,-3.755769,40.289471,205.164169,-122.273300,-166.986588,206.545944,224.365189,13.013256,205.441147,-255.717987,-149.127655,205.675507,49.621468,-292.865845,204.895599,167.160110,89.284599,207.646606,16.360914,100.840202,208.161377,192.228455,311.454010,206.736252,17.233372,-96.907364,207.304260,111.911560,102.569489,204.811340,-320.310150,-13.808712,207.945877,292.538605,79.082405,206.586578,-47.951992,42.183800,207.557129,282.629700,85.709618,208.611481,240.153763,216.869873,207.579666,83.811615,-18.636179,208.300735,85.639114,63.177170,207.236237,185.472549,203.925735,206.359985,-137.309998,131.398926,206.754898,53.910534,310.488190,209.148651,374.380188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.036610,-0.098369,-0.005220,-0.994463,69.341400,44.241558,-161.614746,0.080814,60.570152,44.485958,-165.719086,0.770181,76.117783,44.636005,-167.581696,0.709198,74.516747,44.033562,-156.820389,0.905077,66.160881,43.810703,-156.337799,0.807407,60.506672,44.479908,-165.732544,76.221352,44.653011,-167.548431,74.486809,44.028316,-156.897614,66.161591,43.829193,-156.260406,-134.851807,207.032043,160.375839,-135.031082,207.913040,163.950821,308.855713,205.919510,-133.431610,162.030243,284.871918,82.794395,138.103745,277.224884,92.927261,114.672211,277.591827,87.065247,51.146233,207.311981,49.114090,8.395691,205.553787,-119.152748,-79.185852,269.945129,44.632244,-95.755020,276.226746,82.622131,-105.805443,206.810715,-332.334930,-109.502319,276.588928,71.039581,-127.770958,275.887146,93.535034,-288.813263,206.345825,373.448395,-292.992004,205.598038,-3.758719,40.290409,205.164764,-122.271683,-166.986221,206.545441,224.367432,13.013256,205.441528,-255.717926,-149.129028,205.674622,49.625690,-292.864929,204.897430,167.159744,89.283661,207.647873,16.361671,100.841309,208.162064,192.229477,311.443512,206.733322,17.236233,-96.906570,207.305435,111.916138,102.570213,204.810089,-320.308258,-13.809186,207.943054,292.537628,79.081772,206.587082,-47.950420,42.228527,207.570938,282.556610,85.708847,208.612228,240.149261,216.857498,207.579773,83.844414,-18.634144,208.300751,85.639778,63.171864,207.233551,185.472275,203.942276,206.318756,-137.301239,131.398315,206.756012,53.911877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.035954,-0.098679,-0.005030,-0.994457,69.357735,44.397083,-161.669342,0.088973,60.583984,44.637943,-165.768555,0.764501,76.130486,44.781967,-167.641052,0.685178,74.536026,44.194370,-156.877960,0.944832,66.180412,43.974052,-156.389847,0.715755,60.538071,44.635048,-165.788727,76.241890,44.799080,-167.678558,74.522354,44.191204,-156.917923,66.143677,43.989677,-156.288925,-134.849426,207.031342,160.380798,-135.046906,207.912201,163.921646,308.860291,205.911469,-133.432220,162.029114,284.869354,82.797005,138.101547,277.223450,92.921593,114.673630,277.589691,87.076714,51.143402,207.311035,49.112602,8.428638,205.538986,-119.211731,-79.175903,269.946655,44.628189,-95.753052,276.224396,82.621590,-105.794167,206.801254,-332.323273,-109.498978,276.587585,71.040817,-127.762840,275.885956,93.535294,-288.812622,206.347870,373.449036,-292.998505,205.597733,-3.756043,40.397072,205.159760,-122.217857,-166.986069,206.545441,224.365524,13.012719,205.441528,-255.717178,-149.129456,205.674271,49.624012,-292.855896,204.896332,167.150406,89.283623,207.647461,16.362051,100.838852,208.160568,192.224579,311.443909,206.730515,17.233372,-96.833588,207.239487,112.126076,102.571640,204.811996,-320.308838,-13.809635,207.943176,292.538391,79.081497,206.586578,-47.951199,42.230747,207.572464,282.557526,85.707817,208.613129,240.151031,216.857651,207.579758,83.841476,-18.636257,208.299210,85.638191,63.177265,207.233780,185.473297,203.924103,206.360367,-137.309937,131.399826,206.756348,53.917747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.035372,-0.097111,-0.005393,-0.994630,69.352112,44.563206,-161.664352,0.083354,60.591286,44.793274,-165.791733,0.775241,76.143562,44.946541,-167.614883,0.683841,74.515259,44.369427,-156.856293,0.886174,66.158295,44.143581,-156.394547,0.821207,60.529739,44.791912,-165.815964,76.250114,44.960419,-167.559265,74.499306,44.368980,-156.947815,66.143753,44.157955,-156.318207,-134.851120,207.032822,160.377975,-135.048157,207.912140,163.918121,308.857025,205.918640,-133.429855,162.025146,284.868744,82.797035,138.103561,277.222809,92.921402,114.669334,277.593201,87.053207,51.140533,207.313461,49.112095,8.428872,205.539520,-119.213188,-79.181549,269.944580,44.626820,-95.754555,276.225098,82.617226,-105.805275,206.808548,-332.341400,-109.501076,276.588165,71.037865,-127.761482,275.884247,93.534073,-288.817352,206.345291,373.452911,-292.991364,205.601425,-3.757513,40.391499,205.161545,-122.219322,-166.986862,206.545761,224.365417,13.013363,205.441254,-255.717438,-149.127945,205.675812,49.622269,-292.322754,205.099533,166.750961,89.284790,207.649185,16.360184,100.838943,208.161407,192.225006,311.479767,206.730942,17.217827,-96.905540,207.305573,111.918327,102.572205,204.811600,-320.306122,-13.808862,207.943512,292.538879,79.080490,206.587219,-47.952278,42.229195,207.569931,282.556976,85.707054,208.611893,240.150452,216.869736,207.576874,83.819443,-18.635094,208.300781,85.634003,63.166203,207.234833,185.472321,203.943329,206.317764,-137.300369,131.399399,206.753067,53.912170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.036386,-0.094370,-0.004111,-0.994864,69.342819,44.735058,-161.731339,0.111541,60.605133,44.998272,-165.905487,0.616289,76.167404,45.108910,-167.644440,0.749449,74.479340,44.517529,-156.895844,0.845941,66.119377,44.315514,-156.479584,0.672913,60.528946,45.003708,-166.016144,76.215874,45.120045,-167.615875,74.471992,44.517128,-156.965439,66.142670,44.326721,-156.333527,-134.853104,207.031036,160.376450,-135.047180,207.912186,163.918015,308.857269,205.920441,-133.429962,162.024872,284.871277,82.798981,138.103027,277.224884,92.919067,114.672806,277.593628,87.056587,51.143551,207.312195,49.114151,8.429785,205.538361,-119.215927,-79.181755,269.946777,44.630634,-95.752594,276.223602,82.623985,-105.794106,206.806015,-332.320313,-109.497261,276.588196,71.042252,-127.765533,275.886810,93.533936,-288.816986,206.348160,373.448120,-292.991547,205.599243,-3.757554,40.392338,205.142166,-122.215225,-166.986755,206.545471,224.367996,13.013411,205.440613,-255.719177,-149.127716,205.675629,49.625336,-292.860687,204.893494,167.156601,89.286339,207.647751,16.360088,100.837151,208.160736,192.222733,311.464874,206.733673,17.225361,-96.906410,207.306168,111.913918,102.571365,204.809814,-320.307465,-13.809299,207.943634,292.538177,79.081741,206.586914,-47.951595,42.229824,207.571381,282.557495,85.708298,208.613586,240.153000,216.856033,207.579071,83.845177,-18.635040,208.297638,85.630524,63.170563,207.232635,185.473007,203.943008,206.317871,-137.300522,131.399612,206.756287,53.914303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.036307,-0.093113,-0.003987,-0.994985,69.353889,44.887444,-161.749298,0.097110,60.626812,45.152740,-165.945465,0.701720,76.193443,45.258026,-167.645294,0.753810,74.478165,44.669121,-156.900864,0.852226,66.117111,44.469887,-156.505615,0.721143,60.574787,45.156631,-166.036911,76.234772,45.268532,-167.601349,74.479897,44.669506,-156.986771,66.124382,44.479931,-156.363586,-134.846207,207.031036,160.382797,-135.047745,207.912155,163.914963,308.856903,205.912277,-133.430557,162.026031,284.870850,82.798523,138.103943,277.221985,92.919395,114.670738,277.588806,87.072250,51.142662,207.309845,49.113571,8.394262,205.551788,-119.143311,-79.184448,269.946655,44.629848,-95.753227,276.226166,82.624092,-105.793991,206.804688,-332.324310,-109.498978,276.585876,71.040344,-127.767609,275.887756,93.533615,-288.813599,206.344437,373.443878,-292.989624,205.598419,-3.760725,40.397472,205.160400,-122.217163,-166.986206,206.545380,224.366669,13.013554,205.440704,-255.717850,-149.128784,205.674500,49.625675,-292.870728,204.898407,167.165512,89.285027,207.647461,16.361053,100.837814,208.160904,192.224243,311.460297,206.732468,17.229939,-96.906868,207.304932,111.911034,102.573013,204.812408,-320.306519,-13.810637,207.944672,292.538788,79.081825,206.586151,-47.951141,42.226650,207.571075,282.557404,85.710487,208.613617,240.158463,216.857697,207.578613,83.844482,-18.634743,208.297180,85.632828,63.176834,207.234024,185.473358,203.941528,206.318161,-137.300400,131.397980,206.754120,53.907005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.035526,-0.094384,-0.003609,-0.994895,69.358337,45.038013,-161.804932,0.107721,60.620655,45.300987,-165.979126,0.653912,76.182922,45.395466,-167.719055,0.748315,74.494926,44.824940,-156.969315,0.904679,66.134819,44.630665,-156.552277,0.615881,60.570343,45.304073,-166.069107,76.234261,45.408504,-167.753708,74.496544,44.824429,-156.998734,66.124336,44.641407,-156.382767,-134.851166,207.032196,160.379608,-135.048172,207.912109,163.916687,308.865845,205.920059,-133.430206,162.019684,284.869293,82.793274,138.102859,277.224701,92.898178,114.672218,277.589264,87.061455,51.143791,207.311935,49.112892,8.428114,205.536194,-119.206146,-79.186188,269.947113,44.635273,-95.752953,276.225220,82.621582,-105.793999,206.804230,-332.325195,-109.499268,276.589935,71.039871,-127.769623,275.884003,93.531250,-288.813354,206.347015,373.448639,-292.988312,205.599121,-3.757179,40.394444,205.161636,-122.219231,-166.986282,206.545609,224.368118,13.013387,205.441589,-255.718643,-149.129074,205.675125,49.622631,-292.865479,204.897491,167.159103,89.283829,207.648300,16.360308,100.837967,208.162003,192.224579,311.469269,206.733963,17.226601,-96.833885,207.268814,112.009720,102.571533,204.812210,-320.311035,-13.807347,207.942657,292.540131,79.080757,206.586365,-47.951229,42.230942,207.573349,282.557404,85.709129,208.611298,240.156036,216.856796,207.580215,83.844666,-18.632793,208.298492,85.634323,63.172890,207.232788,185.473282,203.941345,206.318924,-137.301285,131.397934,206.754883,53.910023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.035224,-0.094632,-0.003058,-0.994884,69.349113,45.194099,-161.820343,0.137946,60.609470,45.463058,-165.990036,0.531044,76.170898,45.540409,-167.738358,0.721423,74.488060,44.979187,-156.987305,0.854326,66.127983,44.793747,-156.565674,0.513748,60.519238,45.468555,-166.091141,76.234642,45.551807,-167.768738,74.454521,44.980968,-157.019852,66.185432,44.802208,-156.367188,-134.850601,207.032990,160.379547,-135.048935,207.912689,163.913727,308.862427,205.919006,-133.430725,162.017441,284.871124,82.800369,138.100006,277.223358,92.924072,114.668701,277.590576,87.053177,51.144009,207.310959,49.114162,8.427842,205.540085,-119.202087,-79.180122,269.944824,44.622971,-95.752991,276.224792,82.622391,-105.793427,206.803802,-332.325806,-109.507561,276.587463,71.034912,-127.765404,275.884583,93.538300,-288.811920,206.345200,373.449188,-292.989868,205.596161,-3.759497,40.395271,205.159286,-122.218613,-166.986694,206.545471,224.365280,13.012278,205.441406,-255.717514,-149.128540,205.673630,49.621540,-292.873322,204.897934,167.163513,89.284943,207.648087,16.362843,100.835892,208.162064,192.221832,311.452087,206.737518,17.226791,-96.904861,207.305389,111.918953,102.572403,204.812653,-320.308899,-13.806534,207.944534,292.537659,79.081528,206.586624,-47.949699,42.231350,207.570511,282.557495,85.709175,208.612274,240.158539,216.854980,207.577652,83.849609,-18.633734,208.299118,85.632011,63.173042,207.232758,185.473831,203.943893,206.318329,-137.299973,131.399185,206.753799,53.920536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.035990,-0.093201,-0.003225,-0.994991,69.318550,45.339756,-161.820236,0.106473,60.590912,45.614456,-166.014618,0.647605,76.157288,45.695858,-167.718063,0.758107,74.443611,45.117760,-156.972794,0.840431,66.082367,44.930954,-156.575470,0.689129,60.522854,45.618984,-166.119751,76.196617,45.706871,-167.677612,74.436302,45.117741,-157.049820,66.106087,44.941105,-156.426758,-134.847214,207.031372,160.382416,-135.047913,207.912033,163.918015,308.859528,205.921127,-133.428528,162.013657,284.869781,82.796989,138.100723,277.218964,92.938232,114.667465,277.589630,87.048889,51.142830,207.311722,49.114098,8.399381,205.552261,-119.163597,-79.180481,269.945404,44.626129,-95.755699,276.227936,82.626701,-105.793358,206.803543,-332.327972,-109.501839,276.587555,71.039673,-127.759506,275.882050,93.536491,-288.816376,206.346268,373.451233,-293.005432,205.598526,-3.755686,40.394402,205.161240,-122.218048,-166.987198,206.545349,224.368240,13.012135,205.441376,-255.716873,-149.129288,205.676086,49.626205,-292.867004,204.896515,167.161896,89.285202,207.647064,16.360964,100.836395,208.161621,192.221756,311.462769,206.733887,17.224121,-96.835518,207.269699,112.008194,102.571274,204.811646,-320.312744,-13.803659,207.943375,292.537445,79.080513,206.585938,-47.951473,42.231880,207.570572,282.557831,85.709274,208.610016,240.153412,216.858337,207.578201,83.841934,-18.633213,208.298843,85.631012,63.174778,207.231552,185.473373,203.941864,206.317352,-137.300995,131.397995,206.754425,53.909691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.034543,-0.096238,-0.003838,-0.994751,69.318787,45.470421,-161.830322,0.106301,60.565536,45.718655,-165.972687,0.649885,76.121201,45.821804,-167.770294,0.672217,74.473366,45.270580,-157.013306,0.927685,66.115005,45.070656,-156.565018,0.687205,60.485107,45.714439,-166.016251,76.229729,45.838139,-167.801361,74.461563,45.268711,-157.049744,66.101738,45.086075,-156.446671,-134.848145,207.033249,160.383270,-135.048721,207.911392,163.915726,308.857941,205.912735,-133.429504,162.021103,284.869110,82.792839,138.098907,277.217407,92.923782,114.668587,277.586792,87.069443,51.143410,207.311722,49.115097,8.398414,205.552078,-119.159103,-79.184250,269.944489,44.627178,-95.752052,276.225433,82.624840,-105.793587,206.802551,-332.330383,-109.504791,276.589447,71.035194,-127.765511,275.886322,93.539299,-288.812317,206.347351,373.449280,-292.986237,205.598755,-3.756964,40.394318,205.161118,-122.218468,-166.986237,206.546097,224.368866,13.011158,205.441864,-255.717606,-149.129364,205.675430,49.619675,-292.866516,204.899780,167.160202,89.283730,207.647797,16.364523,100.836273,208.161575,192.220993,311.455139,206.734085,17.230797,-96.905991,207.304459,111.913895,102.571548,204.810501,-320.310394,-13.807784,207.943970,292.537872,79.080521,206.585693,-47.950726,42.232452,207.570786,282.558594,85.711075,208.612183,240.159225,216.858582,207.578140,83.843056,-18.634859,208.299515,85.631355,63.172699,207.232117,185.473938,203.944977,206.318207,-137.300034,131.397522,206.755188,53.912956,310.488861,209.153534,374.384918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.034632,-0.095948,-0.003615,-0.994777,69.314560,45.606689,-161.841217,0.108300,60.563786,45.859688,-165.988510,0.641670,76.120506,45.955593,-167.777283,0.657450,74.466309,45.403721,-157.021301,0.928645,66.107605,45.207760,-156.577774,0.689233,60.481350,45.851170,-166.034058,76.236633,45.977211,-167.809738,74.445694,45.395988,-157.054596,66.100349,45.231438,-156.461533,-134.848755,207.032181,160.379974,-135.048126,207.911713,163.917542,308.858185,205.919144,-133.429642,162.020294,284.870392,82.794884,138.101654,277.219299,92.937614,114.672646,277.585999,87.071800,51.145943,207.310867,49.116058,8.332550,205.737091,-119.093681,-79.182198,269.946564,44.628429,-95.754951,276.225037,82.621864,-105.805138,206.806366,-332.341919,-109.508987,276.586243,71.029755,-127.767960,275.885925,93.532646,-288.815094,206.344421,373.448425,-292.995422,205.600357,-3.759712,40.394222,205.159332,-122.218147,-166.987427,206.545685,224.365448,13.010740,205.442001,-255.715988,-149.126984,205.673355,49.623413,-292.863190,204.895966,167.159027,89.285240,207.646439,16.361599,100.837921,208.161209,192.224533,311.457458,206.735306,17.228031,-96.833130,207.269745,112.013367,102.572647,204.812485,-320.306854,-13.805927,207.944321,292.538177,79.082642,206.587601,-47.950382,42.228611,207.570145,282.556854,85.709656,208.612534,240.158173,216.855713,207.578949,83.851089,-18.634546,208.300232,85.634407,63.174320,207.233139,185.472778,203.944138,206.318909,-137.299652,131.399139,206.755661,53.916794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.034156,-0.093036,-0.002562,-0.995073,69.310501,45.764961,-161.893341,0.132057,60.584419,46.032471,-166.091446,0.605051,76.151398,46.092010,-167.790359,0.663747,74.433861,45.556194,-157.043503,0.874471,66.072311,45.379173,-156.648087,0.536165,60.518951,46.043308,-166.174210,76.238770,46.102299,-167.822845,74.438515,45.563110,-157.082962,66.029167,45.379333,-156.461578,-134.851715,207.029861,160.377884,-135.047821,207.912064,163.918488,308.856934,205.922104,-133.429901,162.015015,284.871216,82.794182,138.101013,277.221405,92.922447,114.669060,277.587646,87.054398,51.147873,207.310791,49.117481,8.334959,205.737564,-119.097778,-79.178452,269.945862,44.628300,-95.755287,276.224487,82.620964,-105.805878,206.809143,-332.338226,-109.505081,276.585999,71.035576,-127.765503,275.886780,93.535957,-288.815338,206.345535,373.450531,-292.995850,205.600494,-3.756318,40.393959,205.159729,-122.219810,-166.986603,206.545853,224.367096,13.011110,205.441620,-255.717178,-149.128479,205.674576,49.623062,-292.875885,204.898666,167.169571,89.286652,207.645126,16.360994,100.838211,208.160309,192.224442,311.459351,206.730957,17.229462,-96.906296,207.305283,111.915016,102.572014,204.810806,-320.306396,-13.802488,207.942413,292.536560,79.079262,206.586807,-47.951561,42.227314,207.571716,282.555939,85.707535,208.612640,240.152405,216.871643,207.576843,83.814934,-18.633547,208.300995,85.635422,63.170658,207.232697,185.473022,203.942062,206.318588,-137.301666,131.396622,206.754852,53.910275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.034608,-0.091155,-0.002914,-0.995231,69.310692,45.903801,-161.878693,0.100963,60.600471,46.171112,-166.109619,0.745383,76.173752,46.239864,-167.749374,0.760806,74.415703,45.692848,-157.009644,0.832502,66.052803,45.511379,-156.646133,0.651681,60.572781,46.177135,-166.192856,76.202065,46.250801,-167.722534,74.434334,45.695244,-157.088120,66.027740,45.518543,-156.477798,-134.848328,207.032043,160.381134,-135.047394,207.911758,163.917542,308.864471,205.920364,-133.430756,162.025146,284.870575,82.796356,138.102966,277.219391,92.931747,114.670197,277.585968,87.055824,51.144863,207.311752,49.115711,8.333767,205.736954,-119.089554,-79.186737,269.945740,44.633259,-95.753410,276.224030,82.622955,-105.804871,206.808517,-332.342590,-109.502502,276.588776,71.037102,-127.762772,275.885803,93.533875,-288.816772,206.345444,373.451721,-293.001984,205.598907,-3.754172,40.395050,205.159119,-122.218262,-166.987091,206.545898,224.367020,13.010824,205.442734,-255.716080,-149.130096,205.673050,49.617714,-292.865479,204.897766,167.159561,89.285728,207.646484,16.361095,100.838295,208.162003,192.223816,311.466400,206.729385,17.228317,-96.834877,207.238861,112.122978,102.570488,204.812378,-320.309631,-13.807729,207.943588,292.540985,79.080048,206.585648,-47.951759,42.228188,207.571747,282.556763,85.709419,208.612579,240.157455,216.870850,207.577805,83.812965,-18.633404,208.300613,85.637825,63.176418,207.232285,185.474030,203.940536,206.319336,-137.301224,131.397018,206.752960,53.912224,310.492859,209.148163,374.385437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.034404,-0.092115,-0.002458,-0.995151,69.328362,46.031155,-161.919479,0.091519,60.610096,46.303406,-166.133499,0.706951,76.180191,46.358837,-167.803757,0.769169,74.442719,45.818474,-157.060333,0.960373,66.080406,45.643909,-156.680374,0.648312,60.573994,46.308491,-166.208023,76.236221,46.370544,-167.836075,74.425621,45.820183,-157.100266,66.082970,45.650970,-156.511948,-134.850403,207.031769,160.379318,-135.047836,207.911728,163.915436,308.859711,205.921051,-133.429855,162.014999,284.869965,82.796158,138.103729,277.220428,92.921112,114.669991,277.587067,87.067223,51.144176,207.312531,49.112385,8.329762,205.735306,-119.084236,-79.190254,269.946625,44.632423,-95.751839,276.223511,82.620094,-105.806015,206.809326,-332.333832,-109.500313,276.588776,71.041779,-127.762474,275.884705,93.536293,-288.816040,206.345276,373.448669,-292.991364,205.599564,-3.756928,40.394363,205.162262,-122.217415,-166.986816,206.545517,224.365860,13.011730,205.442215,-255.715469,-149.128769,205.674408,49.622406,-292.854034,204.896042,167.145020,89.284286,207.647995,16.362465,100.839821,208.160873,192.227966,311.461243,206.736130,17.227554,-96.905640,207.305435,111.918213,102.569984,204.811951,-320.311005,-13.809946,207.943588,292.540405,79.080276,206.585556,-47.952091,42.229744,207.572357,282.558441,85.708008,208.609482,240.152603,216.870026,207.578995,83.814339,-18.634293,208.301208,85.634529,63.176704,207.234238,185.473709,203.943039,206.318527,-137.301117,131.397736,206.752960,53.915298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.033905,-0.096121,-0.002921,-0.994788,69.311646,46.152218,-161.879959,0.086749,60.559582,46.409424,-166.024277,0.751192,76.115723,46.483364,-167.819183,0.663813,74.465004,45.950531,-157.061722,0.967044,66.106239,45.765556,-156.614655,0.750466,60.498924,46.400818,-166.027115,76.243713,46.505543,-167.853851,74.433357,45.943459,-157.099091,66.091537,45.788712,-156.524307,-134.845154,207.032196,160.386322,-135.048798,207.912109,163.916489,308.848999,205.911423,-133.430130,162.017517,284.871613,82.795738,138.098724,277.218842,92.943001,114.671280,277.587128,87.062363,51.141651,207.312302,49.113770,8.393787,205.552750,-119.141479,-79.182037,269.943085,44.626522,-95.754234,276.223511,82.619484,-105.793274,206.804794,-332.322205,-109.499268,276.586731,71.040154,-127.760086,275.884949,93.536552,-288.817810,206.346222,373.450867,-293.002075,205.596832,-3.757828,40.392979,205.160873,-122.217026,-166.987473,206.546051,224.369461,13.010097,205.442001,-255.715179,-149.128555,205.674774,49.621456,-292.868103,204.896957,167.161560,89.286568,207.647034,16.360815,100.838257,208.161346,192.225876,311.453430,206.730728,17.230892,-96.835655,207.239456,112.126862,102.571213,204.811722,-320.307098,-13.808674,207.943436,292.540070,79.080276,206.585648,-47.950302,42.232788,207.571289,282.557831,85.709190,208.612396,240.155930,216.858078,207.576996,83.843231,-18.635315,208.299423,85.638206,63.171101,207.234360,185.471970,203.941223,206.318710,-137.301453,131.398987,206.753830,53.915691,310.484589,209.149170,374.379211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
