Format Version,1.22,Take Name,crazyflie_traj16,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 07:06:47 -0500,Total Frames in Take,964,Total Exported Frames,964,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
908,7.566667,-0.000987,0.019796,0.028629,-0.999394,-35.874714,3.266543,81.339928,0.096616,-43.279659,3.687970,88.263687,0.728421,-32.447521,2.784625,74.144974,0.777395,-37.879650,3.300743,74.195686,0.720581,-29.892027,3.292834,88.755356,0.807446,-43.286358,3.622311,88.234283,-32.441631,2.676227,74.174080,-37.922947,3.416836,74.156624,-29.852459,3.319515,88.794342,-126.629890,206.150742,104.334221,-100.866951,207.825348,505.416626,-25.113741,207.810760,273.613647,115.457596,276.734955,91.419945,51.673496,207.012482,26.156664,311.260742,206.695969,17.307976,310.503693,209.128830,374.384796,306.120789,208.746552,197.827820,220.437286,207.606812,75.396126,203.926178,206.354935,-137.310852,138.092072,277.218079,92.826752,137.304047,280.704865,70.153648,115.790665,279.208649,98.598656,-79.185486,269.924103,44.626976,-95.748131,276.196564,82.625130,-105.790352,206.794769,-332.347046,-127.757645,275.869202,93.525230,-288.808136,206.346558,373.437561,-292.807373,204.879517,167.154984,-293.024902,205.574203,-3.756848,-294.845093,205.417343,-152.839844,131.400009,206.749054,53.919952,308.836823,205.881409,-133.425278,-96.062073,206.981308,20.424128,-96.806671,281.235809,86.115982,-38.640602,207.535599,-62.868999,42.947189,207.533096,-59.303909,-135.123947,207.904556,163.126663,107.393120,207.998367,119.805763,,,,,,,,,,,,
909,7.575000,0.008347,0.015565,0.032794,-0.999306,-35.856598,3.430451,81.342194,0.052285,-43.194500,4.042825,88.322845,0.831519,-32.499119,2.787549,74.126991,0.868319,-37.925919,3.352131,74.216690,0.792056,-29.806858,3.539298,88.702263,0.985255,-43.148129,4.084258,88.254410,-32.455482,2.888000,74.160263,-37.994781,3.252490,74.290421,-29.837831,3.507721,88.669395,-126.631332,206.152924,104.338852,-100.857925,207.840973,505.400665,-25.114513,207.811493,273.618683,115.457558,276.734375,91.414925,51.672779,207.012756,26.157497,311.267670,206.696243,17.306503,310.501709,209.132462,374.384247,306.127014,208.747238,197.828934,220.434753,207.607147,75.385300,203.927643,206.355331,-137.310638,138.094742,277.220093,92.830612,137.302383,280.705292,70.152626,115.790855,279.210510,98.601105,-79.184113,269.921814,44.624363,-95.750534,276.195679,82.628883,-105.790710,206.795959,-332.344147,-127.756790,275.869110,93.526337,-288.810364,206.347870,373.438568,-292.822968,204.877121,167.168839,-293.024689,205.573898,-3.758079,-294.991730,205.580811,-152.874817,131.401382,206.749268,53.918911,308.842316,205.879074,-133.428116,-95.973839,206.935455,20.499861,-96.804703,281.236542,86.114693,-38.654243,207.548340,-62.982441,42.944996,207.531784,-59.300907,-135.108856,207.904724,163.156982,107.391121,207.999008,119.814728,,,,,,,0.163198,208.045288,348.776764,,,
910,7.583333,0.010206,0.014000,0.036297,-0.999191,-35.816360,3.373843,81.326416,0.067056,-43.127365,4.062676,88.328133,0.837494,-32.486622,2.681919,74.102890,0.861394,-37.908970,3.285321,74.207840,0.843036,-29.742479,3.465454,88.666817,0.787516,-43.114391,4.031711,88.263496,-32.463097,2.647915,74.115425,-37.973248,3.322960,74.265274,-29.732000,3.485304,88.672188,-126.632370,206.152084,104.339111,-100.863708,207.824295,505.408875,-25.115129,207.809235,273.617004,115.454460,276.732117,91.414917,51.672672,207.012817,26.161432,311.264557,206.697388,17.306570,310.615753,209.140427,374.557007,306.114624,208.749344,197.826523,220.436905,207.606323,75.397003,203.925705,206.354706,-137.310852,138.092880,277.220886,92.829559,137.303238,280.705994,70.152138,115.796219,279.211182,98.603210,-79.187881,269.923553,44.627892,-95.751419,276.196899,82.629723,-105.790306,206.795425,-332.346405,-127.761391,275.865723,93.523575,-288.811554,206.345367,373.436798,-292.806732,204.876953,167.152420,-293.039001,205.572006,-3.755412,-295.000916,205.581253,-152.878433,131.401642,206.748077,53.921635,308.843201,205.881958,-133.428497,-95.973053,206.935852,20.503437,-96.806282,281.236328,86.112991,-38.655872,207.550858,-62.983299,42.947613,207.533737,-59.304947,-135.125046,207.904694,163.122269,107.373108,208.041885,119.832275,,,,,,,,,,,,
911,7.591667,0.007664,0.013695,0.050304,-0.998611,-35.770969,3.411517,81.287148,0.077501,-43.059528,4.266141,88.293991,0.765176,-32.462215,2.666360,74.059273,0.792066,-37.865562,3.420583,74.168602,0.777054,-29.696566,3.292983,88.626724,0.890693,-43.046658,4.265963,88.229431,-32.494442,2.665302,74.094826,-37.898315,3.437215,74.127563,-29.638561,3.287271,88.703827,-126.630692,206.152939,104.339615,-100.865936,207.826920,505.417114,-25.114485,207.810394,273.617340,115.459404,276.736694,91.419182,51.674557,207.011887,26.165533,311.261536,206.695770,17.307261,310.505798,209.132080,374.388062,306.127380,208.748657,197.831207,220.438766,207.604935,75.396179,203.925369,206.354568,-137.310501,138.094742,277.219330,92.826553,137.305099,280.705627,70.156754,115.789856,279.206238,98.598633,-79.180618,269.921326,44.620766,-95.753601,276.199402,82.628357,-105.790398,206.794647,-332.341248,-127.757706,275.866455,93.528496,-288.810211,206.343124,373.435303,-292.805206,204.877426,167.154068,-293.016998,205.572540,-3.759122,-294.999420,205.581665,-152.877563,131.423920,206.711578,53.940891,308.835022,205.880783,-133.429779,-96.062363,206.979660,20.424498,-96.805000,281.236542,86.118958,-38.638939,207.533142,-62.865089,42.947380,207.532532,-59.300137,-135.125107,207.905197,163.124176,107.389664,207.998062,119.812485,,,,,,,0.161606,208.046097,348.778595,,,
912,7.600000,0.010752,0.009297,0.040992,-0.999058,-35.771809,3.365082,81.272812,0.063066,-43.010204,4.127428,88.342018,0.745106,-32.516426,2.637365,74.018974,0.860371,-37.931580,3.292345,74.174133,0.870785,-29.629023,3.403191,88.556114,0.893074,-43.001060,4.138937,88.251511,-32.505409,2.646999,74.072945,-37.978687,3.286204,74.237999,-29.617229,3.409881,88.529701,-126.630211,206.151443,104.337242,-100.863220,207.824783,505.411926,-25.113836,207.809799,273.616547,115.454483,276.734680,91.415039,51.674961,207.014542,26.170277,311.272797,206.694168,17.305540,310.498138,209.132141,374.379333,306.118073,208.748367,197.827728,220.438171,207.605499,75.394852,203.925842,206.354645,-137.310410,138.092804,277.220428,92.837570,137.306458,280.703125,70.154198,115.792038,279.212921,98.598732,-79.185066,269.922791,44.624744,-95.751747,276.199951,82.627792,-105.790329,206.794922,-332.344452,-127.756950,275.869446,93.528160,-288.811401,206.349274,373.438232,-292.810242,204.876205,167.157013,-293.013519,205.572601,-3.757259,-295.000977,205.579620,-152.879364,131.401855,206.749008,53.917156,308.839417,205.881165,-133.426208,-95.972427,206.935425,20.503366,-96.809265,281.236633,86.117920,-38.655197,207.547089,-62.981606,42.949013,207.532043,-59.305161,-135.107285,207.903793,163.154694,107.373131,208.042191,119.833626,,,,,,,,,,,,
913,7.608333,0.001972,0.008153,0.040836,-0.999131,-35.714966,3.275156,81.273445,0.065303,-42.942562,3.909305,88.366325,0.851329,-32.470688,2.677013,74.002808,0.874454,-37.885876,3.326609,74.177979,0.822630,-29.560740,3.187696,88.546654,0.798559,-42.978050,3.919316,88.278740,-32.511562,2.678573,74.046883,-37.882458,3.316580,74.207016,-29.497257,3.177049,88.556381,-126.632729,206.151825,104.341461,-100.857689,207.841843,505.394745,-25.113859,207.810455,273.616852,115.455688,276.735138,91.416702,51.671909,207.013397,26.161480,311.266937,206.693787,17.308279,310.510529,209.129913,374.393036,306.119080,208.749969,197.828064,220.437653,207.605240,75.395706,203.924652,206.354858,-137.310715,138.089874,277.220856,92.828659,137.304367,280.702698,70.154366,115.791008,279.209564,98.598671,-79.183411,269.923096,44.625401,-95.749374,276.197052,82.631042,-105.790176,206.793304,-332.344116,-127.757957,275.866791,93.531502,-288.809143,206.347687,373.437927,-292.815552,204.876129,167.163467,-293.015625,205.572159,-3.756839,-294.846924,205.415588,-152.837616,131.400040,206.748077,53.916889,308.837341,205.880020,-133.429672,-96.060478,206.981064,20.427000,-96.804756,281.236298,86.115974,-38.639755,207.534607,-62.864159,42.947102,207.532669,-59.305607,-135.124283,207.903961,163.126465,107.372643,208.040268,119.833740,,,,,,,,,,,,
914,7.616667,-0.002427,0.006882,0.030901,-0.999496,-35.704464,3.310803,81.240822,0.036562,-42.926849,3.738776,88.354424,0.867674,-32.465725,2.840880,73.958305,0.918828,-37.892368,3.380724,74.150734,0.902763,-29.532913,3.282831,88.499817,0.945117,-42.936459,3.723527,88.302704,-32.478645,2.759575,74.002899,-37.939438,3.486107,74.105385,-29.461098,3.311469,88.545181,-126.631523,206.150146,104.341530,-100.856636,207.843491,505.400024,-25.115055,207.810303,273.613037,115.461395,276.735931,91.419502,51.671471,207.012009,26.152683,311.265869,206.695435,17.302870,310.506805,209.129150,374.392426,306.127869,208.748169,197.829727,220.433670,207.607773,75.384262,203.926758,206.354401,-137.310577,138.093674,277.219330,92.831757,137.307495,280.703186,70.156303,115.791283,279.210724,98.599174,-79.177979,269.924316,44.625237,-95.750290,276.195801,82.633064,-105.790329,206.793030,-332.344055,-127.758110,275.867859,93.528526,-288.810394,206.350662,373.438416,-292.804016,204.878403,167.151978,-293.011475,205.575043,-3.757894,-294.997772,205.580612,-152.878098,131.424210,206.711395,53.939449,308.842407,205.882080,-133.426117,-96.061806,206.981400,20.424425,-96.804550,281.236115,86.117287,-38.638027,207.534332,-62.859058,42.948807,207.533356,-59.305264,-135.109787,207.904633,163.158234,107.392761,207.998154,119.808151,,,,,,,,,,,,
915,7.625000,-0.002900,0.004399,0.010639,-0.999930,-35.702396,3.173147,81.274590,0.064162,-42.901550,3.302831,88.423340,0.859107,-32.482681,2.840158,73.976120,0.826496,-37.925751,3.159405,74.195221,0.766208,-29.499599,3.390193,88.503700,0.906570,-42.911289,3.310919,88.376434,-32.502686,2.843515,73.991821,-37.913208,3.154522,74.224655,-29.471947,3.386345,88.501213,-126.630463,206.151993,104.334091,-100.864258,207.824738,505.410767,-25.114817,207.809143,273.616699,115.455795,276.734100,91.420082,51.672470,207.013702,26.166582,311.271179,206.696579,17.303986,310.504669,209.130905,374.385773,306.121887,208.747986,197.829544,220.433990,207.608063,75.384933,203.925705,206.354340,-137.310715,138.092896,277.220551,92.815544,137.308273,280.702362,70.156570,115.793396,279.210602,98.600136,-79.179672,269.923096,44.620384,-95.751747,276.197968,82.628082,-105.790504,206.794327,-332.341797,-127.755341,275.869049,93.525764,-288.813416,206.347305,373.437469,-292.820129,204.877563,167.165970,-293.039032,205.572678,-3.756040,-294.995941,205.580948,-152.875565,131.400284,206.748413,53.919621,308.845367,205.881363,-133.428223,-95.973282,206.935715,20.503223,-96.805138,281.237274,86.121613,-38.641273,207.533310,-62.872169,42.946835,207.531998,-59.305866,-135.125916,207.903030,163.124557,107.391998,207.998795,119.809814,,,,,,,0.157547,208.043671,348.786346,,,
916,7.633333,-0.004874,0.002412,0.004860,-0.999973,-35.755756,3.163842,81.286568,0.053913,-42.927849,3.182057,88.463615,0.814161,-32.561043,2.896788,73.974403,0.851217,-38.006546,3.152049,74.215858,0.867146,-29.527590,3.424472,88.492386,0.928344,-42.913536,3.168898,88.408508,-32.530357,2.877865,74.012039,-38.096706,3.162263,74.216530,-29.497286,3.434401,88.506531,-126.631310,206.152100,104.336143,-100.861969,207.824249,505.402466,-25.114185,207.809662,273.617004,115.452339,276.733337,91.416481,51.673161,207.012589,26.167345,311.269409,206.695511,17.307554,310.505188,209.132172,374.384552,306.122192,208.748169,197.827744,220.433395,207.607574,75.386566,203.924805,206.354553,-137.310196,138.093643,277.217438,92.836235,137.309097,280.703247,70.155838,115.794052,279.207581,98.603401,-79.181305,269.924438,44.624973,-95.751251,276.196686,82.626472,-105.790268,206.793945,-332.344391,-127.755035,275.866547,93.524712,-288.813354,206.346588,373.437836,-292.809357,204.876419,167.156616,-293.030853,205.574829,-3.756446,-294.997345,205.580109,-152.875900,131.400757,206.749374,53.922756,308.838684,205.883270,-133.430511,-95.974625,206.934616,20.499538,-96.804459,281.234558,86.116745,-38.655628,207.549530,-62.980865,42.948517,207.532715,-59.304607,-135.108871,207.904633,163.157562,107.393555,207.997726,119.808243,,,,,,,,,,,,
917,7.641667,-0.008577,0.003738,0.013060,-0.999871,-35.734501,3.223959,81.303200,0.067843,-42.924465,3.306619,88.461899,0.781217,-32.525085,2.958745,73.997414,0.859854,-37.966301,3.301501,74.226891,0.776311,-29.522156,3.328971,88.526604,0.904184,-42.919472,3.301623,88.390053,-32.570675,2.951257,74.019829,-37.960327,3.317638,74.241547,-29.482323,3.333070,88.553680,-126.630928,206.151154,104.335609,-100.855591,207.841629,505.389404,-25.114355,207.810593,273.616150,115.455803,276.734772,91.418251,51.672218,207.014343,26.164509,311.271088,206.695892,17.308720,310.499481,209.131027,374.380676,306.122162,208.750122,197.828644,220.438461,207.606934,75.394615,203.926056,206.354492,-137.310455,138.093689,277.218689,92.834663,137.303192,280.704346,70.150444,115.794739,279.205963,98.602135,-79.177567,269.922363,44.617535,-95.753250,276.198151,82.629158,-105.790642,206.794357,-332.343414,-127.756798,275.866486,93.525146,-288.809784,206.345947,373.436157,-292.810181,204.877899,167.156036,-293.019714,205.573990,-3.758150,-295.000671,205.582001,-152.877670,131.424042,206.710892,53.939201,308.829681,205.879135,-133.426849,-95.972931,206.936050,20.502556,-96.809151,281.236206,86.115417,-38.641365,207.535172,-62.865543,42.947807,207.530212,-59.301304,-135.125214,207.904648,163.126373,107.374451,208.041763,119.833359,,,,,,,,,,,,
918,7.650000,-0.005908,0.002363,0.011433,-0.999914,-35.775654,3.182732,81.312561,0.042092,-42.945896,3.280104,88.490829,0.805003,-32.585739,2.889089,73.999321,0.922219,-38.027382,3.215374,74.242218,0.911007,-29.543606,3.346359,88.517883,0.940846,-42.946659,3.279702,88.407356,-32.575298,2.903231,74.028687,-38.099876,3.200508,74.267174,-29.493645,3.341741,88.541405,-126.632355,206.151657,104.338600,-100.862946,207.826920,505.404846,-25.113216,207.809738,273.614227,115.454948,276.731293,91.417175,51.668549,207.012558,26.149702,311.269806,206.694458,17.303352,310.506592,209.128998,374.385468,306.118713,208.749359,197.827713,220.434433,207.607101,75.382523,203.925140,206.354050,-137.310318,138.091232,277.220459,92.834236,137.303879,280.704437,70.153786,115.792572,279.208832,98.599663,-79.177055,269.920502,44.618370,-95.751633,276.198364,82.627800,-105.790207,206.794388,-332.343079,-127.750420,275.865051,93.529747,-288.806610,206.346848,373.437408,-292.810242,204.876831,167.157532,-293.017639,205.572769,-3.759027,-294.997986,205.581238,-152.878326,131.401611,206.747787,53.917862,308.844055,205.879669,-133.426788,-96.063446,206.981110,20.424294,-96.805084,281.236084,86.118507,-38.638000,207.533096,-62.862896,42.948063,207.531860,-59.302486,-135.109924,207.903290,163.154694,107.372047,208.041260,119.834015,,,,,,,,,,,,
919,7.658333,-0.003388,0.003511,0.015330,-0.999871,-35.759792,3.203995,81.308022,0.066987,-42.944630,3.393674,88.469818,0.774082,-32.556389,2.848474,74.003426,0.852546,-37.995823,3.218491,74.232635,0.790355,-29.542324,3.355343,88.526192,0.913151,-42.957146,3.383993,88.396111,-32.572815,2.832813,74.031487,-38.007198,3.251539,74.259903,-29.501415,3.362321,88.534096,-126.632156,206.151459,104.339424,-100.863419,207.826263,505.410950,-25.113314,207.810593,273.616180,115.452026,276.734222,91.415802,51.671852,207.012604,26.154160,311.264160,206.695480,17.302961,310.506348,209.132050,374.391968,306.119904,208.749939,197.827103,220.439178,207.605453,75.394310,203.926010,206.354614,-137.310379,138.094070,277.219238,92.844864,137.305771,280.702789,70.154854,115.792824,279.207672,98.600998,-79.176506,269.921173,44.620453,-95.746735,276.197876,82.632324,-105.790833,206.794571,-332.343048,-127.757355,275.867126,93.524765,-288.811432,206.347610,373.441772,-292.807281,204.875259,167.154877,-292.997498,205.572372,-3.760844,-294.849213,205.417557,-152.838120,131.399704,206.748505,53.916420,308.847809,205.880432,-133.430603,-96.063492,206.980057,20.421432,-96.809265,281.237274,86.115448,,,,42.946262,207.529373,-59.307289,-135.124252,207.904266,163.126953,107.395866,207.999084,119.801666,,,,,,,,,,,,
920,7.666667,0.001244,0.001891,0.010774,-0.999939,-35.775970,3.123682,81.315247,0.076597,-42.938503,3.314460,88.499329,0.768324,-32.593651,2.729617,74.003426,0.818091,-38.035442,3.052358,74.247665,0.749910,-29.536289,3.398294,88.510582,0.897701,-42.942238,3.322997,88.412468,-32.578617,2.755436,74.036285,-38.100807,3.014891,74.282188,-29.490067,3.388897,88.524933,-126.632118,206.153244,104.339600,-100.858070,207.842941,505.395599,-25.113674,207.811386,273.616364,115.458725,276.732056,91.412575,51.673222,207.012527,26.161337,311.264648,206.695480,17.306278,310.499634,209.129807,374.380005,306.116943,208.747055,197.826019,220.438034,207.604980,75.394646,203.927032,206.355103,-137.310654,138.093857,277.217163,92.836998,137.309296,280.701385,70.156029,115.794205,279.209503,98.597366,-79.185760,269.924530,44.629562,-95.749870,276.197906,82.626701,-105.790291,206.794479,-332.342346,-127.755180,275.867188,93.529137,-288.811707,206.347183,373.438171,-292.799683,204.876587,167.148239,-293.023590,205.572250,-3.757924,-295.000244,205.581421,-152.879150,131.401245,206.750916,53.917320,308.839783,205.884048,-133.426239,-96.062073,206.980591,20.425499,-96.808365,281.236115,86.118912,-38.641811,207.534500,-62.879395,42.947231,207.531921,-59.302532,-135.108658,207.904526,163.154785,107.389381,207.997253,119.816116,,,,,,,0.159854,208.042908,348.781189,,,
921,7.675000,-0.000888,0.001745,0.014201,-0.999897,-35.778290,3.186705,81.309135,0.059181,-42.937744,3.395770,88.495781,0.770718,-32.600376,2.802161,73.994888,0.878155,-38.039776,3.161110,74.241875,0.806556,-29.535267,3.387778,88.503990,0.952765,-42.944084,3.390305,88.407158,-32.572044,2.793282,74.032219,-38.123600,3.169859,74.276611,-29.487980,3.392277,88.512756,-126.629623,206.150742,104.333809,-100.863899,207.825226,505.413300,-25.113976,207.809875,273.616516,115.457489,276.735413,91.417572,51.671677,207.013733,26.164268,311.271118,206.694077,17.308088,310.503723,209.131531,374.389374,306.124054,208.747864,197.827698,220.433777,207.607773,75.386848,203.926712,206.354874,-137.310562,138.092499,277.219574,92.839096,137.305450,280.705017,70.156342,115.792633,279.209625,98.600494,-79.179749,269.923370,44.623314,-95.748726,276.193604,82.629051,-105.789772,206.792923,-332.346039,-127.752388,275.865784,93.525139,-288.811920,206.346039,373.437775,-292.817841,204.878448,167.162201,-293.032104,205.573410,-3.753469,-295.003998,205.579163,-152.882523,131.402420,206.750153,53.922504,308.839355,205.882294,-133.426132,-95.972633,206.935883,20.504379,-96.805573,281.236359,86.114517,-38.646717,207.534332,-62.889336,42.947952,207.531647,-59.301685,-135.110504,207.904648,163.153366,107.388092,207.999283,119.812103,,,,,,,,,,,,
922,7.683333,-0.003304,0.001015,0.016323,-0.999861,-35.765160,3.194479,81.333122,0.065916,-42.913712,3.398887,88.530746,0.805279,-32.599022,2.832059,74.012642,0.854210,-38.036510,3.212808,74.269012,0.768697,-29.511393,3.334163,88.520103,0.912654,-42.918060,3.413985,88.439308,-32.585247,2.858088,74.021713,-38.089424,3.185460,74.331779,-29.473701,3.322140,88.534370,-126.633537,206.152588,104.343117,-100.859085,207.844620,505.399323,-25.114855,207.810120,273.617615,115.455605,276.731628,91.416916,51.672531,207.013245,26.171780,311.267578,206.697845,17.304846,310.502106,209.132355,374.381104,306.123962,208.750183,197.827789,220.439575,207.604340,75.392029,203.925827,206.355072,-137.310486,138.091690,277.218262,92.826698,137.302704,280.706604,70.151810,115.791199,279.208130,98.598587,-79.182884,269.924652,44.624031,-95.750824,276.194397,82.626083,-105.790237,206.795258,-332.345551,-127.756775,275.866547,93.531128,-288.812866,206.345276,373.439667,-292.814911,204.878159,167.160034,-293.017426,205.575043,-3.758058,-295.002350,205.582001,-152.881897,131.423477,206.710342,53.939281,308.842194,205.879715,-133.429153,-96.060799,206.980896,20.427227,-96.806770,281.236542,86.119438,-38.640785,207.534164,-62.867210,42.948200,207.532837,-59.303432,-135.109787,207.904053,163.152893,107.390907,207.998703,119.809868,,,,,,,,,,,,
923,7.691667,-0.001604,0.000777,0.012225,-0.999924,-35.777924,3.183486,81.322990,0.061714,-42.924370,3.353803,88.523590,0.756906,-32.612526,2.822119,74.002136,0.877041,-38.052822,3.159179,74.260040,0.814172,-29.521975,3.398842,88.506203,0.934745,-42.920639,3.356698,88.447594,-32.592239,2.830315,74.030319,-38.130859,3.153363,74.281517,-29.478580,3.397307,88.527016,-126.631104,206.151489,104.336044,-100.863503,207.826569,505.402618,-25.113960,207.809616,273.616760,115.455963,276.732849,91.419014,51.671677,207.012817,26.157307,311.265686,206.695602,17.305023,310.501038,209.128983,374.385559,306.119720,208.748169,197.828430,220.434280,207.607010,75.384407,203.926300,206.355103,-137.310333,138.092072,277.218567,92.820313,137.305099,280.704620,70.153519,115.792694,279.206360,98.600937,-79.179741,269.922363,44.618107,-95.747673,276.196320,82.630684,-105.790627,206.792923,-332.341248,-127.757477,275.868927,93.527534,-288.814453,206.345078,373.439972,-292.804993,204.876801,167.151138,-293.025482,205.571243,-3.758138,-294.848267,205.416183,-152.836823,131.401245,206.748886,53.920319,308.838623,205.880814,-133.426300,-95.970795,206.935959,20.505787,-96.806297,281.235443,86.116936,,,,42.946312,207.532043,-59.302540,-135.123520,207.903763,163.129425,107.390144,207.998413,119.810722,,,,,,,,,,,,
924,7.700000,-0.001309,0.000579,0.012137,-0.999925,-35.777729,3.160437,81.333305,0.070311,-42.921310,3.333703,88.536674,0.782958,-32.615211,2.795346,74.011391,0.845268,-38.055462,3.131593,74.271278,0.768167,-29.518932,3.381106,88.513878,0.900496,-42.928680,3.337549,88.440170,-32.611481,2.804234,74.024651,-38.102207,3.120657,74.328056,-29.475466,3.377621,88.532516,-126.631416,206.153534,104.338905,-100.861404,207.826096,505.416809,-25.113747,207.809906,273.617462,115.455948,276.731689,91.414558,51.670815,207.012207,26.164961,311.271271,206.694550,17.307360,310.606537,209.137634,374.551178,306.124542,208.750229,197.828613,220.437317,207.605927,75.394516,203.927353,206.354828,-137.310471,138.090927,277.218994,92.831947,137.302811,280.703766,70.153641,115.795242,279.207458,98.602295,-79.184486,269.924316,44.624889,-95.749138,276.196045,82.626907,-105.790237,206.795074,-332.344757,-127.756355,275.867584,93.524643,-288.817657,206.347794,373.439087,-292.812500,204.877731,167.158478,-293.013428,205.574753,-3.756475,-294.997772,205.579788,-152.878601,131.402786,206.748459,53.927189,308.844482,205.880325,-133.428329,-95.975830,206.935699,20.500015,-96.808281,281.235962,86.116165,-38.655853,207.549103,-62.982986,42.947540,207.532684,-59.304070,-135.123779,207.904770,163.126083,107.374107,208.041168,119.834641,,,,,,,,,,,,
925,7.708333,-0.001810,0.000603,0.011706,-0.999930,-35.778931,3.170235,81.318794,0.061565,-42.923100,3.330130,88.521889,0.777368,-32.615654,2.815198,73.996719,0.862438,-38.056206,3.146490,74.256607,0.807573,-29.520767,3.389121,88.499969,0.936968,-42.927589,3.335829,88.438713,-32.595150,2.831949,74.028946,-38.133385,3.126734,74.283890,-29.472328,3.384513,88.515923,-126.632713,206.151657,104.340157,-100.864456,207.825516,505.416931,-25.114668,207.810135,273.615570,115.458511,276.733612,91.415833,51.671577,207.013535,26.157070,311.265503,206.697037,17.306231,310.505798,209.128433,374.391937,306.118713,208.748550,197.828003,220.435028,207.607559,75.381294,203.925842,206.354111,-137.310440,138.092834,277.216400,92.838196,137.303253,280.704437,70.150757,115.793320,279.208862,98.601006,-79.184898,269.923401,44.626774,-95.749908,276.197754,82.630356,-105.790543,206.794876,-332.339630,-127.760872,275.865295,93.528320,-288.804749,206.348709,373.435822,-292.814545,204.875153,167.158447,-293.021576,205.573517,-3.757256,-295.002136,205.578110,-152.881973,131.401459,206.748932,53.918777,308.846710,205.881042,-133.429947,-95.973564,206.936050,20.500803,-96.805328,281.234161,86.117073,,,,42.947750,207.532913,-59.304749,-135.109802,207.903809,163.155655,107.390594,207.997986,119.813965,,,,,,,,,,,,
926,7.716667,-0.002371,0.000325,0.013605,-0.999905,-35.766056,3.175725,81.336830,0.069447,-42.905617,3.354586,88.544052,0.770045,-32.608162,2.816973,74.012604,0.844398,-38.047279,3.168627,74.275879,0.782593,-29.503170,3.362712,88.514793,0.908497,-42.912994,3.359103,88.458923,-32.590637,2.826877,74.038246,-38.104221,3.162073,74.325577,-29.462845,3.358580,88.520920,-126.628540,206.150864,104.334724,-100.866043,207.824371,505.412201,-25.114542,207.809494,273.616394,115.454376,276.734253,91.414902,51.671696,207.010834,26.157547,311.268677,206.693390,17.305725,310.505157,209.131210,374.386230,306.116882,208.749634,197.828171,220.435242,207.605835,75.403580,203.925507,206.355026,-137.310638,138.093811,277.219238,92.843201,137.308731,280.703827,70.158966,115.793678,279.208862,98.601135,-79.181480,269.922791,44.621681,-95.748535,276.196045,82.630348,-105.790375,206.794983,-332.342590,-127.759933,275.869385,93.527946,-288.812775,206.345779,373.438385,-292.814026,204.876450,167.161011,-293.013275,205.577393,-3.760487,-294.843140,205.417252,-152.838165,131.423676,206.711075,53.938316,308.837494,205.884674,-133.425568,-96.062019,206.979675,20.423948,-96.809097,281.236450,86.118851,-38.653088,207.548874,-62.978889,42.945362,207.532593,-59.301018,-135.108109,207.904572,163.159653,107.394814,207.997589,119.806816,,,,,,,,,,,,
