Format Version,1.22,Take Name,crazyflie_traj11,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 06:57:57 -0500,Total Frames in Take,887,Total Exported Frames,887,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
170,1.416667,0.014398,-0.101931,-0.005695,-0.994671,-124.029877,29.079372,171.650864,0.059486,-129.557816,29.253180,180.157394,0.823902,-122.413277,28.580257,163.848129,0.825658,-127.695396,28.747154,165.207672,0.836807,-116.453018,29.736897,177.390259,0.918770,-129.563721,29.313511,180.098663,-122.393623,28.650776,163.912888,-127.752731,28.789101,165.235580,-116.456833,29.785931,177.421860,-104.457352,278.171906,97.707962,138.091537,277.223053,92.828560,-79.185822,269.927307,44.625641,-105.790710,206.796478,-332.348053,-127.759682,275.868835,93.527298,-149.133820,205.668610,49.622841,-292.996613,205.575104,-3.760785,-288.808044,206.349213,373.436340,115.458534,276.738525,91.420349,137.307358,280.705444,70.154526,-135.121582,207.906601,163.131805,-109.486771,276.578003,71.050934,-292.815094,204.882675,167.157486,183.297119,207.625931,40.343746,-96.058670,206.982712,20.427275,-196.304474,206.429214,-20.891760,13.009548,205.440979,-255.717606,-38.639618,207.537506,-62.872337,8.411453,205.691864,-119.225586,54.004433,206.487350,-55.007191,131.399918,206.753418,53.918575,-100.869057,207.834503,505.417725,89.288071,207.645966,16.368095,33.129574,207.484055,-36.201946,203.924683,206.355637,-137.310715,-25.113365,207.813599,273.616150,113.572777,207.760757,85.467461,112.398209,274.267181,62.108803,310.494843,209.135574,374.379791,311.261993,206.701736,17.309105,306.204407,208.727676,197.821060,308.839996,205.883820,-133.426071,-289.072876,202.699066,-291.543091,220.436508,207.608719,75.395897,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,0.015562,-0.097965,-0.005551,-0.995053,-124.064339,29.364193,171.745972,0.054572,-129.660034,29.557074,180.207657,0.823974,-122.385452,28.847343,163.957550,0.846662,-127.678261,29.016977,165.274490,0.837824,-116.533592,30.035378,177.544174,0.945823,-129.666916,29.614773,180.152878,-122.351418,28.902519,164.003479,-127.715576,29.066450,165.332642,-116.545715,30.092424,177.569183,-104.458191,278.170288,97.710548,138.093048,277.222931,92.844582,-79.189804,269.928345,44.629978,-105.789970,206.797073,-332.351044,-127.758232,275.868561,93.527466,-149.133820,205.667526,49.625137,-292.994537,205.576065,-3.760740,-288.807953,206.348557,373.435150,115.455673,276.740417,91.417007,137.304443,280.706757,70.150871,-135.105606,207.905457,163.166626,-109.486298,276.575897,71.049309,-292.812225,204.881912,167.156616,183.294540,207.628220,40.345337,-95.970947,206.905060,20.777702,-196.302399,206.431320,-20.889326,13.008440,205.441071,-255.717560,-38.638329,207.538177,-62.862278,8.407518,205.693649,-119.219612,54.002876,206.488541,-55.008038,131.401611,206.754776,53.921509,-100.866608,207.835251,505.422638,89.288155,207.646057,16.369465,33.128811,207.483856,-36.206226,203.924301,206.355103,-137.310333,-25.113031,207.811646,273.615967,113.577881,207.760834,85.469986,112.393677,274.263519,62.106682,310.498291,209.138733,374.382965,311.265411,206.701065,17.308327,306.206909,208.728607,197.819153,308.839569,205.887344,-133.428696,-289.058960,202.656464,-291.523071,220.435043,207.608368,75.398232,0.158966,208.042572,348.782837,,,,,,,,,,,,,,,,,,,,,
172,1.433333,0.015927,-0.094332,-0.005386,-0.995399,-124.108841,29.659235,171.837479,0.054875,-129.766174,29.858919,180.257919,0.808876,-122.373177,29.136625,164.061890,0.846729,-127.675438,29.307955,165.340012,0.835644,-116.620552,30.333445,177.690063,0.959998,-129.774780,29.915152,180.193787,-122.349953,29.197100,164.107361,-127.720467,29.365221,165.397781,-116.628990,30.390570,177.718246,-104.459381,278.172577,97.705612,138.091125,277.225494,92.838669,-79.186523,269.927765,44.626606,-105.790558,206.795151,-332.349365,-127.758766,275.870667,93.527695,-149.133926,205.666641,49.625801,-292.990448,205.575317,-3.761587,-288.807404,206.350449,373.435822,115.459236,276.739563,91.417488,137.304276,280.708160,70.153152,-135.121841,207.905884,163.131134,-109.488106,276.575714,71.053406,-292.823334,204.882782,167.168625,183.285950,207.628662,40.373734,-96.057388,206.984283,20.430290,-196.304199,206.429642,-20.891897,13.008285,205.441956,-255.716736,-38.651867,207.553772,-62.974312,8.411393,205.691956,-119.228050,54.006744,206.488617,-55.007027,131.402191,206.752747,53.927242,-100.870285,207.834839,505.421936,89.291130,207.644836,16.364622,33.130638,207.484604,-36.205231,203.923462,206.355637,-137.310104,-25.114124,207.812195,273.616272,113.576950,207.761429,85.468964,112.395752,274.265778,62.110413,310.499969,209.139725,374.382080,311.260406,206.700180,17.307974,306.210999,208.727402,197.820694,308.836121,205.888321,-133.424866,-289.065460,202.658127,-291.527954,220.433044,207.610229,75.385216,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,0.016942,-0.091035,-0.004873,-0.995692,-124.156677,29.935587,171.924133,0.059526,-129.869705,30.156818,180.306335,0.813401,-122.369751,29.395596,164.161362,0.824666,-127.680267,29.573408,165.403824,0.827385,-116.706970,30.616522,177.824982,0.939284,-129.871536,30.212284,180.249573,-122.334335,29.446045,164.208908,-127.734589,29.625368,165.457840,-116.723145,30.670525,177.846756,-104.457901,278.170746,97.709526,138.091354,277.222809,92.824699,-79.191078,269.926910,44.628620,-105.790665,206.796997,-332.349457,-127.758049,275.868683,93.523163,-149.134781,205.667084,49.622726,-293.004364,205.578583,-3.756875,-288.811249,206.343872,373.435730,115.456329,276.737030,91.417816,137.299057,280.708466,70.149460,-135.122009,207.905930,163.133621,-109.482765,276.574860,71.054367,-292.818085,204.882675,167.162460,183.285965,207.629150,40.376873,-95.972885,206.906342,20.777166,-196.303406,206.430481,-20.891781,13.008011,205.441284,-255.717804,-38.638260,207.537704,-62.868881,8.410645,205.692627,-119.226982,54.002972,206.487442,-55.008858,131.401733,206.751251,53.924866,-100.865791,207.835205,505.418640,89.289307,207.647247,16.365911,33.129307,207.482025,-36.204731,203.924225,206.355637,-137.310165,-25.114557,207.813263,273.616913,113.574219,207.760651,85.467560,112.398720,274.266205,62.111198,310.494171,209.138458,374.377838,311.263031,206.700714,17.309183,306.207214,208.728165,197.819626,308.834991,205.889679,-133.422455,-289.068451,202.658432,-291.531433,220.435791,207.608505,75.396194,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,0.017133,-0.087763,-0.004952,-0.995982,-124.204514,30.223894,172.012299,0.059421,-129.972534,30.446117,180.356735,0.802454,-122.366501,29.681927,164.261597,0.840428,-127.685104,29.858536,165.469116,0.839311,-116.793915,30.908997,177.961700,0.923600,-129.976349,30.502548,180.297546,-122.345924,29.748117,164.313049,-127.720581,29.911011,165.526291,-116.811989,30.963936,177.979797,-104.452011,278.170868,97.706184,138.090942,277.223541,92.817924,-79.198631,269.929840,44.637646,-105.802620,206.801010,-332.364563,-127.758774,275.872314,93.529816,-149.133209,205.667374,49.625725,-293.008270,205.575745,-3.759733,-288.808167,206.348877,373.434235,115.458260,276.736420,91.415550,137.307693,280.705414,70.154274,-135.104919,207.906815,163.164047,-109.485817,276.576019,71.050934,-292.820923,204.883148,167.165894,183.287018,207.629898,40.375866,-95.985046,206.860275,20.767845,-196.301605,206.429703,-20.887735,13.009560,205.440994,-255.717514,-38.652843,207.549835,-62.981842,8.410150,205.693680,-119.224586,54.004185,206.487366,-55.006916,131.423553,206.718369,53.936314,-100.865257,207.835205,505.416962,89.289337,207.645248,16.365309,33.129227,207.482727,-36.206364,203.924820,206.356293,-137.309982,-25.113625,207.812149,273.615021,113.577583,207.761353,85.470787,112.393021,274.265991,62.106777,310.500732,209.139435,374.383636,311.263977,206.700638,17.307081,306.212555,208.727814,197.822220,308.838623,205.887146,-133.427109,-289.062988,202.658508,-291.528687,220.436218,207.607681,75.395470,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,0.015846,-0.083348,-0.005459,-0.996380,-124.227249,30.523613,172.064621,0.076211,-130.068954,30.717888,180.358353,0.819028,-122.320328,30.004374,164.329025,0.744243,-127.649567,30.172815,165.489990,0.709850,-116.870140,31.199375,178.081100,0.964770,-130.075653,30.790810,180.339081,-122.202560,30.122110,164.287201,-127.742348,30.177578,165.572662,-116.902267,31.241808,178.100281,-104.452492,278.172394,97.697762,138.092697,277.224152,92.831947,-79.194283,269.928284,44.636036,-105.790543,206.795197,-332.349731,-127.757439,275.867310,93.527069,-149.135178,205.666351,49.621140,-292.994476,205.576035,-3.759998,-288.811462,206.349518,373.437012,115.456055,276.737549,91.420273,137.307709,280.704437,70.157188,-135.106232,207.906754,163.161285,-109.491821,276.573975,71.045593,-292.819153,204.881104,167.164536,183.298233,207.626205,40.340889,-95.971062,206.905060,20.780193,-196.304092,206.429703,-20.892797,13.008129,205.441498,-255.716843,-38.651104,207.551056,-62.972927,8.410329,205.692108,-119.224785,54.004913,206.489532,-55.008118,131.422943,206.718018,53.935768,-100.866867,207.835266,505.418488,89.286560,207.647324,16.367575,33.130337,207.482361,-36.207600,203.799026,206.202484,-136.922470,-25.112427,207.812317,273.615448,113.577141,207.760529,85.469002,112.397911,274.265656,62.108410,310.501740,209.140060,374.384796,311.254120,206.702286,17.308281,306.207306,208.727142,197.820816,308.834625,205.887772,-133.428207,-289.061798,202.657013,-291.528961,220.434753,207.607315,75.402267,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,0.017774,-0.081318,-0.004984,-0.996517,-124.303032,30.783716,172.157120,0.065217,-130.178604,31.013527,180.425980,0.812396,-122.364685,30.233294,164.431519,0.805985,-127.698540,30.409210,165.569916,0.816891,-116.970291,31.478830,178.201080,0.912560,-130.176620,31.074356,180.378220,-122.342133,30.284426,164.493286,-127.775681,30.444500,165.615570,-116.989090,31.530684,178.224701,-104.464767,278.168427,97.717712,138.089844,277.223358,92.827797,-79.190948,269.926361,44.632137,-105.790237,206.794617,-332.349457,-127.758041,275.869507,93.530434,-149.134735,205.666809,49.623787,-293.021210,205.575974,-3.757843,-288.809479,206.349045,373.437439,115.456856,276.737610,91.420685,137.305588,280.705505,70.155701,-135.106201,207.905838,163.161560,-109.482483,276.577393,71.054550,-292.820587,204.880142,167.163025,183.297836,207.626633,40.342983,-95.989693,206.859619,20.762348,-196.302216,206.428818,-20.890068,13.008583,205.441025,-255.717331,-38.651062,207.550842,-62.972187,8.404872,205.546265,-119.180191,54.003464,206.488983,-55.007374,131.402069,206.753418,53.926838,-100.866257,207.832672,505.422302,89.290329,207.646851,16.364878,33.129807,207.482773,-36.203186,203.924866,206.355591,-137.310287,-25.113195,207.812210,273.617767,113.578247,207.761887,85.469315,112.393692,274.266998,62.107815,310.500183,209.139389,374.377380,311.266724,206.700806,17.305847,306.210144,208.727982,197.821182,308.840210,205.887848,-133.426010,-289.078125,202.698807,-291.545288,220.436508,207.608215,75.398415,0.162220,208.042786,348.776733,,,,,,,,,,,,,,,,,,,,,
177,1.475000,0.018219,-0.078990,-0.004511,-0.996699,-124.367157,31.059084,172.225830,0.048246,-130.281265,31.301271,180.466812,0.852259,-122.393036,30.499893,164.509918,0.886436,-127.732025,30.681074,165.623123,0.839460,-117.062286,31.754095,178.303467,0.939381,-130.278137,31.362959,180.418701,-122.379478,30.569830,164.516220,-127.782906,30.723042,165.669937,-117.075935,31.805193,178.344833,-104.454803,278.171143,97.707832,138.092300,277.222626,92.837616,-79.181580,269.925201,44.623409,-105.790421,206.794983,-332.348816,-127.755692,275.867737,93.533363,-149.133377,205.667877,49.616631,-293.009338,205.578064,-3.756493,-288.812531,206.343704,373.437531,115.454353,276.735413,91.417274,137.303040,280.708252,70.152191,-135.106476,207.906845,163.167191,-109.491440,276.574219,71.049118,-292.816132,204.880951,167.159195,183.295959,207.625610,40.343513,-96.060646,206.982132,20.425106,-196.304138,206.431076,-20.893856,13.008535,205.440643,-255.716660,-38.635921,207.535461,-62.857010,8.412519,205.691269,-119.228874,54.004120,206.488632,-55.009399,131.424026,206.714890,53.942513,-100.861313,207.853104,505.398071,89.288872,207.646606,16.364305,33.130394,207.482056,-36.207558,203.924866,206.356186,-137.310120,-25.114111,207.813217,273.614166,113.577583,207.761414,85.468674,112.394203,274.261719,62.106441,310.493988,209.138199,374.376251,311.262238,206.700989,17.309732,306.206879,208.727173,197.818954,308.839539,205.887360,-133.425873,-289.057220,202.657898,-291.519226,220.437363,207.608063,75.394920,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,0.019013,-0.075361,-0.004327,-0.996966,-124.406502,31.328190,172.307175,0.062320,-130.380508,31.583939,180.504440,0.847182,-122.376251,30.756685,164.606750,0.826692,-127.723190,30.940182,165.680725,0.780045,-117.146065,32.031956,178.436813,0.922884,-130.378128,31.640335,180.455917,-122.328720,30.812988,164.650864,-127.800110,30.986219,165.718887,-117.153214,32.086830,178.474564,-104.458466,278.170715,97.708199,138.089249,277.224365,92.829941,-79.186584,269.927490,44.627045,-105.790329,206.795883,-332.347229,-127.759148,275.873138,93.530098,-149.133865,205.669525,49.622677,-293.016205,205.577850,-3.756902,-288.805542,206.346054,373.434296,115.457237,276.736969,91.420815,137.306183,280.706848,70.156540,-135.105728,207.906601,163.164139,-109.488586,276.575195,71.050171,-292.826111,204.882309,167.169250,183.287720,207.628006,40.373127,-96.057114,206.982559,20.428097,-196.302872,206.429962,-20.891882,13.009262,205.441833,-255.718048,-38.638084,207.535858,-62.858986,8.409536,205.691269,-119.220734,54.003960,206.489182,-55.007942,131.370193,206.758423,53.897339,-100.860382,207.852219,505.403503,89.289948,207.644623,16.365953,33.130707,207.480927,-36.208225,203.923767,206.355118,-137.310196,-25.113415,207.812027,273.616730,113.576958,207.760590,85.469200,112.394424,274.263763,62.102985,310.498627,209.135254,374.382141,311.263794,206.701920,17.306288,306.211121,208.729172,197.820251,308.839661,205.885620,-133.426208,-289.064331,202.657837,-291.528595,220.433121,207.608658,75.385880,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,0.019392,-0.072838,-0.004195,-0.997146,-124.459076,31.600660,172.374039,0.051151,-130.474518,31.863186,180.540741,0.851047,-122.389893,31.023174,164.684433,0.878679,-127.742195,31.208054,165.731140,0.825675,-117.229698,32.308224,178.539871,0.933085,-130.468216,31.924265,180.494064,-122.373497,31.091219,164.688629,-127.800034,31.247803,165.780472,-117.243134,32.360298,178.582184,-104.446373,278.172363,97.690987,138.094330,277.221527,92.818832,-79.183517,269.923492,44.622482,-105.791222,206.795975,-332.344116,-127.758423,275.868500,93.526115,-149.133713,205.668518,49.625263,-293.012512,205.575943,-3.756803,-288.810242,206.349655,373.436340,115.455482,276.738068,91.422386,137.304108,280.706635,70.152802,-135.106735,207.906265,163.161652,-109.490395,276.576569,71.048546,-292.819153,204.882233,167.163177,183.296127,207.627792,40.343987,-96.059517,206.982132,20.426989,-196.302933,206.428604,-20.891342,13.010478,205.440765,-255.718857,-38.638622,207.536652,-62.865494,8.401946,205.547836,-119.175362,54.001553,206.489822,-55.007126,131.370926,206.758118,53.903492,-100.866165,207.832718,505.419495,89.287399,207.648376,16.368078,33.131947,207.482391,-36.202156,203.922943,206.356186,-137.310272,-25.112650,207.813477,273.617584,113.577126,207.760574,85.469009,112.395355,274.265778,62.103687,310.498199,209.139038,374.379608,311.263763,206.701782,17.306908,306.206818,208.729172,197.818115,308.841309,205.888016,-133.426010,-289.062286,202.657578,-291.526093,220.432526,207.609436,75.388992,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,0.019433,-0.069774,-0.004243,-0.997365,-124.503151,31.872597,172.441910,0.053416,-130.568665,32.134140,180.571503,0.864321,-122.386658,31.295261,164.765167,0.868056,-127.745331,31.479015,165.778992,0.789870,-117.311920,32.581974,178.651978,0.943590,-130.568237,32.196182,180.524216,-122.351662,31.371952,164.781540,-127.816368,31.509241,165.824921,-117.316833,32.631855,178.694778,-104.452560,278.173767,97.698746,138.091202,277.222504,92.835907,-79.190491,269.927490,44.628216,-105.801964,206.802155,-332.367523,-127.759315,275.869385,93.527031,-149.133301,205.669525,49.622459,-292.996399,205.575317,-3.758436,-288.807404,206.347397,373.435272,115.457069,276.739563,91.416336,137.299820,280.706512,70.149017,-135.122986,207.906158,163.124084,-109.483147,276.578430,71.057602,-292.811859,204.881470,167.156189,183.296570,207.626801,40.342045,-95.971344,206.904861,20.780050,-196.302612,206.430939,-20.889421,13.008488,205.440811,-255.716278,-38.653652,207.551453,-62.974884,8.406149,205.546387,-119.185959,54.003464,206.489563,-55.007904,131.398315,206.754120,53.916065,-100.866997,207.835968,505.415161,89.291153,207.644577,16.364151,33.131008,207.483841,-36.205544,203.924591,206.356598,-137.309738,-25.113068,207.812714,273.615875,113.575623,207.760162,85.467789,112.397194,274.266052,62.107838,310.496643,209.136230,374.379120,311.257385,206.699951,17.308023,306.201233,208.728958,197.820419,308.827820,205.885941,-133.426376,-289.066254,202.656052,-291.530823,220.434662,207.608215,75.400024,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,0.020513,-0.067119,-0.004181,-0.997525,-124.550247,32.141315,172.514389,0.050085,-130.659042,32.419380,180.610962,0.850973,-122.392807,31.547890,164.850281,0.876879,-127.756821,31.733088,165.835159,0.836004,-117.392311,32.864906,178.761154,0.935293,-130.660431,32.477448,180.558517,-122.385803,31.599716,164.845078,-127.799080,31.782532,165.901321,-117.397537,32.924400,178.811462,-104.451202,278.171204,97.698502,138.089706,277.222290,92.826843,-79.193268,269.926910,44.632900,-105.790421,206.797073,-332.347046,-127.758728,275.869476,93.530914,-149.133545,205.667831,49.619633,-293.002991,205.578323,-3.759363,-288.805634,206.348923,373.433838,115.457443,276.735260,91.417992,137.299591,280.708374,70.151917,-135.123230,207.905930,163.127716,-109.482666,276.575958,71.056076,-292.809692,204.881546,167.152710,183.286316,207.628082,40.373772,-95.974365,206.905884,20.776104,-196.305573,206.429169,-20.895287,13.009035,205.441147,-255.716522,-38.657867,207.550842,-62.995720,8.404116,205.546158,-119.175446,54.005367,206.486969,-55.007309,131.425934,206.715302,53.944302,-100.864876,207.833984,505.409515,89.287354,207.646561,16.367569,33.130611,207.481857,-36.204945,203.925110,206.356140,-137.310089,-25.112587,207.812241,273.613251,113.576569,207.762009,85.469910,112.394203,274.266937,62.105824,310.497375,209.137375,374.384033,311.266998,206.700180,17.307829,306.206665,208.729141,197.819733,308.846893,205.887909,-133.428162,-289.067902,202.658035,-291.533813,220.435883,207.607452,75.394806,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,0.020228,-0.064311,-0.003800,-0.997718,-124.600311,32.400597,172.573883,0.053289,-130.754501,32.678417,180.636017,0.848541,-122.400070,31.809887,164.921738,0.865042,-127.769432,31.998217,165.876419,0.805043,-117.477249,33.115868,178.861328,0.948483,-130.750107,32.736927,180.588028,-122.363785,31.884315,164.940338,-127.838982,32.032185,165.922699,-117.494080,33.159409,178.891083,-104.455437,278.172455,97.706352,138.095123,277.222717,92.838142,-79.192558,269.926636,44.628120,-105.790039,206.796616,-332.351318,-127.757874,275.870911,93.530930,-149.132248,205.668671,49.623890,-293.019379,205.575012,-3.757697,-288.811157,206.348541,373.435608,115.454720,276.740234,91.416702,137.299225,280.709442,70.149025,-135.122864,207.905823,163.127426,-109.487915,276.577576,71.049789,-292.818756,204.882355,167.163345,183.285461,207.627899,40.376507,-96.061470,206.982468,20.425022,-196.302444,206.430389,-20.888124,13.009846,205.440903,-255.717178,-38.654583,207.551239,-62.983467,8.412601,205.692383,-119.231293,54.004814,206.488297,-55.008553,131.401016,206.751129,53.920982,-100.860619,207.851410,505.406372,89.288254,207.647247,16.367508,33.128109,207.483261,-36.205502,203.924301,206.355621,-137.310501,-25.114103,207.811951,273.615875,113.576279,207.761215,85.468414,112.392357,274.263062,62.106895,310.491516,209.139465,374.374298,311.261139,206.700470,17.307476,306.203278,208.728271,197.819901,308.838501,205.889389,-133.426086,-289.068115,202.660889,-291.528473,220.433304,207.609268,75.388985,0.163698,208.045013,348.775635,,,,,,,,,,,,,,,,,,,,,
183,1.525000,0.020621,-0.061792,-0.003482,-0.997870,-124.648193,32.659653,172.644836,0.049482,-130.842972,32.946896,180.675476,0.820764,-122.409531,32.061749,165.004395,0.906637,-127.783562,32.253433,165.931747,0.845216,-117.556694,33.376534,178.967682,0.932564,-130.840530,33.006977,180.620041,-122.411682,32.124271,165.007919,-127.805840,32.293678,166.005463,-117.573097,33.427799,179.005341,-104.457405,278.171356,97.709763,138.090851,277.222321,92.823792,-79.200699,269.932373,44.645164,-105.789688,206.795593,-332.352997,-127.758171,275.869873,93.528412,-149.132645,205.668610,49.620487,-293.013397,205.577820,-3.755882,-288.802612,206.347839,373.432343,115.454231,276.739014,91.413765,137.299744,280.708069,70.148956,-135.124542,207.905930,163.124939,-109.490295,276.576080,71.047684,-292.823090,204.884003,167.165207,183.297821,207.627731,40.345322,-96.060112,206.982971,20.424961,-196.302170,206.429428,-20.891518,13.008368,205.441284,-255.716461,-38.652218,207.551453,-62.979080,8.402863,205.546783,-119.179466,54.004044,206.489380,-55.008732,131.400879,206.752960,53.925766,-100.866409,207.832672,505.420929,89.289932,207.644958,16.364977,33.129658,207.482407,-36.201267,203.923386,206.356400,-137.310471,-25.114071,207.812622,273.616028,113.576866,207.759598,85.468536,112.396172,274.265839,62.106514,310.496765,209.138824,374.379791,311.269989,206.701538,17.310371,306.200073,208.727310,197.819855,308.842865,205.885864,-133.424423,-289.069244,202.656219,-291.531036,220.435303,207.608215,75.398018,0.160265,208.040924,348.780457,,,,,,,,,,,,,,,,,,,,,
184,1.533333,0.021198,-0.059107,-0.003212,-0.998021,-124.700356,32.914730,172.694427,0.057986,-130.938248,33.213516,180.691223,0.839698,-122.420753,32.307152,165.066879,0.834926,-127.799629,32.501827,165.965027,0.809050,-117.642799,33.636433,179.054596,0.936461,-130.932922,33.273628,180.642624,-122.374596,32.375340,165.091568,-127.870796,32.537361,166.012329,-117.668793,33.683769,179.068863,-104.448196,278.173126,97.695007,138.089417,277.224701,92.807434,-79.183899,269.927155,44.631516,-105.790474,206.797211,-332.350098,-127.754883,275.871277,93.532249,-149.133667,205.669281,49.621464,-293.019104,205.574554,-3.759336,-288.805603,206.344727,373.431946,115.455093,276.738342,91.421333,137.303345,280.706726,70.154671,-135.108948,207.905624,163.152786,-109.485153,276.576477,71.053223,-292.822937,204.880096,167.165588,183.295258,207.628799,40.344414,-96.061302,206.983002,20.424271,-196.302948,206.428909,-20.890974,13.008583,205.440994,-255.717514,-38.652115,207.550674,-62.978218,8.406733,205.547714,-119.187698,54.002911,206.488632,-55.008228,131.425262,206.717651,53.942585,-100.861740,207.849854,505.411255,89.288940,207.645493,16.364723,33.129910,207.482117,-36.201141,203.923920,206.356674,-137.310608,-25.114214,207.811218,273.616089,113.577507,207.760437,85.469391,112.400589,274.267426,62.116264,310.495117,209.138306,374.376434,311.264954,206.699951,17.308784,306.203125,208.728928,197.820831,308.840210,205.886810,-133.426849,-289.071167,202.658798,-291.533051,220.433182,207.609207,75.386879,0.161922,208.044510,348.796875,,,,,,,,,,,,,,,,,,,,,
185,1.541667,0.020445,-0.058276,-0.003219,-0.998086,-124.767975,33.180122,172.737152,0.069457,-131.019135,33.467068,180.723999,0.852832,-122.475708,32.583992,165.112488,0.801976,-127.856079,32.777527,166.001968,0.830880,-117.720963,33.891911,179.110123,0.819739,-131.011780,33.531528,180.673798,-122.547997,32.675507,165.034454,-127.841614,32.802410,166.085388,-117.732635,33.935875,179.189987,-104.457138,278.169159,97.707260,138.093704,277.221191,92.828224,-79.188896,269.928894,44.631432,-105.790588,206.795212,-332.345001,-127.755951,275.870361,93.528915,-149.134369,205.667282,49.625225,-292.995941,205.578354,-3.758889,-288.812012,206.347580,373.437927,115.456345,276.739594,91.418846,137.304947,280.705231,70.153618,-135.122543,207.905029,163.130280,-109.477043,276.575958,71.060852,-292.817627,204.881973,167.162720,183.295227,207.628723,40.345394,-96.056999,206.982162,20.428288,-196.302551,206.429077,-20.888559,13.008415,205.440613,-255.715134,-38.640350,207.538345,-62.871338,8.404536,205.547684,-119.178200,54.003490,206.487701,-55.008327,131.402496,206.752136,53.921543,-100.868347,207.834106,505.414734,89.287605,207.646057,16.367865,33.131454,207.483093,-36.208454,203.924377,206.356628,-137.310425,-25.113615,207.812851,273.615082,113.578056,207.760757,85.472191,112.393745,274.262634,62.103783,310.496674,209.138229,374.376648,311.267426,206.701691,17.308191,306.212555,208.727951,197.821167,308.831848,205.885986,-133.424194,-289.062225,202.656219,-291.529144,220.432465,207.610489,75.386299,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,0.021194,-0.054758,-0.002739,-0.998271,-124.801758,33.424507,172.805756,0.057342,-131.108994,33.728127,180.747787,0.837810,-122.456100,32.815109,165.198395,0.851999,-127.842476,33.013882,166.049530,0.796584,-117.799446,34.140915,179.227295,0.940183,-131.102524,33.791275,180.694275,-122.411942,32.884533,165.231552,-127.906013,33.035488,166.093674,-117.811180,34.185837,179.266800,-104.450012,278.173676,97.698303,138.094025,277.223907,92.827461,-79.191170,269.929352,44.633568,-105.790329,206.797363,-332.349243,-127.753677,275.871338,93.527809,-149.132599,205.666534,49.622898,-292.992340,205.575653,-3.758717,-288.807739,206.346863,373.434967,115.458092,276.736938,91.416878,137.303513,280.708344,70.156174,-135.124451,207.905960,163.122269,-109.487343,276.575043,71.053696,-292.814789,204.881378,167.161118,183.294922,207.627029,40.345783,-96.057228,206.983307,20.430206,-196.302475,206.429199,-20.890079,13.008154,205.441330,-255.717133,-38.639797,207.538559,-62.872269,8.409743,205.693085,-119.222137,54.006069,206.487961,-55.006886,131.402908,206.752304,53.924805,-100.860474,207.852051,505.398712,89.288567,207.645126,16.365225,33.130657,207.483337,-36.203121,203.925659,206.356354,-137.309784,-25.113401,207.813507,273.617065,113.576759,207.761963,85.469757,112.395004,274.265564,62.105953,310.496033,209.138580,374.373047,311.269257,206.699615,17.304691,306.207642,208.727188,197.821075,308.832672,205.888443,-133.425095,-289.064545,202.655060,-291.529663,220.436996,207.608200,75.397995,0.163114,208.044144,348.776184,,,,,,,,,,,,,,,,,,,,,
