Format Version,1.22,Take Name,crazyflie_traj12,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 06:58:46 -0500,Total Frames in Take,1583,Total Exported Frames,1583,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
417,3.475000,0.008983,-0.700706,0.000702,-0.713394,-126.299545,3.216946,170.675308,0.119677,-119.218674,3.418080,177.939590,0.632185,-133.562012,2.779841,167.387314,0.602798,-133.397110,3.061762,172.834366,0.711041,-119.020401,3.608099,164.539932,0.857206,-119.104073,3.421854,177.990417,-133.650131,2.770849,167.283264,-133.433182,3.057344,172.874207,-119.010307,3.609279,164.549240,-104.459892,278.172424,97.711647,138.088669,277.225098,92.827034,-79.183853,269.925690,44.624580,-105.790756,206.796509,-332.346741,-127.758957,275.871185,93.527420,-149.133698,205.665680,49.619534,-293.002289,205.576492,-3.759405,-288.806030,206.352097,373.434875,115.453873,276.740631,91.417603,137.306046,280.705933,70.153076,-135.123062,207.908493,163.132004,-109.481720,276.577393,71.059128,-292.817566,204.880188,167.163071,183.288025,207.630630,40.372967,-96.060791,206.985016,20.425165,-196.301895,206.431458,-20.893171,13.008892,205.441574,-255.717758,-38.652515,207.552368,-62.976288,8.405052,205.695175,-119.216240,54.003822,206.488297,-55.009754,131.399872,206.752060,53.919174,-100.863091,207.835907,505.415771,89.288895,207.646317,16.365156,33.129414,207.484314,-36.207432,203.924103,206.356552,-137.310059,-25.115160,207.813446,273.616302,113.575493,207.760025,85.469330,112.395584,274.264862,62.106537,310.503235,209.136795,374.384949,311.260834,206.700378,17.308193,306.197510,208.726852,197.819595,308.829773,205.885651,-133.427155,-289.063751,202.658005,-291.525543,,,,220.436890,207.608124,75.397118,,,,0.168771,208.046906,348.784698,,,,,,,,,,,,,,,,,,
418,3.483333,0.009160,-0.699692,-0.000885,-0.714385,-126.292847,3.194937,170.642502,0.135673,-119.232903,3.399498,177.927048,0.615056,-133.544937,2.746028,167.333252,0.617610,-133.396027,3.017513,172.781296,0.566096,-118.997536,3.616712,164.528397,0.844510,-119.103828,3.419613,177.990036,-133.623260,2.785658,167.356522,-133.421906,2.937019,172.601807,-119.008614,3.607695,164.549225,-104.456726,278.172272,97.707001,138.093460,277.222717,92.823982,-79.181816,269.926788,44.617260,-105.790344,206.796509,-332.348816,-127.759338,275.869843,93.524124,-149.133286,205.665939,49.620720,-293.021912,205.576874,-3.755790,-288.809143,206.348602,373.436157,115.457954,276.738159,91.419716,137.298096,280.708801,70.148895,-135.107040,207.910110,163.160614,-109.488487,276.575134,71.050354,-292.810211,204.882782,167.155731,183.284714,207.631805,40.378590,-95.986542,206.861038,20.765709,-196.304428,206.430511,-20.894157,13.008869,205.441406,-255.715805,-38.642597,207.537323,-62.884186,8.405497,205.693359,-119.219254,54.003483,206.489182,-55.007755,131.400436,206.755280,53.925079,-100.868820,207.834106,505.416382,89.286636,207.648010,16.369371,33.131413,207.482361,-36.203690,203.924271,206.356216,-137.310593,-25.114733,207.812363,273.615692,113.574074,207.762146,85.467888,112.395561,274.268768,62.104942,310.493896,209.139633,374.378265,311.264374,206.699112,17.307198,306.205536,208.726456,197.821426,308.841644,205.885056,-133.426712,-289.069244,202.700073,-291.541229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3.491667,0.009118,-0.700359,0.000043,-0.713733,-126.296768,3.207711,170.664795,0.120712,-119.223083,3.411519,177.936020,0.629254,-133.555573,2.764796,167.369522,0.596841,-133.396225,3.042889,172.816925,0.710812,-119.012199,3.611640,164.536697,0.855974,-119.104507,3.423115,177.991364,-133.652634,2.769665,167.281097,-133.433014,3.057359,172.872726,-119.009483,3.609023,164.550537,-104.452286,278.172913,97.699310,138.088562,277.225677,92.808823,-79.186378,269.925720,44.627071,-105.789551,206.797119,-332.350800,-127.754906,275.869904,93.531265,-149.134964,205.667786,49.620037,-293.005432,205.576660,-3.756976,-288.808533,206.348175,373.439758,115.453766,276.742065,91.420372,137.303268,280.707306,70.153168,-135.122925,207.908005,163.127518,-109.488869,276.576294,71.045113,-292.815979,204.880829,167.161316,183.289108,207.630325,40.371830,-96.059914,206.985397,20.424784,-196.304672,206.429703,-20.894213,13.007700,205.441116,-255.716461,-38.638790,207.536240,-62.869453,8.401547,205.548950,-119.173416,54.003494,206.489227,-55.008705,131.423111,206.716888,53.938293,-100.861046,207.849747,505.397736,89.288857,207.646484,16.365116,33.133541,207.482620,-36.209194,203.924377,206.355713,-137.310272,-25.115257,207.813080,273.615936,113.576675,207.762314,85.468880,112.393440,274.265442,62.106800,310.493530,209.138535,374.374237,311.263458,206.703400,17.306278,306.201904,208.727219,197.818710,308.843719,205.888947,-133.428238,-289.060913,202.656799,-291.522675,,,,220.436234,207.607101,75.394402,,,,,,,,,,,,,,,,,,,,,,,,
420,3.500000,0.009061,-0.700718,0.000552,-0.713381,-126.299629,3.214534,170.676025,0.120556,-119.218536,3.417232,177.940079,0.624857,-133.562073,2.775415,167.388275,0.601437,-133.397064,3.056853,172.835342,0.709751,-119.020844,3.608634,164.540421,0.858398,-119.102898,3.422285,177.990494,-133.651764,2.770325,167.280563,-133.435822,3.056354,172.868912,-119.010941,3.608531,164.549866,-104.453041,278.171051,97.701431,138.089981,277.223480,92.805145,-79.184052,269.926086,44.622433,-105.790565,206.798035,-332.346558,-127.754829,275.870239,93.530144,-149.134171,205.670135,49.623642,-293.024384,205.575867,-3.756085,-288.810394,206.348557,373.437714,115.454613,276.739227,91.411949,137.305420,280.706573,70.152985,-135.124161,207.910248,163.125320,-109.479233,276.577606,71.059990,-292.821045,204.882629,167.162781,183.286636,207.629700,40.376411,-96.062920,206.986649,20.423889,-196.304535,206.428391,-20.892820,13.007903,205.441071,-255.716293,-38.635807,207.535721,-62.852646,8.404375,205.694550,-119.214462,54.004501,206.488678,-55.007942,131.423492,206.715347,53.943943,-100.866081,207.834717,505.421448,89.285484,207.648178,16.369797,33.131229,207.483047,-36.208191,203.924744,206.355743,-137.310257,-25.114632,207.812836,273.616425,113.576492,207.760620,85.469894,112.394180,274.265625,62.109863,310.492737,209.136276,374.372864,311.270081,206.700211,17.304668,306.214386,208.728714,197.822220,308.830933,205.887863,-133.427658,-289.068329,202.659607,-291.531982,,,,220.433258,207.608963,75.386574,,,,,,,,,,,,,,,,,,,,,,,,
421,3.508333,0.008946,-0.700496,0.000923,-0.713599,-126.302383,3.219357,170.669418,0.117730,-119.225731,3.419755,177.937851,0.615250,-133.563065,2.784064,167.377258,0.620378,-133.401291,3.067306,172.824326,0.724258,-119.019470,3.606305,164.538254,0.862814,-119.104240,3.421269,177.989334,-133.652054,2.769428,167.279572,-133.441986,3.081786,172.844086,-119.010612,3.608977,164.548141,-104.447815,278.171356,97.693298,138.093384,277.222748,92.835617,-79.185883,269.927551,44.625961,-105.790245,206.796951,-332.350952,-127.753639,275.870361,93.524467,-149.133011,205.666687,49.623989,-293.011139,205.575470,-3.758571,-288.811615,206.349594,373.437012,115.454842,276.738434,91.422897,137.304337,280.706757,70.155365,-135.108093,207.909058,163.162048,-109.482956,276.576721,71.054169,-292.808136,204.882950,167.155533,183.287125,207.630371,40.377678,-96.060837,206.986115,20.427525,-196.303986,206.429794,-20.894709,13.007784,205.441284,-255.716232,-38.652645,207.551163,-62.971210,8.404548,205.694824,-119.215569,54.002880,206.490082,-55.009003,131.402161,206.754990,53.926353,-100.864540,207.832748,505.415100,89.288666,207.646271,16.367085,33.132690,207.483047,-36.206127,203.923294,206.355804,-137.310211,-25.114302,207.813232,273.614227,113.577225,207.761307,85.468254,112.393867,274.263336,62.110199,310.497711,209.138199,374.381592,311.265717,206.702332,17.306372,306.209991,208.730942,197.818726,308.838715,205.886917,-133.426819,-289.056091,202.657272,-291.526184,,,,220.436691,207.606506,75.398170,,,,,,,,,,,,,,,,,,,,,,,,
422,3.516667,0.009248,-0.698918,-0.001093,-0.715142,-126.303101,3.193329,170.622131,0.136317,-119.259003,3.399632,177.921967,0.562280,-133.547821,2.741877,167.297150,0.615169,-133.410812,3.012442,172.745544,0.629529,-118.994774,3.619367,164.523895,0.829857,-119.107033,3.421545,177.990799,-133.651260,2.771584,167.282257,-133.420532,2.937574,172.600983,-119.010521,3.610736,164.547958,-104.453636,278.172668,97.699371,138.089294,277.224030,92.818924,-79.189682,269.929230,44.629585,-105.790855,206.797379,-332.347717,-127.756668,275.869263,93.525284,-149.132187,205.667999,49.621849,-293.021179,205.576035,-3.757048,-288.808502,206.348801,373.434723,115.458298,276.738129,91.418358,137.303513,280.705597,70.151772,-135.121292,207.908386,163.132095,-109.485916,276.576111,71.054932,-292.807983,204.883148,167.155243,183.297394,207.627182,40.342674,-95.975967,206.910187,20.776737,-196.303482,206.429962,-20.892925,13.009178,205.441330,-255.717468,-38.654095,207.550842,-62.970543,8.406844,205.694000,-119.217171,54.005325,206.488327,-55.007278,131.400238,206.753204,53.918625,-100.868629,207.834595,505.407806,89.289566,207.647659,16.366764,33.131603,207.482239,-36.207111,203.925079,206.356216,-137.310425,-25.114601,207.812576,273.615845,113.574791,207.760651,85.467255,112.390289,274.262604,62.102352,310.497681,209.141495,374.377869,311.262268,206.701248,17.307940,306.207336,208.728973,197.822601,308.840424,205.885056,-133.427231,-289.057007,202.657486,-291.524414,,,,220.433838,207.609726,75.388313,,,,,,,,,,,,,,,,,,,,,,,,
423,3.525000,0.009346,-0.698387,-0.001854,-0.715657,-126.302826,3.182737,170.606415,0.134769,-119.269684,3.390915,177.916748,0.569573,-133.542114,2.725447,167.270416,0.617521,-133.413406,2.991089,172.719254,0.629850,-118.986115,3.623498,164.519287,0.835363,-119.106567,3.419938,177.987427,-133.651093,2.771811,167.283371,-133.421524,2.937107,172.602097,-119.010399,3.609553,164.550583,-104.448952,278.172638,97.696114,138.086884,277.222168,92.825172,-79.189812,269.928680,44.632458,-105.790245,206.796188,-332.346832,-127.753357,275.870453,93.530037,-149.132523,205.667297,49.621944,-293.012756,205.576492,-3.757805,-288.806213,206.350204,373.432220,115.460564,276.737274,91.420708,137.299088,280.709137,70.148460,-135.122681,207.909912,163.131531,-109.487823,276.577942,71.051407,-292.815277,204.882690,167.160233,183.287003,207.629654,40.371529,-96.061554,206.986969,20.424593,-196.302017,206.430359,-20.889645,13.009620,205.441711,-255.717758,-38.637154,207.537369,-62.861061,8.406446,205.694916,-119.216492,54.003326,206.488251,-55.008972,131.401001,206.753036,53.920906,-100.859741,207.851334,505.403137,89.287010,207.648178,16.369856,33.130703,207.482864,-36.204086,203.924255,206.356766,-137.309708,-25.115284,207.813049,273.614136,113.576447,207.761414,85.468826,112.393059,274.263062,62.105309,310.500916,209.137039,374.387634,311.264465,206.699493,17.308348,306.203033,208.725998,197.822357,308.836060,205.891464,-133.427414,-289.060547,202.657623,-291.526581,,,,220.431274,207.610153,75.389778,,,,0.158691,208.046249,348.782898,,,,,,,,,,,,,,,,,,
424,3.533333,0.009357,-0.698383,-0.001762,-0.715661,-126.303337,3.183211,170.606049,0.136391,-119.270279,3.391613,177.916443,0.558284,-133.542618,2.726289,167.269974,0.613939,-133.413971,2.992697,172.718781,0.632625,-118.986488,3.622243,164.518951,0.831246,-119.105019,3.421826,177.990173,-133.653015,2.772514,167.281647,-133.422272,2.940327,172.603531,-119.010284,3.608266,164.547791,-104.457352,278.172516,97.708870,138.093307,277.223053,92.833420,-79.185440,269.926392,44.622673,-105.790504,206.795624,-332.350342,-127.754333,275.869812,93.530342,-149.133209,205.666809,49.621540,-293.017517,205.576019,-3.759241,-288.811066,206.351929,373.438446,115.460014,276.737671,91.418533,137.298370,280.707367,70.151924,-135.108704,207.908920,163.154312,-109.483246,276.577179,71.055984,-292.822021,204.882294,167.165131,183.287003,207.629395,40.376049,-96.059692,206.986313,20.427822,-196.301483,206.431274,-20.892563,13.008404,205.441101,-255.715515,-38.653873,207.553360,-62.975739,8.405410,205.693680,-119.216682,54.003376,206.489380,-55.006947,131.423813,206.715485,53.939499,-100.864159,207.831451,505.409576,89.287277,207.646362,16.367929,33.132137,207.482910,-36.210911,203.924438,206.356461,-137.310394,-25.114361,207.812119,273.614502,113.577232,207.761505,85.470627,112.397453,274.267975,62.111462,310.498169,209.139633,374.379669,311.265411,206.700272,17.306814,306.209351,208.728699,197.822647,308.836975,205.890076,-133.429077,-289.056702,202.659790,-291.519318,,,,220.431702,207.609604,75.389389,,,,0.158411,208.043640,348.782196,,,,,,,,,,,,,,,,,,
425,3.541667,0.009110,-0.700113,-0.000074,-0.713974,-126.300217,3.206284,170.657120,0.120728,-119.231560,3.409920,177.933243,0.628442,-133.556686,2.762797,167.356796,0.599027,-133.401123,3.039937,172.804352,0.709008,-119.011497,3.612482,164.534103,0.856245,-119.103554,3.421665,177.989700,-133.651642,2.770842,167.280441,-133.434250,3.056843,172.871536,-119.009758,3.609076,164.549057,-104.439995,278.174744,97.682976,138.094467,277.221466,92.853455,-79.189278,269.929047,44.629955,-105.790115,206.797409,-332.348755,-127.761063,275.872345,93.524765,-149.134750,205.667664,49.625988,-293.010468,205.575851,-3.759253,-288.809875,206.348160,373.436371,115.458588,276.738892,91.417000,137.299698,280.707703,70.150085,-135.122864,207.908493,163.129044,-109.485054,276.576233,71.055313,-292.815063,204.880768,167.162628,183.287903,207.628723,40.377144,-96.062614,206.986404,20.422613,-196.302338,206.431320,-20.892208,13.008297,205.441620,-255.716797,-38.651657,207.551651,-62.975430,8.399455,205.549744,-119.172012,54.004433,206.488876,-55.008286,131.425934,206.716888,53.942764,-100.858627,207.852036,505.409393,89.288399,207.646729,16.366016,33.131947,207.483673,-36.209400,203.924988,206.355972,-137.310410,-25.114763,207.813049,273.614899,113.575745,207.763000,85.467178,112.395813,274.265930,62.106003,310.501678,209.141022,374.384033,311.268250,206.702118,17.304083,306.208435,208.727859,197.820053,308.837372,205.887482,-133.426758,-289.052521,202.658798,-291.519348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3.550000,0.009288,-0.699000,-0.001240,-0.715061,-126.301300,3.191382,170.624756,0.137365,-119.255554,3.398485,177.922958,0.559615,-133.546677,2.738494,167.301407,0.612146,-133.408463,3.008301,172.749786,0.622616,-118.994507,3.620246,164.524872,0.831976,-119.103874,3.421869,177.990158,-133.650131,2.771372,167.282715,-133.421555,2.935646,172.598404,-119.009720,3.610753,164.549759,-104.458275,278.169281,97.711960,138.090759,277.223511,92.824936,-79.193748,269.929840,44.639778,-105.789902,206.796387,-332.352509,-127.752754,275.868927,93.526466,-149.131592,205.667160,49.622498,-293.009033,205.572800,-3.759569,-288.808624,206.350189,373.436646,115.456406,276.738953,91.416473,137.301392,280.706909,70.149979,-135.109207,207.910019,163.159760,-109.486862,276.575378,71.049973,-292.811493,204.881470,167.155914,183.296387,207.625702,40.345520,-96.062599,206.987259,20.423925,-196.304031,206.430695,-20.891930,13.008034,205.440811,-255.716232,-38.637100,207.536392,-62.864948,8.407691,205.696350,-119.224533,54.002041,206.488388,-55.007626,131.399887,206.752365,53.920441,-100.863838,207.836029,505.418640,89.288666,207.646942,16.365854,33.131496,207.483032,-36.205112,203.925018,206.356903,-137.310349,-25.114737,207.812790,273.615417,113.578156,207.760803,85.469505,112.395432,274.265686,62.108791,310.493622,209.138397,374.377686,311.260010,206.699707,17.306532,306.216278,208.730667,197.822311,308.835846,205.887955,-133.427368,-289.058289,202.658127,-291.519775,,,,220.437042,207.607483,75.397751,,,,,,,,,,,,,,,,,,,,,,,,
427,3.558333,0.009166,-0.700110,-0.000133,-0.713976,-126.299683,3.205457,170.656708,0.121949,-119.231102,3.410234,177.932877,0.619243,-133.556061,2.760789,167.356339,0.598525,-133.400574,3.037941,172.803894,0.708336,-119.010994,3.612864,164.533722,0.854409,-119.100166,3.422693,177.991501,-133.651764,2.769974,167.281265,-133.434143,3.054371,172.869644,-119.010414,3.608371,164.547653,-104.441574,278.175018,97.685936,138.094788,277.224365,92.834663,-79.193619,269.929596,44.629921,-105.789970,206.797668,-332.352936,-127.755821,275.868530,93.529411,-149.132843,205.666977,49.620419,-292.997894,205.577377,-3.758111,-288.808777,206.348511,373.436157,115.454231,276.737885,91.419670,137.306290,280.704773,70.153709,-135.106186,207.909225,163.159180,-109.487724,276.578583,71.052841,-292.819580,204.882233,167.166656,183.283249,207.635956,40.370167,-95.975288,206.910614,20.776451,-196.304596,206.430908,-20.894667,13.007843,205.441696,-255.717285,-38.656544,207.550568,-62.985611,8.407074,205.695221,-119.221916,54.003429,206.488327,-55.007957,131.400269,206.752441,53.917576,-100.858925,207.850189,505.401123,89.287994,207.647568,16.367403,33.130772,207.482498,-36.207844,203.923721,206.357056,-137.310349,-25.113865,207.813080,273.614563,113.578781,207.760803,85.469872,112.391373,274.263336,62.099586,310.493713,209.138535,374.375305,311.266296,206.701279,17.305616,306.209808,208.726852,197.820297,308.834381,205.884460,-133.426636,-289.062683,202.659744,-291.525604,,,,220.432663,207.609848,75.389847,,,,,,,,,,,,,,,,,,,,,,,,
428,3.566667,0.009100,-0.700768,0.000542,-0.713331,-126.297997,3.214316,170.676666,0.122262,-119.215897,3.417810,177.939697,0.624029,-133.560867,2.774560,167.389954,0.592416,-133.395126,3.056242,172.836990,0.705586,-119.020103,3.608652,164.540009,0.855344,-119.101349,3.423294,177.991760,-133.651321,2.769091,167.278992,-133.432175,3.056532,172.874466,-119.009521,3.608756,164.549393,-104.457008,278.169708,97.707542,138.092667,277.221954,92.838577,-79.191551,269.928619,44.631863,-105.790283,206.794449,-332.348480,-127.756371,275.871216,93.530060,-149.132294,205.668884,49.623302,-293.013275,205.573196,-3.758794,-288.810822,206.350784,373.434448,115.456459,276.739105,91.417023,137.300629,280.708496,70.150200,-135.104446,207.909348,163.163757,-109.477615,276.577637,71.063141,-292.819519,204.881760,167.164093,183.286865,207.628799,40.374554,-96.061897,206.987000,20.425760,-196.304184,206.429321,-20.894964,13.006866,205.440613,-255.715805,-38.632805,207.537460,-62.854767,8.406091,205.694992,-119.219315,54.003132,206.488541,-55.007584,131.401840,206.752609,53.923035,-100.858429,207.852432,505.407043,89.289360,207.646149,16.365669,33.130341,207.484131,-36.209274,203.924393,206.356094,-137.310013,-25.114212,207.813049,273.614044,113.575531,207.761200,85.469391,112.394188,274.263092,62.104214,310.498901,209.139435,374.379761,311.271332,206.700897,17.305952,306.205505,208.726120,197.823639,308.834778,205.895264,-133.424301,-289.053101,202.660324,-291.520447,,,,220.433090,207.609558,75.388168,,,,,,,,,,,,,,,,,,,,,,,,
429,3.575000,0.009372,-0.699023,-0.001164,-0.715037,-126.301193,3.191972,170.625717,0.136809,-119.254982,3.400787,177.923416,0.552930,-133.546783,2.738270,167.302917,0.615432,-133.408218,3.009309,172.751251,0.633061,-118.994797,3.619523,164.525253,0.830489,-119.101654,3.423386,177.992554,-133.651443,2.767575,167.280045,-133.420135,2.941844,172.605438,-119.010719,3.610526,164.549072,-104.453186,278.169281,97.701263,138.092804,277.223450,92.829750,-79.195213,269.929779,44.633949,-105.790123,206.795837,-332.346527,-127.759399,275.869385,93.524872,-149.133621,205.666901,49.622303,-293.007263,205.574844,-3.758094,-288.808838,206.350494,373.437042,115.456245,276.736023,91.417786,137.305145,280.706512,70.155899,-135.122009,207.908249,163.130768,-109.487625,276.575531,71.051216,-292.811371,204.883865,167.157928,183.297455,207.628052,40.341717,-96.060471,206.987137,20.424820,-196.303741,206.429886,-20.892744,13.008261,205.440826,-255.715988,-38.639748,207.535217,-62.868763,8.405721,205.694366,-119.216919,54.003567,206.488724,-55.007847,131.422928,206.715042,53.936409,-100.860527,207.849365,505.398621,89.286461,207.646561,16.369122,33.130962,207.483841,-36.209534,203.924057,206.356506,-137.310165,-25.114016,207.812790,273.612274,113.576187,207.761169,85.468033,112.390945,274.263733,62.105225,310.496521,209.137131,374.379517,311.259766,206.704376,17.306120,306.207886,208.728485,197.819489,308.840271,205.887299,-133.426041,-289.057739,202.658875,-291.522156,,,,220.438812,207.607483,75.395622,,,,0.160241,208.041077,348.779144,,,,,,,,,,,,,,,,,,
430,3.583333,0.009429,-0.698397,-0.001769,-0.715647,-126.302948,3.183346,170.606476,0.134269,-119.269608,3.393205,177.916565,0.564119,-133.542313,2.725320,167.270752,0.621201,-133.413467,2.992256,172.719528,0.638016,-118.986382,3.622603,164.519043,0.833973,-119.105377,3.421894,177.989151,-133.651474,2.769676,167.280487,-133.420380,2.941221,172.606720,-119.011475,3.608861,164.548798,-104.452042,278.172150,97.699036,138.091125,277.223114,92.818687,-79.191353,269.926300,44.632423,-105.790070,206.795837,-332.349609,-127.754951,275.868835,93.524399,-149.135086,205.667953,49.620045,-293.017578,205.576279,-3.760195,-288.805115,206.349762,373.434692,115.456078,276.737671,91.418381,137.303238,280.706726,70.154442,-135.104630,207.910202,163.165466,-109.488297,276.575623,71.047501,-292.807953,204.880951,167.151566,183.297348,207.627869,40.346901,-96.059975,206.985977,20.426977,-196.302063,206.423767,-20.890522,13.007534,205.442047,-255.716202,-38.639099,207.537750,-62.866093,8.404928,205.695343,-119.218681,54.002754,206.488983,-55.008526,131.401093,206.752258,53.923340,-100.862839,207.832474,505.414093,89.290001,207.646851,16.363472,33.129917,207.481842,-36.204475,203.924606,206.355804,-137.310684,-25.115198,207.813690,273.613617,113.577019,207.759811,85.468697,112.396881,274.266174,62.108326,310.492554,209.140442,374.373871,311.260132,206.702515,17.307878,306.209991,208.730347,197.820099,308.848022,205.888229,-133.427429,-289.054565,202.657272,-291.521790,,,,220.433762,207.610138,75.384850,,,,0.159776,208.043793,348.780792,,,,,,,,,,,,,,,,,,
431,3.591667,0.009397,-0.698406,-0.001727,-0.715638,-126.302460,3.183887,170.606674,0.135988,-119.268929,3.393102,177.916595,0.559828,-133.541946,2.726575,167.271133,0.615384,-133.412964,2.993565,172.719894,0.633620,-118.986000,3.622306,164.519058,0.831285,-119.103645,3.422501,177.990479,-133.651703,2.771778,167.282730,-133.420197,2.942169,172.605286,-119.009743,3.608928,164.548386,-104.455292,278.170929,97.704086,138.089508,277.223022,92.835953,-79.189278,269.926605,44.626701,-105.790184,206.796509,-332.347168,-127.757851,275.871155,93.529953,-149.133469,205.667038,49.624119,-292.999847,205.577057,-3.759530,-288.811218,206.351379,373.438660,115.458122,276.736359,91.420525,137.302643,280.706543,70.153320,-135.122635,207.909515,163.127426,-109.479233,276.575592,71.061798,-292.822296,204.883194,167.166321,183.297867,207.626770,40.345490,-96.061180,206.986908,20.425797,-196.302948,206.431442,-20.892694,13.007439,205.440979,-255.715973,-38.655655,207.550049,-62.980057,8.399331,205.550552,-119.166626,54.004471,206.488831,-55.008530,131.401367,206.753159,53.919937,-100.865921,207.833237,505.414673,89.289322,207.646484,16.365688,33.132004,207.483322,-36.208389,203.924652,206.356171,-137.310104,-25.114750,207.812790,273.614410,113.575912,207.761795,85.468422,112.389900,274.266479,62.106407,310.495514,209.138672,374.379913,311.254700,206.701233,17.309862,306.207336,208.728867,197.820099,308.835297,205.886215,-133.428116,-289.065216,202.656647,-291.529907,,,,220.436996,207.607178,75.395805,,,,,,,,,,,,,,,,,,,,,,,,
432,3.600000,0.009109,-0.700081,-0.000103,-0.714005,-126.299713,3.205477,170.657272,0.120834,-119.231712,3.409091,177.934021,0.626623,-133.555878,2.761834,167.356293,0.599408,-133.400803,3.038744,172.803879,0.709779,-119.010475,3.612241,164.534912,0.855855,-119.103645,3.420744,177.991455,-133.651230,2.771178,167.280396,-133.434036,3.054078,172.870499,-119.009033,3.608124,164.549957,-104.451324,278.172729,97.699142,138.089966,277.223053,92.815063,-79.189407,269.927246,44.627060,-105.790695,206.796356,-332.348907,-127.757706,275.869141,93.524078,-149.133881,205.667618,49.622231,-293.007172,205.575821,-3.756526,-288.810638,206.347824,373.440887,115.462257,276.737946,91.417236,137.300110,280.706421,70.150497,-135.122421,207.909897,163.126465,-109.484772,276.576050,71.053223,-292.810547,204.881027,167.158646,183.285461,207.629578,40.374477,-96.062111,206.987305,20.422686,-196.302826,206.430267,-20.892618,13.008070,205.440521,-255.715530,-38.651478,207.551605,-62.967827,8.405003,205.694443,-119.217888,54.003757,206.490204,-55.009060,131.401550,206.754715,53.923512,-100.866188,207.831924,505.419678,89.287430,207.646912,16.369488,33.132545,207.482437,-36.207661,203.925949,206.356003,-137.310287,-25.115255,207.813004,273.615967,113.577805,207.760788,85.469421,112.391617,274.266022,62.100601,310.496246,209.139374,374.376892,311.266174,206.701569,17.309185,306.204834,208.727448,197.820938,308.836060,205.885956,-133.427811,-289.077911,202.699234,-291.546692,,,,220.437195,207.607941,75.398109,,,,,,,,,,,,,,,,,,,,,,,,
433,3.608333,0.009061,-0.700771,0.000561,-0.713328,-126.298859,3.214144,170.676590,0.122341,-119.216667,3.416843,177.939575,0.625741,-133.561798,2.775080,167.389938,0.594960,-133.395966,3.056589,172.836975,0.703586,-119.020988,3.608064,164.539886,0.852305,-119.103310,3.422233,177.990906,-133.651215,2.768393,167.280014,-133.434479,3.057974,172.875427,-119.010201,3.608346,164.547485,-104.454063,278.173187,97.704590,138.091766,277.223694,92.830658,-79.190659,269.928131,44.629063,-105.789841,206.796600,-332.352905,-127.756203,275.869141,93.527870,-149.133362,205.667526,49.621738,-293.021149,205.577606,-3.756130,-288.806458,206.352264,373.434814,115.457245,276.738464,91.416122,137.304428,280.706116,70.154099,-135.120682,207.908798,163.131622,-109.486862,276.577179,71.050552,-292.815338,204.880646,167.160873,183.285934,207.628983,40.373280,-96.060989,206.987259,20.426500,-196.302551,206.430435,-20.892433,13.008499,205.440903,-255.716187,-38.651031,207.553772,-62.964676,8.406191,205.694794,-119.218460,54.002308,206.489853,-55.009884,131.425766,206.714386,53.944756,-100.865707,207.833099,505.421936,89.288895,207.644867,16.368378,33.132954,207.485336,-36.208447,203.925323,206.356461,-137.310211,-25.115322,207.812088,273.614868,113.576332,207.761261,85.467987,112.396873,274.266876,62.109959,310.499481,209.138367,374.384552,311.255798,206.703659,17.307951,306.208130,208.728867,197.821381,308.838104,205.887177,-133.427094,-289.066223,202.662064,-291.529633,,,,220.435837,207.608612,75.396973,,,,,,,,,,,,,,,,,,,,,,,,
