Format Version,1.22,Take Name,crazyflie_traj26,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 07:18:21 -0500,Total Frames in Take,1200,Total Exported Frames,1200,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
330,2.750000,-0.005954,-0.550066,-0.001372,-0.835099,-124.913803,6.669909,168.582474,0.064467,-121.106651,6.564766,177.986938,0.860805,-130.395966,6.452175,162.782150,0.863375,-132.301743,6.606554,167.893036,0.857247,-115.850845,7.056139,165.667786,0.773900,-121.104660,6.612842,177.908585,-130.380142,6.509603,162.723648,-132.323105,6.648160,167.886139,-115.781059,7.107371,165.741470,-126.633476,206.157547,104.342064,-100.867378,207.833054,505.416626,-25.115528,207.811813,273.617126,115.457573,276.735046,91.419151,51.672779,207.017990,26.158142,203.926849,206.357834,-137.310760,138.092285,277.224792,92.827560,137.297409,280.709137,70.148651,115.793182,279.212891,98.600426,-79.174950,269.927612,44.617607,-95.750488,276.201477,82.631065,-105.790504,206.797531,-332.340515,-127.761368,275.872253,93.527199,-288.819611,206.351425,373.444824,-292.809021,204.885361,167.153427,-293.025818,205.577805,-3.760114,-294.847473,205.422806,-152.838593,131.402924,206.752350,53.922558,-96.805534,281.241699,86.117783,183.288452,207.631851,40.373310,-196.292374,206.445145,-20.939339,311.264343,206.698654,17.309656,306.122742,208.754272,197.831009,308.847778,205.886490,-133.425735,310.512177,209.134811,374.393707,89.287300,207.651337,16.368937,85.711060,208.606506,240.155548,-18.640921,208.295654,85.668221,220.438736,207.609207,75.391670,-96.063065,206.984970,20.423508,,,,,,,-17.593134,206.119019,-144.383972,0.158167,208.049728,348.784973,,,,,,,,,,,,,,,,,,,,,
331,2.758333,-0.006079,-0.546015,-0.001936,-0.837751,-124.847878,6.854554,168.520676,0.064279,-121.131943,6.744608,177.961487,0.883030,-130.273407,6.637450,162.667328,0.832503,-132.228745,6.786259,167.759628,0.846373,-115.757408,7.249898,165.694244,0.795308,-121.106163,6.803145,177.930405,-130.266052,6.698397,162.593979,-132.256317,6.823982,167.742691,-115.685081,7.297914,165.754288,-126.631531,206.156464,104.340874,-100.861237,207.849640,505.409607,-25.115633,207.812836,273.617523,115.455627,276.736023,91.415558,51.673645,207.017227,26.154922,203.923386,206.275253,-137.188049,138.093628,277.224670,92.821930,137.294083,280.711182,70.144310,115.796494,279.211700,98.602486,-79.180099,269.930481,44.621109,-95.753685,276.203796,82.625725,-105.790840,206.797440,-332.337036,-127.760628,275.872467,93.530640,-288.811798,206.355530,373.440491,-292.806671,204.886765,167.154205,-293.003937,205.579239,-3.760916,-294.860870,205.424088,-152.837494,131.426697,206.711929,53.947544,-96.803810,281.241882,86.118187,183.296936,207.632278,40.349636,-196.292984,206.445953,-20.940554,311.267670,206.700775,17.305962,306.128052,208.752609,197.832825,308.839722,205.886292,-133.428543,310.513275,209.139130,374.393280,89.288109,207.651825,16.365675,85.709801,208.606003,240.152603,-18.640869,208.296295,85.664665,220.434647,207.610062,75.383797,-95.974663,206.939835,20.502018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2.766667,-0.007279,-0.542249,-0.002951,-0.840181,-124.784889,7.050750,168.472931,0.046285,-121.153748,6.912687,177.946320,0.929103,-130.157623,6.850080,162.570511,0.914168,-132.158615,6.982452,167.645508,0.881115,-115.669563,7.457782,165.729401,0.812767,-121.139633,6.970115,177.908234,-130.141281,6.938435,162.531006,-132.188171,7.009048,167.623825,-115.600517,7.504239,165.786499,-126.632141,206.157166,104.342628,-100.866058,207.831192,505.415009,-25.115849,207.812500,273.617920,115.458527,276.738037,91.417816,51.673435,207.016373,26.158882,203.926132,206.356857,-137.310760,138.095123,277.224457,92.832420,137.301895,280.708832,70.151314,115.793785,279.212128,98.601471,-79.189789,269.931091,44.632195,-95.751312,276.202454,82.632103,-105.789825,206.797150,-332.339050,-127.760101,275.874298,93.532593,-288.813538,206.353088,373.442902,-292.799469,204.885773,167.144028,-293.024963,205.578232,-3.760076,-294.849945,205.425308,-152.839035,131.401306,206.753067,53.921082,-96.803757,281.241425,86.115524,183.298553,207.630890,40.343063,-196.292633,206.445343,-20.939911,311.267792,206.698273,17.306953,306.124237,208.753464,197.830475,308.839386,205.887482,-133.426407,310.510010,209.139389,374.389832,89.286819,207.649185,16.369305,85.711075,208.606674,240.157104,-18.642673,208.294556,85.665451,220.435364,207.611465,75.382240,-96.062004,206.984924,20.424007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.775000,-0.009771,-0.539077,-0.003785,-0.842191,-124.728477,7.268128,168.454529,0.105935,-121.168777,7.076959,177.954071,0.754755,-130.057007,7.104837,162.511017,0.618007,-132.095856,7.214197,167.571442,0.731139,-115.592262,7.676522,165.781586,0.836754,-121.180916,7.150082,177.874908,-130.046753,7.279598,162.663513,-132.122833,7.198115,167.480927,-115.513145,7.712030,165.814728,-126.631668,206.155533,104.341591,-100.861000,207.849640,505.409241,-25.115294,207.811569,273.619354,115.455803,276.739624,91.416969,51.671936,207.017929,26.161051,203.927322,206.356949,-137.310959,138.094513,277.219543,92.830612,137.300797,280.707916,70.147896,115.795158,279.207458,98.600830,-79.182755,269.928589,44.629063,-95.751907,276.204010,82.629753,-105.791603,206.801224,-332.330048,-127.761803,275.871490,93.525169,-288.821503,206.354065,373.442963,-292.795898,204.884857,167.141602,-293.023590,205.580475,-3.754416,-294.853821,205.423523,-152.836319,131.402756,206.754486,53.920998,-96.804932,281.241943,86.113014,183.298035,207.632019,40.345322,-196.292282,206.445450,-20.938660,311.275208,206.703110,17.310776,306.127106,208.755661,197.830826,308.839508,205.885452,-133.425537,310.508148,209.138184,374.390808,89.287270,207.649109,16.368700,85.709969,208.608200,240.151077,-18.640957,208.293579,85.663895,220.435928,207.610535,75.383728,-96.064392,206.984421,20.420683,,,,,,,-17.594662,206.119568,-144.384521,0.163633,208.051163,348.795898,,,,,,,,,,,,,,,,,,,,,
334,2.783333,-0.009196,-0.534084,-0.005329,-0.845365,-124.674866,7.445395,168.349182,0.059636,-121.227562,7.258692,177.890167,0.893703,-129.931961,7.269712,162.342743,0.872298,-132.031052,7.369273,167.378693,0.873443,-115.508888,7.883902,165.785126,0.764197,-121.232018,7.320991,177.805298,-129.916031,7.321371,162.259415,-132.053207,7.384292,167.332870,-115.432999,7.931038,165.850540,-126.632645,206.156113,104.341293,-100.867256,207.831543,505.427368,-25.115088,207.811996,273.616974,115.456863,276.735352,91.422310,51.672791,207.017868,26.153517,203.926590,206.356598,-137.310760,138.092545,277.225983,92.822884,137.298508,280.711578,70.148537,115.791580,279.210693,98.602066,-79.169212,269.927368,44.610321,-95.753510,276.202148,82.631775,-105.789520,206.796677,-332.345245,-127.761795,275.871887,93.527672,-288.813080,206.354172,373.439178,-292.805786,204.885345,167.150085,-293.014435,205.577011,-3.758562,-294.841705,205.424683,-152.840775,131.402100,206.752014,53.922729,-96.808304,281.240326,86.118599,183.287888,207.635529,40.377247,-196.293747,206.443878,-20.940472,311.270142,206.702332,17.307455,306.118896,208.755585,197.827454,308.841705,205.887894,-133.429169,310.514954,209.139343,374.395416,89.286652,207.649536,16.370129,85.710510,208.606812,240.156265,-18.641443,208.293915,85.664124,220.435593,207.610504,75.383308,-96.063530,206.984589,20.421909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791667,-0.009370,-0.529350,-0.006954,-0.848323,-124.621788,7.642157,168.275589,0.056256,-121.281006,7.444379,177.854172,0.892088,-129.810898,7.465940,162.210327,0.882949,-131.966431,7.550124,167.222656,0.882719,-115.428802,8.108182,165.815170,0.779683,-121.271347,7.505929,177.792358,-129.795425,7.543491,162.157059,-131.989838,7.589964,167.209625,-115.366615,8.164152,165.899597,-126.631180,206.156128,104.338821,-100.864395,207.832291,505.416595,-25.114450,207.812363,273.615356,115.455223,276.736938,91.418823,51.673508,207.017181,26.150370,203.924469,206.356644,-137.310974,138.096283,277.223511,92.827560,137.291977,280.713196,70.144249,115.794991,279.209381,98.602142,-79.182777,269.929993,44.622837,-95.751534,276.203918,82.632172,-105.790947,206.798462,-332.340637,-127.764297,275.870636,93.525528,-288.819611,206.352112,373.441925,-292.806580,204.885529,167.156036,-293.028564,205.579422,-3.756818,-294.854889,205.423599,-152.837448,131.403061,206.751038,53.917759,-96.806877,281.241669,86.117897,183.297821,207.633636,40.347652,-196.294098,206.444885,-20.942234,311.264130,206.698776,17.308184,306.121765,208.754425,197.830276,308.839813,205.886429,-133.428635,310.511871,209.135315,374.393616,89.286819,207.650635,16.367207,85.711555,208.605072,240.159195,-18.642109,208.296783,85.663902,220.435242,207.610870,75.383133,-95.973343,206.939240,20.502413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2.800000,-0.009902,-0.525111,-0.007925,-0.850939,-124.561981,7.848222,168.218567,0.061545,-121.316673,7.635019,177.829590,0.901235,-129.690186,7.678823,162.101532,0.862473,-131.895676,7.751187,167.092270,0.846791,-115.345383,8.327857,165.850861,0.774047,-121.312866,7.698715,177.766251,-129.672760,7.753501,162.040359,-131.918961,7.788148,167.087128,-115.269379,8.379624,165.921646,-126.633026,206.156281,104.343269,-100.861572,207.850403,505.408905,-25.115404,207.812408,273.618896,115.458855,276.737671,91.413750,51.673698,207.016403,26.156092,203.926117,206.356506,-137.310577,138.093628,277.224091,92.819405,137.299728,280.709564,70.151299,115.794167,279.212067,98.603020,-79.180061,269.928497,44.623436,-95.751213,276.202911,82.628761,-105.790344,206.797791,-332.340393,-127.763031,275.872864,93.525467,-288.816498,206.355026,373.440399,-292.814514,204.883881,167.158768,-293.030731,205.578537,-3.755674,-294.856110,205.424118,-152.835434,131.402420,206.751556,53.925823,-96.805664,281.241760,86.112747,183.287384,207.634659,40.373718,-196.293777,206.444412,-20.941782,311.274139,206.698853,17.311611,306.125702,208.756226,197.829178,308.841553,205.889206,-133.428040,310.505493,209.140015,374.389404,89.284424,207.651047,16.369881,85.711304,208.607529,240.156311,-18.641333,208.296234,85.662323,220.440323,207.608459,75.388290,-95.974777,206.941895,20.499516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2.808333,-0.010967,-0.520668,-0.009566,-0.853635,-124.503540,8.062528,168.167236,0.055391,-121.358093,7.820048,177.810715,0.867678,-129.567535,7.907099,161.996582,0.888443,-131.824951,7.958330,166.964310,0.890808,-115.263557,8.564635,165.897339,0.799163,-121.351494,7.885683,177.741531,-129.537262,7.997624,161.959671,-131.851547,7.991055,166.944656,-115.205765,8.620238,165.974182,-126.631775,206.156372,104.341003,-100.862267,207.852249,505.411469,-25.115732,207.813232,273.617432,115.456863,276.737366,91.416702,51.673603,207.017258,26.158857,203.927490,206.357147,-137.310593,138.093979,277.222626,92.832375,137.293869,280.711884,70.145935,115.796997,279.212097,98.602066,-79.181496,269.930084,44.621861,-95.752647,276.204559,82.631668,-105.790459,206.798218,-332.340027,-127.767601,275.872223,93.524124,-288.817688,206.353806,373.440399,-292.796600,204.883621,167.143005,-293.015686,205.580276,-3.758454,-294.856964,205.425446,-152.837082,131.403656,206.751663,53.930939,-96.805344,281.241882,86.119019,183.288452,207.633087,40.374859,-196.293243,206.445526,-20.941877,311.263641,206.701233,17.308044,306.123352,208.755020,197.831375,308.846344,205.886292,-133.426590,310.510315,209.137985,374.390656,89.286446,207.651825,16.369064,85.708710,208.607574,240.153320,-18.641209,208.295914,85.664528,220.435715,207.610077,75.383873,-96.062592,206.984848,20.422958,,,,,,,-17.594692,206.119843,-144.383698,0.158882,208.051056,348.783417,,,,,,,,,,,,,,,,,,,,,
338,2.816667,-0.011389,-0.516176,-0.010521,-0.856342,-124.444771,8.276606,168.105865,0.054113,-121.400497,8.020522,177.781403,0.889972,-129.443542,8.126731,161.882111,0.885848,-131.753036,8.166951,166.825943,0.887142,-115.181992,8.792218,165.933990,0.795911,-121.396622,8.091030,177.714432,-129.419250,8.206970,161.837570,-131.775940,8.203168,166.801331,-115.115807,8.843682,166.001175,-126.632881,206.156570,104.342941,-100.861649,207.846756,505.412567,-25.115990,207.811813,273.617462,115.453812,276.737061,91.416466,,,,203.926498,206.357025,-137.310715,138.091309,277.223572,92.822983,137.300079,280.709015,70.149277,115.794121,279.210205,98.601868,-79.188522,269.932220,44.629692,-95.751358,276.203247,82.628799,-105.790779,206.799194,-332.337311,-127.763405,275.874207,93.530647,-288.816772,206.354935,373.441071,-292.791809,204.886002,167.139313,-293.033569,205.577591,-3.755623,-294.849854,205.424759,-152.840012,131.403610,206.751205,53.924839,-96.807243,281.242615,86.116776,183.295944,207.633163,40.349354,-196.294098,206.443878,-20.941948,311.273132,206.700378,17.305010,306.125488,208.754562,197.832550,308.845154,205.888229,-133.427902,310.512634,209.139664,374.394165,89.288635,207.651093,16.369474,85.711899,208.606369,240.157532,-18.640411,208.295914,85.663589,220.435852,207.610138,75.382164,-95.973633,206.942062,20.501577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2.825000,-0.011860,-0.511557,-0.011708,-0.859088,-124.394974,8.491952,168.049835,0.061233,-121.454659,8.219977,177.757034,0.870760,-129.326263,8.348126,161.772339,0.870303,-131.688889,8.374918,166.691101,0.864781,-115.110100,9.024787,165.978867,0.781828,-121.453163,8.284094,177.687592,-129.309113,8.422016,161.716705,-131.709961,8.420647,166.681305,-115.051987,9.085123,166.062424,-126.633415,206.155701,104.343712,-100.861153,207.849289,505.399902,-25.115559,207.811859,273.615723,115.456474,276.739044,91.419945,51.672203,207.017380,26.156378,203.926498,206.355957,-137.311050,138.093887,277.224030,92.831375,137.294220,280.710999,70.146446,115.791107,279.211792,98.599876,-79.181435,269.928894,44.623638,-95.754700,276.202881,82.628426,-105.791069,206.798309,-332.338348,-127.759621,275.872406,93.530388,-288.818787,206.354767,373.442993,-292.798157,204.885452,167.145630,-293.045197,205.576660,-3.755265,-294.849823,205.425003,-152.838730,131.403931,206.750748,53.927261,-96.805054,281.238770,86.112427,183.287994,207.633621,40.373947,-196.293716,206.447464,-20.942043,311.265076,206.700394,17.308231,306.117584,208.753723,197.829666,308.846802,205.887909,-133.427353,310.509033,209.140915,374.388641,89.287987,207.649048,16.364813,85.712639,208.606094,240.162491,-18.642931,208.295303,85.663795,220.435669,207.609436,75.382950,-95.972145,206.938553,20.502865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2.833333,-0.011552,-0.506929,-0.012159,-0.861825,-124.335518,8.709130,168.001373,0.067336,-121.499672,8.440040,177.739685,0.885010,-129.198761,8.560663,161.671127,0.812289,-131.614273,8.585386,166.564148,0.836019,-115.029358,9.250432,166.030502,0.793323,-121.479324,8.513299,177.713409,-129.183090,8.634027,161.589539,-131.643097,8.629093,166.550995,-114.963425,9.306336,166.100662,-126.633453,206.157013,104.340599,-100.860634,207.849884,505.406281,-25.114792,207.813522,273.616333,115.455338,276.735779,91.419121,51.672218,207.017227,26.156212,203.928513,206.356812,-137.310654,138.091324,277.223389,92.818977,137.293671,280.712524,70.146629,115.796104,279.209747,98.600983,-79.172218,269.927887,44.611012,-95.750450,276.204071,82.628723,-105.790710,206.797958,-332.339355,-127.765228,275.872406,93.531128,-288.818481,206.352707,373.443420,-292.794800,204.886658,167.141739,-293.033539,205.578156,-3.758812,-294.851532,205.424042,-152.840179,131.403976,206.750824,53.925549,-96.806595,281.241638,86.116219,183.287888,207.633041,40.376434,-196.293655,206.445236,-20.941185,311.269318,206.701477,17.309212,306.120575,208.753296,197.828705,308.845703,205.888443,-133.427094,310.515900,209.138245,374.401459,89.287872,207.651901,16.369398,85.710457,208.607147,240.154572,-18.642195,208.295059,85.669502,220.436356,207.610245,75.381401,-96.061996,206.983902,20.425547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2.841667,-0.012285,-0.502697,-0.012683,-0.864283,-124.277794,8.946615,167.973923,0.046864,-121.537331,8.659575,177.738998,0.889883,-129.078903,8.809842,161.596161,0.922922,-131.542130,8.825580,166.465363,0.882957,-114.952812,9.491465,166.095169,0.835603,-121.511475,8.736448,177.725403,-129.065338,8.913470,161.566116,-131.568649,8.865242,166.424423,-114.901031,9.548358,166.160522,-126.633308,206.156021,104.342484,-100.860764,207.848480,505.400696,-25.114611,207.813385,273.615906,115.459785,276.736816,91.423981,51.673985,207.017639,26.155519,203.927399,206.357193,-137.310486,138.094833,277.223450,92.827034,137.294678,280.711578,70.148056,115.795853,279.212250,98.601166,-79.177689,269.930389,44.618927,-95.752739,276.204742,82.632248,-105.790497,206.798889,-332.339844,-127.762970,275.872772,93.528732,-288.819611,206.352859,373.442535,-292.802917,204.885483,167.150467,-293.024780,205.579086,-3.754205,-294.850433,205.425186,-152.840683,131.424713,206.714081,53.940643,-96.807167,281.241425,86.116806,183.287888,207.635788,40.372410,-196.293335,206.446533,-20.940781,311.265381,206.700928,17.307507,306.124817,208.754852,197.831589,308.845001,205.885696,-133.424484,310.514404,209.139877,374.394409,89.286514,207.650513,16.370523,85.710442,208.606842,240.159180,-18.641312,208.295563,85.666588,220.436234,207.610031,75.381210,-96.062561,206.984741,20.424139,,,,,,,-17.594151,206.119186,-144.383987,0.155938,208.048065,348.788635,,,,,,,,,,,,,,,,,,,,,
342,2.850000,-0.012073,-0.497782,-0.012830,-0.867123,-124.223068,9.170750,167.912430,0.066316,-121.593620,8.886047,177.708054,0.852411,-128.951385,9.031615,161.480576,0.822934,-131.469772,9.047459,166.321472,0.842782,-114.877495,9.717877,166.139633,0.818710,-121.570206,8.962013,177.698776,-128.947205,9.109590,161.397156,-131.494553,9.086091,166.270264,-114.818214,9.771492,166.194626,-126.631844,206.156372,104.340919,-100.861313,207.850098,505.414734,-25.115160,207.813080,273.615265,115.457710,276.739349,91.417145,,,,203.926041,206.356384,-137.311264,138.092987,277.224457,92.813400,137.295746,280.710449,70.146477,115.796623,279.211365,98.603699,-79.184219,269.931000,44.631161,-95.750824,276.205597,82.631195,-105.790451,206.798141,-332.339752,-127.765442,275.872345,93.528877,-288.816650,206.352966,373.443878,-292.806061,204.883286,167.152573,-293.028442,205.578735,-3.759339,-294.851532,205.426758,-152.841003,131.402542,206.753281,53.923710,-96.805061,281.241913,86.117516,183.287720,207.633453,40.375580,-196.294479,206.444763,-20.941221,311.274567,206.702850,17.307980,306.115356,208.754303,197.830704,308.845795,205.887253,-133.426895,310.514679,209.138580,374.395233,89.288368,207.649750,16.366758,85.710739,208.607101,240.153580,-18.641869,208.294846,85.666336,220.436279,207.611038,75.381294,-95.973030,206.939072,20.502831,,,,,,,-17.594734,206.119034,-144.384674,0.160563,208.052017,348.780304,,,,,,,,,,,,,,,,,,,,,
343,2.858333,-0.012481,-0.492953,-0.013473,-0.869862,-124.171684,9.404066,167.863876,0.051003,-121.651054,9.106927,177.687698,0.872903,-128.828186,9.271555,161.379684,0.896113,-131.400208,9.279286,166.192337,0.882083,-114.807297,9.958497,166.195755,0.838875,-121.626129,9.181652,177.677872,-128.819122,9.366745,161.332947,-131.421616,9.323224,166.144638,-114.760521,10.018911,166.260559,-126.630798,206.156464,104.340004,-100.859558,207.849304,505.410706,-25.115263,207.812088,273.617493,115.457237,276.739380,91.420593,,,,203.923660,206.276459,-137.186249,138.092117,277.224854,92.818878,137.298126,280.710876,70.149048,115.796677,279.209564,98.604332,-79.166290,269.928772,44.611942,-95.753578,276.203033,82.630302,-105.790077,206.798676,-332.340210,-127.759949,275.871307,93.530083,-288.819855,206.352112,373.444092,-292.806427,204.882996,167.153641,-293.036865,205.578568,-3.755450,-294.853058,205.425644,-152.838501,131.425766,206.715179,53.944897,-96.806076,281.243469,86.117317,183.298264,207.631592,40.347733,-196.292953,206.445938,-20.940722,311.271759,206.701706,17.307304,306.118927,208.752823,197.828690,308.844147,205.887482,-133.430023,310.664032,209.192947,374.702942,89.287758,207.652283,16.368303,85.710365,208.607391,240.159393,-18.640923,208.295898,85.671417,220.439835,207.608749,75.390099,-96.060143,206.984467,20.424997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2.866667,-0.012920,-0.488288,-0.013802,-0.872478,-124.122360,9.641184,167.823837,0.052862,-121.706894,9.332626,177.673691,0.877381,-128.709290,9.516374,161.290115,0.896898,-131.332596,9.518722,166.074997,0.871470,-114.740646,10.197014,166.256561,0.825630,-121.682236,9.410145,177.652283,-128.692459,9.605022,161.240250,-131.361252,9.565078,166.032822,-114.695595,10.253945,166.326172,-126.631989,206.155914,104.342285,-100.859360,207.849838,505.397522,-25.115746,207.813309,273.617523,115.453812,276.738312,91.418251,,,,203.926376,206.357162,-137.310944,138.092224,277.221710,92.814209,137.295639,280.712006,70.147369,115.791527,279.209747,98.600456,-79.182243,269.929352,44.628643,-95.752060,276.203735,82.630035,-105.802010,206.802277,-332.358734,-127.759598,275.871063,93.527687,-288.816254,206.353516,373.439270,-292.810883,204.884720,167.159332,-293.007690,205.579407,-3.757823,-294.853973,205.424622,-152.840073,131.402618,206.752518,53.923786,-96.805397,281.242981,86.117081,183.296982,207.630371,40.342979,-196.292191,206.445663,-20.937943,311.269592,206.701248,17.308760,306.122131,208.755875,197.829849,308.843933,205.888077,-133.425659,310.511627,209.139984,374.392029,89.287239,207.650040,16.370544,85.710442,208.606171,240.157318,-18.640259,208.295990,85.669937,220.446152,207.612564,75.409576,-96.062012,206.984543,20.423937,,,,,,,-17.594341,206.119232,-144.385101,0.158972,208.048553,348.783722,,,,,,,,,,,,,,,,,,,,,
345,2.875000,-0.013649,-0.483756,-0.014472,-0.874977,-124.075317,9.885279,167.786118,0.043652,-121.761810,9.557762,177.659805,0.901808,-128.594360,9.772263,161.205048,0.937863,-131.267044,9.764405,165.962524,0.900391,-114.678047,10.446683,166.317123,0.823421,-121.744522,9.639902,177.627304,-128.580887,9.879080,161.180511,-131.289764,9.800545,165.911041,-114.629517,10.503594,166.388519,-126.632568,206.156235,104.341682,-100.870728,207.830643,505.421692,-25.114960,207.812805,273.616730,115.456352,276.736725,91.421379,,,,203.924728,206.276230,-137.193054,138.095932,277.223114,92.821548,137.296799,280.711212,70.148575,115.792168,279.210602,98.600624,-79.171989,269.929047,44.619476,-95.750320,276.203766,82.632568,-105.790482,206.797867,-332.342255,-127.758301,275.872498,93.528366,-288.818298,206.354523,373.441803,-292.803436,204.883484,167.150833,-293.006622,205.578354,-3.760630,-294.857208,205.425446,-152.836212,131.402649,206.750076,53.921692,-96.807343,281.242218,86.117928,183.297211,207.629684,40.345341,-196.293228,206.445282,-20.940363,311.265533,206.702377,17.307472,306.126221,208.754517,197.830109,308.841492,205.887909,-133.423065,310.509979,209.138702,374.391235,89.286461,207.652542,16.370279,85.710213,208.607559,240.158218,-18.640800,208.293671,85.670631,220.435242,207.610535,75.381790,-95.973656,206.940964,20.500326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2.883333,-0.013626,-0.478608,-0.015225,-0.877791,-124.027336,10.124227,167.731873,0.044668,-121.829651,9.791734,177.631821,0.908738,-128.468613,10.011215,161.098053,0.921679,-131.197006,9.996745,165.823792,0.911215,-114.614090,10.697212,166.373825,0.811685,-121.819069,9.871387,177.582962,-128.447189,10.093688,161.050018,-131.215317,10.043459,165.777634,-114.568283,10.758998,166.452850,-126.631836,206.154114,104.338600,-100.866333,207.835220,505.418335,-25.115732,207.812317,273.617584,115.455925,276.736603,91.420494,51.672268,207.016571,26.152706,203.927429,206.356567,-137.310806,138.093079,277.222626,92.827560,137.297958,280.709656,70.150047,115.791656,279.209503,98.601387,-79.182228,269.930450,44.626572,-95.751495,276.203644,82.629196,-105.791046,206.800766,-332.329956,-127.763451,275.873291,93.530289,-288.817474,206.353638,373.442932,-292.790283,204.885147,167.138031,-293.036591,205.575638,-3.754979,-294.853455,205.424530,-152.839478,131.403397,206.751587,53.927349,-96.805794,281.240784,86.118385,183.298279,207.633728,40.343220,-196.293671,206.446075,-20.941425,311.270752,206.701614,17.310207,306.121307,208.754105,197.830292,308.847809,205.889725,-133.428391,310.511017,209.139221,374.393311,89.286850,207.651047,16.370359,85.710571,208.606934,240.156967,-18.641453,208.295471,85.664261,220.438095,207.610062,75.377831,-96.063232,206.984329,20.422161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2.891667,-0.013964,-0.473665,-0.015755,-0.880453,-123.981773,10.372801,167.694122,0.050259,-121.895264,10.029457,177.617722,0.884090,-128.348221,10.265921,161.010712,0.916607,-131.129501,10.244818,165.705490,0.880838,-114.554092,10.951010,166.442551,0.815871,-121.872009,10.116717,177.593399,-128.343689,10.374916,160.986954,-131.146912,10.282934,165.644028,-114.510178,11.007876,166.524185,-126.632622,206.156464,104.341331,-100.865005,207.831451,505.413971,-25.115494,207.812744,273.618042,115.455650,276.736237,91.423073,51.673031,207.018112,26.161171,203.926041,206.355789,-137.310867,138.092178,277.223358,92.824081,137.295547,280.711731,70.147049,115.795639,279.210144,98.601715,-79.176964,269.930115,44.621826,-95.750969,276.203369,82.632668,-105.790733,206.799530,-332.337891,-127.761627,275.871338,93.532394,-288.818451,206.352707,373.443451,-292.805573,204.884720,167.153381,-293.050781,205.575806,-3.752396,-294.847412,205.425644,-152.838364,131.400635,206.750870,53.922932,-96.807121,281.242188,86.114868,183.288101,207.635162,40.377163,-196.293823,206.444733,-20.941401,311.270447,206.702667,17.306761,306.125763,208.754684,197.831680,308.838593,205.888275,-133.428436,310.511353,209.140564,374.393250,89.286682,207.650040,16.368088,85.709465,208.606003,240.153976,-18.642776,208.294464,85.662460,220.436600,207.610443,75.379784,-95.973320,206.940643,20.499504,,,,,,,-17.593613,206.118362,-144.383926,0.158298,208.050827,348.783569,,,,,,,,,,,,,,,,,,,,,
