Format Version,1.22,Take Name,crazyflie_traj9,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 06:55:58 -0500,Total Frames in Take,1663,Total Exported Frames,1663,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
521,4.341667,0.007911,-0.711068,0.002362,-0.703075,-126.196884,3.207396,170.628403,0.062218,-118.906059,3.386197,177.682571,0.851303,-133.554001,2.796981,167.554398,0.879278,-133.228928,3.083174,172.994019,0.883915,-119.098541,3.563232,164.282639,0.763321,-118.909775,3.395419,177.602570,-133.583527,2.809873,167.532379,-133.252609,3.068209,173.033539,-119.032303,3.557438,164.351105,-104.454445,278.170410,97.705437,138.090485,277.222626,92.811203,-79.195915,269.930054,44.633545,-105.790726,206.797607,-332.346771,-127.755249,275.868835,93.523972,-149.134079,205.667282,49.625256,-292.997589,205.572510,-3.757891,-288.806152,206.346039,373.432495,115.456787,276.739929,91.418266,137.306625,280.707245,70.154053,-135.107254,207.906479,163.158325,-109.482574,276.574280,71.054550,-292.817627,204.880997,167.161423,183.296539,207.627075,40.344845,-95.974960,206.904816,20.776331,-196.302277,206.430695,-20.890532,308.832550,205.888504,-133.424591,13.008547,205.441162,-255.717224,-38.640232,207.535049,-62.873173,306.205078,208.729736,197.821762,8.403493,205.549149,-119.178375,54.006374,206.488495,-55.007385,131.401688,206.753418,53.925621,-100.861832,207.950836,505.424561,89.288254,207.647400,16.366453,33.129795,207.482819,-36.203701,203.923294,206.356125,-137.309952,-25.114082,207.812592,273.613739,-166.983871,206.540222,224.360489,113.575623,207.761093,85.467453,102.567230,204.797363,-320.322479,112.392136,274.262695,62.107407,310.492950,209.136078,374.376648,311.267761,206.700851,17.304163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,4.350000,0.007882,-0.711085,0.002367,-0.703058,-126.196312,3.207029,170.628998,0.061790,-118.905136,3.385231,177.682816,0.847913,-133.553604,2.797082,167.555328,0.881922,-133.228241,3.083076,172.994934,0.891258,-119.098259,3.562725,164.282913,0.761006,-118.907776,3.392407,177.600998,-133.582336,2.810102,167.536667,-133.253403,3.068073,173.032349,-119.031761,3.555569,164.353394,-104.454353,278.173889,97.696373,138.093231,277.222198,92.835953,-79.195152,269.928131,44.633545,-105.790077,206.796387,-332.351074,-127.750526,275.868988,93.530151,-149.133926,205.667465,49.623714,-293.002136,205.576187,-3.756914,-288.810669,206.346100,373.435272,115.457771,276.736969,91.424652,137.308640,280.706177,70.158020,-135.122864,207.906555,163.126755,-109.487915,276.575439,71.050934,-292.817413,204.882721,167.161087,183.288742,207.628937,40.377434,-96.062195,206.985123,20.423878,-196.301926,206.428940,-20.890566,308.835876,205.886749,-133.426910,13.009750,205.440170,-255.717880,-38.639961,207.535904,-62.863136,306.213776,208.728745,197.820831,8.409437,205.692917,-119.225357,54.006447,206.487854,-55.007755,131.402512,206.752914,53.929085,-100.867142,207.835571,505.419342,89.289314,207.646225,16.363842,33.130817,207.483002,-36.209549,203.925140,206.356781,-137.310455,-25.114164,207.813019,273.614532,-166.984009,206.540176,224.357178,113.575455,207.761353,85.467865,102.566437,204.797791,-320.322327,112.396873,274.267639,62.107815,310.493195,209.138367,374.373627,311.267914,206.702805,17.307934,,,,,,,0.161582,208.042435,348.778687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4.358333,0.007850,-0.711085,0.002372,-0.703058,-126.197098,3.206945,170.629089,0.063637,-118.905930,3.384507,177.682922,0.837836,-133.554413,2.797495,167.555420,0.877766,-133.229034,3.083272,172.995026,0.885805,-119.099022,3.562507,164.283020,0.762227,-118.912865,3.392594,177.599182,-133.583435,2.810195,167.536301,-133.251816,3.068862,173.033066,-119.033455,3.556342,164.352386,-104.457283,278.169617,97.708115,138.089294,277.224243,92.817833,-79.199722,269.929047,44.638802,-105.790306,206.795792,-332.348633,-127.757027,275.867310,93.529251,-149.134308,205.667969,49.623913,-293.002136,205.573029,-3.758842,-288.805786,206.346985,373.434540,115.458717,276.738251,91.414627,137.307251,280.706177,70.156952,-135.106277,207.906982,163.162231,-109.487534,276.573944,71.048737,-292.818817,204.882263,167.162628,183.296448,207.625366,40.340309,-95.975159,206.905579,20.774889,-196.302444,206.430649,-20.891382,308.843689,205.886536,-133.426941,13.006819,205.440643,-255.713867,-38.656330,207.550079,-62.981651,306.202332,208.728790,197.818237,8.408139,205.693741,-119.224022,54.004784,206.487152,-55.008690,131.404572,206.753357,53.927891,-100.869217,207.835739,505.418243,89.286812,207.646225,16.369864,33.130508,207.482559,-36.209934,203.923920,206.356674,-137.310379,-25.114313,207.813126,273.614227,-166.984482,206.540802,224.359802,113.574600,207.759766,85.466095,102.568031,204.798340,-320.318939,112.394730,274.263702,62.105431,310.495483,209.137970,374.377502,311.267792,206.702072,17.308538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,4.366667,0.007866,-0.711063,0.002341,-0.703081,-126.196968,3.207891,170.630173,0.062752,-118.906250,3.385786,177.684448,0.845264,-133.554062,2.798017,167.556030,0.879209,-133.229034,3.083696,172.995667,0.884779,-119.098518,3.564065,164.284546,0.763229,-118.910179,3.394289,177.602997,-133.583176,2.810617,167.534714,-133.251953,3.069332,173.035599,-119.032990,3.558380,164.355499,-104.454826,278.170929,97.702492,138.089783,277.223938,92.821884,-79.190063,269.928192,44.634556,-105.790115,206.794876,-332.352295,-127.750038,275.868713,93.529549,-149.134323,205.667847,49.622387,-292.985504,205.575043,-3.760245,-288.803955,206.348969,373.429321,115.455627,276.738342,91.415718,137.305313,280.707214,70.156349,-135.122330,207.906158,163.132858,-109.484863,276.572906,71.052261,-292.820648,204.881912,167.162140,183.288879,207.627060,40.371735,-95.992302,206.859406,20.760921,-196.302322,206.429459,-20.892475,308.831390,205.883820,-133.426620,13.008523,205.440872,-255.716187,-38.637989,207.535645,-62.864517,306.204834,208.729523,197.821442,8.408983,205.692429,-119.224480,54.004253,206.488342,-55.007545,131.401749,206.751434,53.922821,-100.866508,207.834335,505.416260,89.288147,207.646774,16.364393,33.131462,207.483627,-36.202988,203.923676,206.355469,-137.310532,-25.113583,207.812546,273.616638,-166.984329,206.540009,224.361771,113.576683,207.760483,85.469368,102.567688,204.798218,-320.320099,112.396065,274.265686,62.108410,310.493103,209.133331,374.374084,311.266205,206.702835,17.304123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4.375000,0.007857,-0.711061,0.002320,-0.703083,-126.196480,3.206694,170.629791,0.061598,-118.905792,3.384412,177.684113,0.841832,-133.553558,2.796822,167.555588,0.883334,-133.228561,3.082270,172.995239,0.895135,-119.098007,3.563271,164.284210,0.763723,-118.910042,3.391892,177.600372,-133.580948,2.809603,167.538467,-133.253021,3.066267,173.029999,-119.032608,3.555792,164.353699,-104.454132,278.173767,97.700623,138.092987,277.224304,92.818214,-79.199005,269.929504,44.638706,-105.802177,206.801682,-332.364349,-127.760231,275.869110,93.529961,-149.134933,205.666595,49.621357,-293.012421,205.573517,-3.756940,-288.809692,206.345123,373.431122,115.457848,276.738831,91.420921,137.312988,280.703217,70.159279,-135.123734,207.906799,163.126373,-109.488297,276.574646,71.051407,-292.821899,204.881470,167.164749,183.289200,207.629578,40.375748,-96.059929,206.983994,20.429373,-196.302292,206.430557,-20.891676,308.837616,205.887894,-133.428558,13.008022,205.441238,-255.716110,-38.635468,207.534912,-62.860825,306.208160,208.727341,197.820633,8.410390,205.692032,-119.231758,54.004089,206.486603,-55.008518,131.428574,206.716202,53.944756,-100.866570,207.833069,505.410767,89.286514,207.644363,16.369167,33.131218,207.482727,-36.206051,203.800659,206.202011,-136.925781,-25.114166,207.812408,273.613800,-166.984421,206.540176,224.361374,113.574287,207.761292,85.466568,102.567627,204.798477,-320.321564,112.393799,274.265198,62.106632,310.490845,209.136292,374.372070,311.261780,206.702179,17.307167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,4.383333,0.007836,-0.711059,0.002315,-0.703085,-126.196815,3.206669,170.628937,0.063025,-118.906166,3.383954,177.683304,0.839382,-133.553879,2.797085,167.554672,0.879728,-133.228928,3.082325,172.994339,0.886071,-119.098305,3.563312,164.283401,0.764565,-118.910614,3.391558,177.598907,-133.582764,2.808499,167.532791,-133.251556,3.069640,173.033447,-119.034828,3.557965,164.355133,-104.451630,278.172150,97.697792,138.090240,277.222778,92.806770,-79.189857,269.926697,44.621170,-105.790352,206.794235,-332.352936,-127.750221,275.869598,93.529465,-149.132172,205.668762,49.622486,-292.999146,205.575485,-3.760055,-288.803009,206.347443,373.431396,115.458206,276.737610,91.417053,137.303223,280.705505,70.155312,-135.123947,207.906967,163.125992,-109.490204,276.574860,71.047401,-292.818420,204.882599,167.164871,183.286880,207.627563,40.376217,-96.061577,206.984116,20.428204,-196.301300,206.430511,-20.891119,308.840973,205.886703,-133.425217,13.008368,205.440689,-255.718277,-38.639336,207.538651,-62.868214,306.198608,208.727554,197.822662,8.404435,205.547913,-119.178566,54.003803,206.488174,-55.008392,131.401474,206.752747,53.919594,-100.867477,207.833679,505.419739,89.288483,207.644684,16.363871,33.130756,207.484344,-36.209152,203.923721,206.356018,-137.310272,-25.113970,207.812668,273.615540,-166.983490,206.539948,224.360840,113.575073,207.759430,85.468140,102.568031,204.798706,-320.318176,112.396713,274.265778,62.108040,310.490936,209.137131,374.372375,311.268311,206.704636,17.307762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,4.391667,0.007894,-0.711062,0.002328,-0.703081,-126.197243,3.207425,170.628693,0.062311,-118.906548,3.385886,177.682999,0.845129,-133.554306,2.797062,167.554535,0.880683,-133.229309,3.082870,172.994171,0.887878,-119.098808,3.563883,164.283066,0.763197,-118.910339,3.395039,177.600510,-133.583588,2.810138,167.533890,-133.252945,3.067661,173.032516,-119.033745,3.557225,164.353485,-104.451073,278.173340,97.699272,138.091858,277.220825,92.835526,-79.193008,269.929596,44.632126,-105.790123,206.796783,-332.351288,-127.760277,275.869629,93.527328,-149.133331,205.669189,49.626648,-293.027679,205.576614,-3.756946,-288.809265,206.347015,373.433868,115.455231,276.735870,91.417648,137.307007,280.705872,70.154488,-135.125443,207.906631,163.127136,-109.482483,276.575897,71.055031,-292.811951,204.882019,167.157440,183.298965,207.626846,40.342438,-96.060799,206.982635,20.426250,-196.302109,206.428238,-20.890398,308.831940,205.888031,-133.428558,13.007975,205.441071,-255.717133,-38.639290,207.538010,-62.867355,306.215057,208.727127,197.819016,8.409192,205.692932,-119.223083,54.003422,206.487305,-55.007816,131.403702,206.754181,53.930794,-100.864456,207.849365,505.395264,89.288315,207.646133,16.365841,33.130470,207.480835,-36.209606,203.924301,206.356812,-137.310379,-25.113276,207.813782,273.616516,-166.983902,206.540497,224.359848,113.575378,207.761795,85.468781,102.567604,204.798935,-320.320282,112.395386,274.264740,62.106289,310.495911,209.136292,374.378326,311.271606,206.702209,17.306377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,4.400000,0.007879,-0.711111,0.002432,-0.703031,-126.197197,3.207285,170.628662,0.064293,-118.905487,3.385416,177.681915,0.842642,-133.554764,2.797771,167.555588,0.875115,-133.228958,3.084218,172.995132,0.877303,-119.099579,3.561735,164.282013,0.762010,-118.910049,3.391973,177.598480,-133.582779,2.808959,167.532700,-133.252792,3.071931,173.038239,-119.034592,3.555237,164.351120,-104.457214,278.170258,97.704460,138.091003,277.221802,92.832329,-79.188049,269.927704,44.628250,-105.790207,206.795074,-332.351196,-127.758514,275.868744,93.530449,-149.134445,205.668610,49.621441,-292.996124,205.574768,-3.760326,-288.808167,206.343338,373.432892,115.457283,276.739075,91.418541,137.312408,280.703369,70.158752,-135.123398,207.907074,163.127899,-109.485054,276.577393,71.056938,-292.830627,204.880981,167.172516,183.297256,207.626480,40.344227,-96.062103,206.982925,20.427549,-196.301178,206.431030,-20.890106,308.836121,205.897003,-133.425171,13.008535,205.442169,-255.717819,-38.652081,207.550995,-62.976837,306.204315,208.728607,197.824371,8.404287,205.547211,-119.177567,54.003197,206.489090,-55.008900,131.425110,206.714294,53.943455,-100.859306,207.851669,505.398071,89.288422,207.644775,16.367653,33.131767,207.483078,-36.207077,203.923080,206.356400,-137.310440,-25.113886,207.813095,273.612946,-166.983688,206.540268,224.361252,113.574860,207.761810,85.466896,102.567200,204.797623,-320.324127,112.398621,274.267059,62.108685,310.491821,209.138840,374.373505,311.269653,206.702255,17.308226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,4.408333,0.007902,-0.711083,0.002364,-0.703060,-126.196815,3.207026,170.628845,0.062038,-118.905685,3.385635,177.682693,0.845571,-133.554077,2.796762,167.555161,0.881643,-133.228760,3.082894,172.994751,0.889906,-119.098732,3.562812,164.282791,0.762499,-118.909279,3.394587,177.600677,-133.582733,2.809845,167.534515,-133.252945,3.066262,173.031937,-119.032776,3.556766,164.354294,-104.449699,278.175232,97.694351,138.089890,277.221985,92.820267,-79.198372,269.931152,44.638981,-105.790482,206.797546,-332.350525,-127.760292,275.867157,93.532166,-149.130539,205.667923,49.620865,-292.999390,205.575912,-3.758997,-288.810150,206.345749,373.435120,115.456985,276.737823,91.416344,137.302063,280.707703,70.152779,-135.107635,207.907135,163.160614,-109.486580,276.575989,71.053505,-292.823395,204.882813,167.166931,183.295258,207.628296,40.343239,-95.991669,206.860641,20.761717,-196.304016,206.430084,-20.892099,308.844238,205.888885,-133.426819,13.007903,205.441635,-255.717041,-38.639038,207.536285,-62.860107,306.201019,208.725616,197.818176,8.410894,205.692642,-119.231651,54.004036,206.487610,-55.007927,131.401306,206.754822,53.920959,-100.869286,207.835098,505.413544,89.287254,207.647659,16.367935,33.130898,207.482315,-36.205036,203.923798,206.356552,-137.309952,-25.114765,207.812912,273.615112,-166.984116,206.540329,224.362213,113.576210,207.760803,85.467819,102.568390,204.799271,-320.318329,112.392258,274.267181,62.109375,310.496338,209.136063,374.382568,311.265625,206.702545,17.305552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,4.416667,0.007840,-0.711117,0.002318,-0.703026,-126.196945,3.208148,170.629913,0.063522,-118.905128,3.385504,177.683075,0.839221,-133.554520,2.798536,167.556870,0.878193,-133.228653,3.083834,172.996475,0.886194,-119.099472,3.564717,164.283203,0.761170,-118.910408,3.393305,177.598984,-133.581329,2.812464,167.539185,-133.253876,3.069952,173.036118,-119.033897,3.558690,164.352371,-104.455566,278.170959,97.703728,138.095642,277.220795,92.830185,-79.187706,269.923553,44.622086,-105.790726,206.795929,-332.345551,-127.750633,275.867157,93.529602,-149.132233,205.668289,49.623905,-293.000488,205.576828,-3.759411,-288.809021,206.346680,373.432312,115.457703,276.737701,91.419205,137.302444,280.707703,70.152313,-135.124176,207.907410,163.127808,-109.488205,276.574371,71.050262,-292.818970,204.880386,167.162567,183.297012,207.626602,40.342709,-96.060715,206.983765,20.425533,-196.302170,206.429749,-20.889967,308.835968,205.887741,-133.425598,13.009893,205.441360,-255.718399,-38.643295,207.536621,-62.883331,306.209900,208.730728,197.820206,8.408068,205.693527,-119.224861,54.003643,206.488327,-55.008579,131.426376,206.716949,53.943932,-100.860283,207.853104,505.398407,89.287277,207.645599,16.367128,33.130569,207.483292,-36.207382,203.923676,206.355804,-137.310104,-25.114330,207.813736,273.613342,-166.984009,206.539612,224.362518,113.576797,207.761597,85.467590,102.567101,204.797867,-320.321930,112.399910,274.267609,62.112808,310.498962,209.138306,374.379761,311.264343,206.700851,17.309601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,4.425000,0.007763,-0.711123,0.002361,-0.703021,-126.197342,3.206698,170.628662,0.064857,-118.905380,3.382489,177.681732,0.838840,-133.555023,2.798473,167.555710,0.874750,-133.229034,3.083458,172.995346,0.878154,-119.099899,3.562371,164.281876,0.759686,-118.910637,3.388446,177.596466,-133.583450,2.808673,167.531342,-133.252975,3.070007,173.036606,-119.034256,3.555539,164.352783,-104.453072,278.174866,97.703232,138.095398,277.223022,92.825226,-79.193558,269.929291,44.631649,-105.790665,206.796173,-332.350281,-127.759277,275.867218,93.525780,-149.134811,205.668823,49.623890,-292.989349,205.577118,-3.760874,-288.809875,206.346924,373.436462,115.457130,276.741516,91.418579,137.303452,280.706146,70.151276,-135.124252,207.908157,163.127426,-109.486389,276.576080,71.051598,-292.818451,204.881454,167.160706,183.296997,207.626968,40.341152,-95.976051,206.905960,20.773243,-196.300491,206.430527,-20.889660,308.838440,205.887009,-133.426361,13.008308,205.440643,-255.717377,-38.639622,207.537338,-62.872360,306.207123,208.728821,197.820435,8.408113,205.692810,-119.223473,54.005421,206.488297,-55.007225,131.400925,206.753586,53.919868,-100.866699,207.837418,505.414337,89.287170,207.646774,16.364651,33.131317,207.482147,-36.210117,203.923218,206.356461,-137.310226,-25.113770,207.812927,273.615967,-166.984512,206.540085,224.359421,113.577583,207.761169,85.469147,102.568054,204.798264,-320.320953,112.392929,274.262421,62.108292,310.491791,209.137421,374.374817,311.264984,206.702591,17.306089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4.433333,0.007811,-0.711081,0.002384,-0.703063,-126.196930,3.206916,170.629044,0.063141,-118.905830,3.383680,177.682953,0.842538,-133.554245,2.798117,167.555252,0.878772,-133.228912,3.083663,172.994873,0.887298,-119.098755,3.562203,164.283066,0.759983,-118.910789,3.392921,177.600800,-133.582489,2.811017,167.536407,-133.253036,3.069242,173.033066,-119.031334,3.556259,164.353745,-104.456688,278.171265,97.707764,138.091888,277.223877,92.826508,-79.204582,269.931061,44.640327,-105.789902,206.797501,-332.351013,-127.760551,275.868896,93.523254,-149.134125,205.666763,49.622276,-293.006470,205.575256,-3.759059,-288.805054,206.348297,373.433655,115.458832,276.737274,91.420364,137.308853,280.704834,70.156654,-135.109329,207.907181,163.153748,-109.482101,276.573700,71.056938,-292.822235,204.880859,167.164749,183.286697,207.628815,40.379192,-96.061249,206.984024,20.425129,-196.302658,206.429535,-20.891171,308.840881,205.889252,-133.424103,13.008714,205.440994,-255.717560,-38.637726,207.536224,-62.866737,306.203064,208.726715,197.821014,8.402759,205.546875,-119.179741,54.005577,206.488251,-55.006927,131.401871,206.752045,53.919399,-100.861740,207.854004,505.396454,89.288071,207.644241,16.365587,33.129955,207.483459,-36.207653,203.923965,206.356689,-137.310547,-25.113274,207.813614,273.615265,-166.984390,206.539795,224.361328,113.576462,207.760864,85.468506,102.568504,204.798920,-320.318085,112.399277,274.267303,62.113728,310.491089,209.140656,374.378326,311.260101,206.702805,17.308790,,,,,,,0.162709,208.043930,348.774384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,4.441667,0.007847,-0.711089,0.002311,-0.703054,-126.196793,3.206890,170.628738,0.060669,-118.905548,3.384402,177.682495,0.850366,-133.554108,2.797122,167.555099,0.883972,-133.228683,3.082428,172.994751,0.893331,-119.098816,3.563610,164.282608,0.765639,-118.908646,3.392638,177.601654,-133.584442,2.810221,167.536041,-133.251572,3.066075,173.030396,-119.033836,3.557115,164.351105,-104.458710,278.169403,97.707298,138.091507,277.222443,92.827370,-79.195824,269.927979,44.633842,-105.790283,206.796570,-332.350983,-127.755737,275.869263,93.528656,-149.132767,205.667999,49.619690,-293.017731,205.574982,-3.757840,-288.809357,206.346222,373.434479,115.456566,276.740417,91.414139,137.307648,280.705994,70.155869,-135.122040,207.906097,163.132858,-109.484772,276.575897,71.051979,-292.826080,204.882889,167.170746,183.287430,207.630203,40.377201,-96.060837,206.983490,20.427036,-196.300552,206.429337,-20.889603,308.839691,205.887695,-133.425980,13.007903,205.440857,-255.717087,-38.639252,207.536133,-62.867474,306.210876,208.728546,197.818787,8.410026,205.691574,-119.224236,54.004372,206.487564,-55.007648,131.402771,206.751389,53.923065,-100.867081,207.836945,505.412903,89.287476,207.645996,16.366062,33.131123,207.482956,-36.204838,203.923080,206.356476,-137.310257,-25.113770,207.812210,273.615448,-166.984222,206.539459,224.359985,113.575104,207.762024,85.467163,102.568039,204.798676,-320.318726,112.394211,274.265411,62.105381,310.499512,209.137680,374.386383,311.266602,206.700058,17.307760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,4.450000,0.007872,-0.711065,0.002344,-0.703079,-126.197433,3.206004,170.627823,0.062141,-118.906662,3.384024,177.682068,0.844447,-133.554535,2.796053,167.553726,0.881446,-133.229492,3.081800,172.993347,0.890935,-119.099022,3.562139,164.282150,0.761765,-118.911194,3.392394,177.599457,-133.582932,2.809403,167.534470,-133.254761,3.066310,173.029709,-119.032921,3.554325,164.352417,-104.449341,278.172150,97.693840,138.092331,277.225098,92.805954,-79.193069,269.927673,44.632732,-105.790199,206.797287,-332.349030,-127.756248,275.872223,93.529190,-149.133957,205.666946,49.621964,-293.018829,205.572922,-3.757515,-288.807098,206.345367,373.433624,115.458191,276.738953,91.417397,137.309982,280.704529,70.155190,-135.107635,207.907028,163.160034,-109.487343,276.573883,71.048737,-292.815002,204.881165,167.158432,183.295303,207.628342,40.343582,-95.974884,206.905548,20.774258,-196.301331,206.429596,-20.888290,308.839050,205.889709,-133.425491,13.008511,205.440567,-255.717331,-38.642193,207.536240,-62.879204,306.209106,208.726593,197.819183,8.410036,205.692215,-119.226730,54.005527,206.487244,-55.006714,131.401779,206.751556,53.925179,-100.865044,207.834000,505.412811,89.287094,207.645889,16.369528,33.130787,207.482407,-36.207970,203.923035,206.356171,-137.310471,-25.113832,207.812836,273.617218,-166.983521,206.540085,224.362610,113.574768,207.761475,85.467781,102.567947,204.799606,-320.319214,112.394188,274.261536,62.112213,310.494385,209.139923,374.372803,311.261719,206.700165,17.308025,,,,,,,0.162083,208.045120,348.778870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,4.458333,0.007921,-0.711070,0.002389,-0.703072,-126.197052,3.207364,170.629425,0.062374,-118.906174,3.386349,177.683517,0.845802,-133.554214,2.796974,167.555481,0.879814,-133.229080,3.083443,172.995071,0.887076,-119.098747,3.562690,164.283585,0.763569,-118.910515,3.395405,177.602646,-133.582443,2.810134,167.537170,-133.252563,3.069586,173.034363,-119.032791,3.557057,164.352600,-104.463791,278.168152,97.716118,138.092621,277.222931,92.822411,-79.198265,269.927795,44.636272,-105.789635,206.795258,-332.356598,-127.754387,275.869385,93.524780,-149.133270,205.666168,49.623631,-293.018005,205.574890,-3.755707,-288.805786,206.348892,373.431641,115.455116,276.738892,91.419792,137.304611,280.705536,70.157341,-135.107162,207.906586,163.159943,-109.489632,276.576630,71.050072,-292.826477,204.881409,167.171036,183.287857,207.628677,40.372501,-96.062813,206.983154,20.424044,-196.302658,206.428833,-20.891697,308.841553,205.886978,-133.427078,13.008535,205.441422,-255.716995,-38.637859,207.536240,-62.865639,306.204468,208.728058,197.820694,8.404123,205.547882,-119.172462,54.006279,206.488251,-55.006767,131.401047,206.753616,53.924770,-100.860085,207.851791,505.398499,89.288071,207.645111,16.366268,33.131554,207.483200,-36.208645,203.923615,206.356842,-137.310425,-25.112543,207.813477,273.614227,-166.984055,206.540375,224.360870,113.576004,207.762238,85.468079,102.567482,204.798752,-320.321533,112.394127,274.264862,62.107052,310.494324,209.137085,374.378235,311.264709,206.702713,17.308643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,4.466667,0.007916,-0.711093,0.002334,-0.703049,-126.197838,3.207705,170.630020,0.063223,-118.906509,3.386611,177.683670,0.841611,-133.555176,2.797050,167.556549,0.878169,-133.229691,3.083079,172.996140,0.885010,-119.099976,3.564078,164.283752,0.762981,-118.912758,3.394427,177.600784,-133.584030,2.810012,167.536957,-133.253311,3.067346,173.034973,-119.034752,3.557784,164.352158,-104.453865,278.172668,97.701897,138.090515,277.224792,92.811874,-79.188850,269.925629,44.630779,-105.789825,206.795792,-332.352783,-127.755379,275.868164,93.528763,-149.134094,205.667404,49.622700,-293.011475,205.575943,-3.759313,-288.804382,206.352051,373.436218,115.459358,276.737976,91.418091,137.307617,280.703888,70.154327,-135.125595,207.907272,163.122177,-109.486862,276.575836,71.050934,-292.819641,204.880569,167.162277,183.297592,207.625916,40.341076,-96.060272,206.981827,20.429539,-196.302551,206.430771,-20.892916,308.834778,205.884171,-133.425278,13.009000,205.441040,-255.717560,-38.635773,207.536697,-62.857101,306.208405,208.727722,197.821732,8.407804,205.692215,-119.223633,54.003860,206.488251,-55.009228,131.402939,206.754059,53.924133,-100.865379,207.832596,505.409607,89.287994,207.644867,16.363972,33.131275,207.481735,-36.208439,203.921936,206.355789,-137.310318,-25.113588,207.812210,273.612671,-166.984909,206.539825,224.361725,113.572739,207.762070,85.466675,102.567200,204.797607,-320.320313,112.396027,274.263702,62.109970,310.501923,209.138062,374.384918,311.263062,206.701630,17.306068,,,,,,,0.164467,208.047195,348.791901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
