Format Version,1.22,Take Name,crazyflie_traj14,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 07:01:04 -0500,Total Frames in Take,945,Total Exported Frames,945,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
56,0.466667,0.001905,-0.699879,0.000833,-0.714259,-126.241257,3.221248,170.630890,0.059606,-119.176567,3.278782,177.913483,0.823206,-133.499664,2.890170,167.321625,0.832752,-133.345306,3.116379,172.771576,0.876784,-118.943497,3.599663,164.516861,0.871194,-119.119820,3.272278,177.905792,-133.556915,2.869001,167.301865,-133.378952,3.134464,172.770767,-118.912682,3.611539,164.539719,-104.446625,278.175293,97.690842,138.091568,277.225342,92.820450,-79.187408,269.929626,44.624043,-105.790207,206.798126,-332.351868,-127.759377,275.871277,93.528053,-149.133438,205.667191,49.619766,-293.015228,205.575775,-3.757089,-288.811340,206.348328,373.436951,115.457443,276.738068,91.420181,137.296127,280.708893,70.146057,-135.108322,207.905792,163.159088,-109.486862,276.576843,71.051598,-292.826752,204.883530,167.169052,183.287140,207.630249,40.376877,-96.061432,206.983063,20.424545,-196.303375,206.430695,-20.893568,13.007855,205.440704,-255.717087,-38.636082,207.538361,-62.854790,8.403770,205.545425,-119.177460,54.001797,206.489105,-55.008007,131.424667,206.714798,53.943848,-100.868309,207.833221,505.424438,89.288399,207.648163,16.366123,33.131260,207.485382,-36.203617,203.925156,206.356598,-137.310165,-25.114170,207.812683,273.617798,113.576332,207.761353,85.468697,112.396416,274.267883,62.104988,310.502350,209.141785,374.383606,311.270508,206.699127,17.304131,306.209717,208.727310,197.821884,308.834686,205.888077,-133.427399,-289.061401,202.657410,-291.524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.001717,-0.698889,0.003189,-0.715221,-126.220749,3.219392,170.656723,0.067191,-119.176056,3.273449,177.958664,0.815558,-133.471130,2.904544,167.328339,0.864809,-133.331024,3.146719,172.778000,0.854191,-118.904793,3.552856,164.561859,0.793531,-119.128334,3.277067,177.915878,-133.513885,2.908468,167.342056,-133.381821,3.142917,172.760086,-118.846718,3.548455,164.617203,-104.446671,278.173004,97.690331,138.092789,277.222839,92.818878,-79.182457,269.926086,44.621613,-105.790352,206.795792,-332.346649,-127.755447,275.873718,93.531540,-149.132294,205.666382,49.620029,-293.003326,205.576233,-3.758463,-288.811218,206.349106,373.436554,115.454689,276.739441,91.417847,137.306778,280.703735,70.153748,-135.125214,207.907822,163.122940,-109.486481,276.577698,71.054550,-292.811798,204.882889,167.155884,183.286957,207.630707,40.376369,-96.062248,206.983429,20.423233,-196.304565,206.430435,-20.895102,13.008011,205.441452,-255.716888,-38.638073,207.537720,-62.858818,8.407010,205.693176,-119.221077,54.003994,206.488724,-55.007488,131.400452,206.752151,53.918804,-100.862740,207.834793,505.413208,89.288940,207.647537,16.367304,33.132355,207.485229,-36.205067,203.925674,206.356735,-137.310211,-25.115568,207.812363,273.616241,113.577499,207.761810,85.469330,112.395653,274.265961,62.112881,310.498535,209.139801,374.380219,311.262360,206.702515,17.307182,306.203033,208.727936,197.820236,308.839996,205.887772,-133.426987,-289.061035,202.658463,-291.523376,220.436279,207.606842,75.396385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.001982,-0.698162,0.003612,-0.715928,-126.229752,3.212333,170.644943,0.083587,-119.199875,3.271888,177.961121,0.762084,-133.473434,2.895898,167.302170,0.788774,-133.344330,3.143341,172.751862,0.856715,-118.901375,3.538205,164.564606,0.756555,-119.137871,3.269682,177.918060,-133.551987,2.881136,167.279724,-133.385971,3.152464,172.754242,-118.837631,3.543613,164.624817,-104.452225,278.170593,97.697594,138.090607,277.224884,92.824265,-79.187454,269.928009,44.628967,-105.790329,206.798218,-332.346588,-127.754829,275.868073,93.532326,-149.134567,205.667908,49.622707,-293.039795,205.576248,-3.754506,-288.810364,206.350800,373.437134,115.457848,276.738922,91.416107,137.303772,280.708160,70.152649,-135.108856,207.907028,163.155075,-109.487442,276.577118,71.051315,-292.811523,204.883102,167.158569,183.295944,207.629684,40.342899,-96.063446,206.984070,20.422256,-196.302155,206.431488,-20.891493,13.008285,205.440689,-255.718964,-38.642204,207.537323,-62.874149,8.408261,205.691025,-119.221024,54.004608,206.489059,-55.008381,131.402267,206.755585,53.923065,-100.859474,207.849915,505.410706,89.286148,207.648041,16.370449,33.131290,207.485931,-36.200092,203.926971,206.356506,-137.310318,-25.114420,207.812927,273.616577,113.576218,207.761169,85.470146,112.396431,274.264465,62.109230,310.503235,209.136780,374.385468,311.263977,206.701904,17.304533,306.204926,208.727173,197.822388,308.835419,205.885773,-133.430023,-289.058319,202.660965,-291.515717,220.436691,207.607620,75.395081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.001352,-0.697900,0.003590,-0.716184,-126.224541,3.220609,170.653610,0.065765,-119.200005,3.267407,177.975021,0.815190,-133.466034,2.913412,167.305237,0.873118,-133.340729,3.155671,172.755234,0.863907,-118.891403,3.545945,164.578979,0.790137,-119.153191,3.270988,177.926804,-133.509369,2.917383,167.315842,-133.390945,3.151204,172.740463,-118.835243,3.545269,164.635849,-104.450485,278.174988,97.696754,138.092773,277.222687,92.835617,-79.182907,269.927063,44.626129,-105.789330,206.798080,-332.353912,-127.760437,275.869476,93.526100,-149.134796,205.667114,49.622726,-293.017731,205.575211,-3.756604,-288.810211,206.348114,373.438873,115.457954,276.738373,91.418877,137.305283,280.706604,70.154854,-135.041260,207.909424,163.951782,-109.488205,276.576294,71.048645,-292.818024,204.885193,167.162369,183.295700,207.630280,40.349434,-95.981613,206.868393,20.769236,-196.302002,206.431030,-20.892712,13.008606,205.441498,-255.716705,-38.653683,207.550842,-62.978436,8.408547,205.691269,-119.220818,54.001904,206.488327,-55.007088,131.400879,206.752914,53.923237,-100.861320,207.851166,505.402985,89.288696,207.647949,16.369396,33.130608,207.483597,-36.199970,203.924530,206.356522,-137.310181,-25.113974,207.812927,273.617035,113.575722,207.760925,85.468956,112.394646,274.264435,62.105145,310.499603,209.138351,374.383636,311.262451,206.701477,17.308384,306.210419,208.728058,197.820465,308.837402,205.888611,-133.428177,-289.062775,202.659256,-291.524414,220.437027,207.607178,75.394386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.001429,-0.697269,0.003494,-0.716800,-126.235176,3.218369,170.645798,0.081257,-119.223572,3.266766,177.979584,0.760857,-133.470673,2.909430,167.284637,0.797818,-133.355026,3.151600,172.734863,0.867871,-118.891434,3.545678,164.584106,0.760887,-119.160187,3.267052,177.936569,-133.549683,2.900765,167.266068,-133.394867,3.155614,172.733139,-118.829659,3.549072,164.645920,-104.448387,278.173553,97.692070,138.092560,277.224030,92.838715,-79.192841,269.929657,44.635307,-105.789825,206.796997,-332.349670,-127.753410,275.868011,93.534225,-149.135284,205.667664,49.620975,-293.021851,205.579407,-3.753260,-288.809692,206.349762,373.434509,115.457344,276.736389,91.419052,137.306549,280.706573,70.153290,-135.123993,207.905655,163.126373,-109.489059,276.577332,71.051979,-292.808594,204.882385,167.154068,183.285767,207.631470,40.373600,-96.007790,206.816559,20.746840,-196.302322,206.431885,-20.890093,13.009334,205.441742,-255.718185,-38.657074,207.550262,-62.981941,8.406460,205.693054,-119.216682,54.001789,206.489090,-55.007671,131.422455,206.715363,53.934254,-100.866493,207.832367,505.425873,89.287651,207.647949,16.369856,33.131531,207.484299,-36.206944,203.925201,206.356857,-137.310333,-25.114933,207.811600,273.616394,113.576912,207.762909,85.469223,112.394348,274.263489,62.106884,310.501923,209.142181,374.380585,311.270294,206.702118,17.303278,306.210663,208.730286,197.820145,308.843933,205.885483,-133.427536,-289.063629,202.660995,-291.524628,220.435471,207.607437,75.400124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,0.001761,-0.696707,0.003508,-0.717345,-126.236641,3.213419,170.640915,0.081357,-119.236519,3.268627,177.985626,0.765060,-133.466736,2.899549,167.268616,0.799680,-133.359726,3.144487,172.718887,0.862568,-118.883575,3.541014,164.590561,0.759121,-119.174232,3.267695,177.942474,-133.542221,2.887609,167.249664,-133.400925,3.151095,172.719650,-118.820213,3.545609,164.651764,-104.446434,278.175354,97.689507,138.093170,277.222473,92.835327,-79.186592,269.927399,44.623779,-105.790100,206.798050,-332.347595,-127.756416,275.870331,93.527481,-149.133896,205.665451,49.622303,-293.002289,205.574936,-3.758416,-288.811829,206.348923,373.435150,115.454063,276.739685,91.416573,137.299652,280.708801,70.148926,-135.109192,207.906769,163.155945,-109.490494,276.578796,71.049789,-292.820038,204.883667,167.164093,183.295135,207.628036,40.342159,-96.062843,206.983047,20.425093,-196.302460,206.430466,-20.893326,13.009012,205.440811,-255.717758,-38.655991,207.552887,-62.984730,8.406362,205.692505,-119.216690,54.001789,206.488541,-55.007172,131.422470,206.715469,53.939842,-100.858185,207.851120,505.401245,89.288780,207.646729,16.368475,33.131248,207.483383,-36.203495,203.925140,206.357101,-137.310699,-25.114874,207.811691,273.617828,113.576683,207.761414,85.469368,112.395523,274.265198,62.111237,310.506378,209.141373,374.390594,311.261261,206.699829,17.310593,306.211945,208.728485,197.823364,308.843170,205.886658,-133.425308,-289.066406,202.659653,-291.531372,220.436234,207.608063,75.395210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,0.002132,-0.696140,0.003474,-0.717894,-126.241005,3.213377,170.638184,0.083196,-119.252518,3.276154,177.993881,0.762313,-133.465591,2.893739,167.254639,0.789351,-133.367325,3.141387,172.704941,0.861826,-118.878593,3.542230,164.599258,0.754548,-119.190681,3.277047,177.950150,-133.544891,2.884775,167.232727,-133.406647,3.145594,172.707703,-118.814445,3.545942,164.662415,-104.445358,278.175964,97.687195,138.092712,277.222931,92.846153,-79.189087,269.930206,44.630802,-105.790367,206.794144,-332.347595,-127.759445,275.872040,93.526062,-149.134140,205.666046,49.622467,-293.022583,205.579132,-3.756699,-288.811493,206.352112,373.436859,115.457489,276.737823,91.421249,137.305969,280.706940,70.154350,-135.123398,207.905319,163.130188,-109.482193,276.578369,71.056076,-292.812256,204.885101,167.159363,183.294617,207.630157,40.346294,-96.009956,206.816391,20.744169,-196.305237,206.431122,-20.896553,13.009191,205.441254,-255.717880,-38.651703,207.549103,-62.967587,8.407836,205.692932,-119.218788,54.002308,206.488831,-55.008518,131.401871,206.753281,53.924667,-100.866386,207.835052,505.422119,89.287086,207.647079,16.369968,33.131866,207.484100,-36.204624,203.925751,206.356339,-137.310242,-25.114763,207.812851,273.616821,113.577057,207.762405,85.469070,112.397835,274.265472,62.107311,310.500397,209.137970,374.383270,311.265656,206.699509,17.306576,306.204926,208.728210,197.822067,308.843903,205.888489,-133.427185,-289.068451,202.657623,-291.530457,220.432358,207.610062,75.387733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.001690,-0.696563,0.001988,-0.717491,-126.254166,3.231920,170.612030,0.059790,-119.257141,3.285401,177.959686,0.825869,-133.482224,2.910484,167.236099,0.830909,-133.377930,3.143548,172.686951,0.868859,-118.899368,3.588248,164.565414,0.876462,-119.196770,3.276793,177.964127,-133.542358,2.883569,167.230255,-133.416183,3.168170,172.670120,-118.864845,3.602661,164.576233,-104.455307,278.171570,97.705521,138.092102,277.224274,92.822456,-79.186646,269.929596,44.626713,-105.790184,206.798035,-332.351105,-127.759171,275.872070,93.533112,-149.134964,205.666779,49.620472,-293.023285,205.576019,-3.756511,-288.811523,206.349182,373.437256,115.459183,276.738617,91.417862,137.300797,280.707977,70.150070,-135.108154,207.907288,163.157837,-109.486008,276.578461,71.056557,-292.826324,204.882553,167.170822,183.285385,207.631729,40.374435,-96.007179,206.814880,20.745050,-196.304001,206.431763,-20.893251,13.008844,205.440903,-255.717758,-38.653587,207.551956,-62.974739,8.402340,205.546600,-119.176651,54.004341,206.488632,-55.006645,131.424744,206.716949,53.943348,-100.864090,207.834656,505.412872,89.290291,207.648041,16.364380,33.130421,207.484360,-36.207733,203.926010,206.356842,-137.310318,-25.114853,207.811600,273.615326,113.578369,207.761810,85.470139,112.394043,274.265076,62.104237,310.494720,209.139389,374.376831,311.265900,206.700134,17.307074,306.204376,208.726456,197.822220,308.842896,205.886963,-133.428238,-289.066315,202.660370,-291.528381,220.433304,207.610489,75.384888,0.160092,208.048492,348.780090,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,0.001878,-0.695446,0.004019,-0.718564,-126.274719,3.217502,170.602982,0.082301,-119.300392,3.275313,177.972153,0.735550,-133.493103,2.904669,167.205597,0.845114,-133.405090,3.154368,172.655991,0.920783,-118.900284,3.535657,164.578171,0.675542,-119.315063,3.266757,177.852020,-133.539063,2.884714,167.219788,-133.423584,3.169983,172.658386,-118.808510,3.544159,164.684616,-104.444412,278.175262,97.682800,138.093903,277.223358,92.820503,-79.188751,269.929352,44.626881,-105.790039,206.797745,-332.347137,-127.752480,275.869751,93.531898,-149.133484,205.666901,49.621494,-293.008667,205.577591,-3.758138,-288.810669,206.348892,373.434418,115.459648,276.738922,91.412285,137.302704,280.707611,70.154282,-135.042816,207.909897,163.945953,-109.487534,276.578247,71.049026,-292.806305,204.883743,167.155640,183.296326,207.628036,40.344418,-96.007240,206.816681,20.746649,-196.304611,206.431488,-20.892050,13.010383,205.440857,-255.719543,-38.638325,207.536728,-62.859535,8.405490,205.692245,-119.216072,54.004116,206.488724,-55.007545,131.401276,206.753159,53.922916,-100.868057,207.834457,505.419983,89.288017,207.647659,16.369358,33.131512,207.484390,-36.210739,203.925781,206.356430,-137.310150,-25.113216,207.811981,273.617767,113.577362,207.760239,85.469666,112.391487,274.262634,62.104023,310.503540,209.139389,374.388885,311.262939,206.700134,17.307707,306.210480,208.728363,197.821732,308.839539,205.888184,-133.426147,-289.061981,202.658661,-291.522858,220.434097,207.608963,75.382294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,0.001845,-0.694926,0.004314,-0.719066,-126.277748,3.218998,170.603058,0.080383,-119.314049,3.276271,177.982300,0.742775,-133.491364,2.908271,167.195358,0.848113,-133.411102,3.159924,172.645782,0.921315,-118.894455,3.531526,164.588806,0.683965,-119.327034,3.266612,177.865402,-133.535919,2.885378,167.210922,-133.426880,3.178565,172.650101,-118.804428,3.546282,164.690521,-104.448578,278.174652,97.692444,138.091446,277.223450,92.834000,-79.187439,269.928467,44.629322,-105.790092,206.797760,-332.346985,-127.757622,275.868439,93.528091,-149.132935,205.667038,49.622406,-293.010437,205.578964,-3.755376,-288.810608,206.347321,373.438507,115.456963,276.739258,91.421928,137.297638,280.709229,70.148476,-135.123962,207.906815,163.125992,-109.487724,276.576080,71.052742,-292.821503,204.883026,167.166840,183.287369,207.631393,40.379013,-96.060959,206.982086,20.424866,-196.303192,206.432053,-20.891346,13.010383,205.441528,-255.718399,-38.640533,207.536270,-62.868023,8.406522,205.545944,-119.182968,54.003651,206.488876,-55.007290,131.401138,206.752899,53.917007,-100.865494,207.834534,505.417023,89.287407,207.647369,16.368107,33.132690,207.483643,-36.209080,203.923538,206.357712,-137.309616,-25.114414,207.812744,273.616272,113.576912,207.761734,85.467873,112.395111,274.264191,62.103416,310.501160,209.141296,374.383698,311.264801,206.701797,17.307827,306.198425,208.727005,197.819931,308.831238,205.887192,-133.427750,-289.063538,202.660019,-291.526733,220.436432,207.607346,75.399002,0.161648,208.047623,348.778595,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,0.000942,-0.693528,0.004182,-0.720416,-126.284554,3.223283,170.574188,0.094775,-119.349602,3.262368,177.980560,0.759634,-133.485153,2.925158,167.137970,0.778581,-133.425873,3.168699,172.589035,0.832492,-118.877563,3.536906,164.589203,0.681541,-119.343315,3.261542,177.876541,-133.554214,2.916082,167.077133,-133.435104,3.176018,172.639282,-118.796944,3.540684,164.702957,-104.448578,278.174377,97.695854,138.096725,277.222046,92.838860,-79.186523,269.927307,44.626595,-105.790115,206.796341,-332.346497,-127.758240,275.873016,93.529556,-149.133484,205.667786,49.622162,-293.006409,205.576248,-3.758770,-288.813934,206.351059,373.440735,115.457390,276.737061,91.417732,137.303696,280.707550,70.151123,-135.123611,207.906631,163.126083,-109.484673,276.577148,71.051697,-292.824615,204.884094,167.169540,183.285965,207.630035,40.373257,-96.063148,206.983276,20.420874,-196.305069,206.429459,-20.894300,13.008965,205.440475,-255.716034,-38.654675,207.551498,-62.982368,8.403630,205.547287,-119.173645,54.003471,206.487518,-55.008907,131.400375,206.751511,53.920830,-100.860260,207.849579,505.408661,89.290726,207.648438,16.364656,33.131439,207.482727,-36.207897,203.925797,206.356628,-137.310379,-25.114372,207.811981,273.617065,113.577316,207.760696,85.470139,112.399315,274.264679,62.110565,310.505798,209.137634,374.385773,311.265167,206.700607,17.309898,306.204895,208.726639,197.822769,308.839813,205.887192,-133.427353,-289.074860,202.700394,-291.541718,220.437866,207.608719,75.395241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,0.000480,-0.693052,0.001515,-0.720886,-126.308167,3.231526,170.532471,0.057466,-119.383224,3.260504,177.948242,0.852600,-133.503204,2.925336,167.085312,0.865905,-133.451950,3.145275,172.537460,0.915110,-118.894279,3.594989,164.558853,0.791723,-119.360733,3.259924,177.887054,-133.551971,2.916320,167.058929,-133.476913,3.149488,172.552429,-118.843964,3.602730,164.623215,-104.457596,278.171967,97.703598,138.089874,277.223541,92.828514,-79.186295,269.929688,44.630230,-105.790184,206.797272,-332.344879,-127.753654,275.869843,93.530067,-149.135345,205.666214,49.621094,-292.997223,205.578278,-3.756952,-288.809052,206.350327,373.438965,115.457787,276.740387,91.420662,137.303253,280.706451,70.152473,-135.024429,207.908966,163.980774,-109.489731,276.574371,71.049210,-292.815002,204.886032,167.160278,183.295105,207.628586,40.344837,-96.009094,206.817001,20.744287,-196.303070,206.429474,-20.891880,13.008356,205.440903,-255.718140,-38.639366,207.537537,-62.865974,8.408289,205.691772,-119.217346,54.000019,206.489807,-55.007751,131.401566,206.753998,53.921719,-100.862923,207.848053,505.408630,89.287895,207.646698,16.367628,33.133770,207.482880,-36.208076,203.924423,206.356735,-137.310959,-25.116045,207.813644,273.618347,113.578186,207.760620,85.469055,112.396492,274.267120,62.107658,310.501099,209.136993,374.382843,311.268250,206.701416,17.306469,306.211151,208.727188,197.821121,308.837067,205.885010,-133.427078,-289.067993,202.658417,-291.528809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,0.000735,-0.691525,0.003432,-0.722344,-126.304123,3.220805,170.550461,0.078536,-119.410500,3.255673,177.995331,0.776072,-133.485275,2.921409,167.073853,0.832198,-133.456497,3.157758,172.525482,0.911825,-118.864235,3.548379,164.607193,0.694550,-119.376228,3.261487,177.905838,-133.550507,2.924638,167.045715,-133.483643,3.153274,172.540985,-118.786911,3.540631,164.727127,-104.443932,278.176575,97.689751,138.091446,277.222931,92.831612,-79.188957,269.929352,44.631100,-105.790054,206.796448,-332.343719,-127.756859,275.872101,93.527290,-149.133392,205.665039,49.623734,-293.001282,205.577988,-3.758034,-288.809967,206.349731,373.436768,115.460274,276.738098,91.418243,137.295670,280.709503,70.149208,-135.124039,207.906754,163.124374,-109.482765,276.577240,71.052643,-292.815033,204.883118,167.158371,183.287231,207.631378,40.372673,-96.059036,206.982773,20.428217,-196.302765,206.429321,-20.893160,13.008844,205.441666,-255.717987,-38.638573,207.537491,-62.862778,8.405064,205.690796,-119.216850,54.003174,206.488708,-55.007469,131.401352,206.754349,53.920322,-100.865318,207.833130,505.422607,89.288452,207.648651,16.366451,33.131279,207.483719,-36.205311,203.925461,206.356689,-137.310760,-25.114119,207.812073,273.615387,113.577522,207.762329,85.470024,112.393379,274.265076,62.104904,310.503479,209.137894,374.386810,311.264618,206.699661,17.307713,306.202789,208.725708,197.820160,308.843719,205.885788,-133.428650,-289.070709,202.702881,-291.536865,220.433640,207.609009,75.386940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,0.000406,-0.690844,0.003805,-0.722994,-126.306725,3.223456,170.550705,0.079451,-119.427124,3.251840,178.008560,0.779393,-133.481583,2.931006,167.060577,0.827877,-133.462860,3.167571,172.512238,0.907501,-118.855324,3.543407,164.621445,0.690719,-119.393837,3.257962,177.916855,-133.548218,2.936056,167.030823,-133.490799,3.162093,172.529221,-118.777550,3.539091,164.737442,-104.445900,278.175476,97.693024,138.095337,277.223724,92.845726,-79.185394,269.926941,44.625519,-105.790260,206.797363,-332.345734,-127.760986,275.872620,93.531616,-149.135025,205.667664,49.620308,-293.007904,205.577255,-3.756648,-288.811920,206.347580,373.436462,115.454147,276.738037,91.415962,137.301056,280.708710,70.153015,-135.108475,207.906815,163.158127,-109.490776,276.577301,71.048927,-292.824615,204.881958,167.169250,183.286362,207.630798,40.374985,-95.973579,206.906631,20.775246,-196.304779,206.430847,-20.896833,13.008237,205.440933,-255.716324,-38.641186,207.538223,-62.873672,8.405976,205.692795,-119.214699,54.001503,206.488388,-55.009354,131.398926,206.751389,53.919212,-100.859573,207.848648,505.407349,89.287888,207.648087,16.368563,33.132915,207.484222,-36.207504,203.924606,206.356216,-137.310394,-25.114149,207.811768,273.616180,113.576248,207.762100,85.468613,112.398865,274.263824,62.108467,310.507385,209.137543,374.389160,311.267456,206.703476,17.307625,306.199463,208.727188,197.820084,308.838593,205.886215,-133.428070,-289.060913,202.659363,-291.522400,220.435745,207.607483,75.398727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.000072,-0.690119,0.003809,-0.723686,-126.310349,3.223652,170.547272,0.079135,-119.445717,3.242421,178.018936,0.784919,-133.478378,2.938317,167.042542,0.827539,-133.470459,3.171167,172.494385,0.907875,-118.846848,3.542701,164.633209,0.688319,-119.416359,3.247231,177.924973,-133.543167,2.941314,167.009659,-133.497330,3.166911,172.514465,-118.768486,3.539278,164.751755,-104.451286,278.174408,97.703957,138.092270,277.224243,92.816879,-79.191086,269.930725,44.633602,-105.790237,206.795670,-332.345551,-127.759636,275.871765,93.530144,-149.134033,205.667694,49.620625,-293.013306,205.576035,-3.759331,-288.815582,206.351654,373.440491,115.456680,276.738281,91.415298,137.308212,280.705597,70.153305,-135.125702,207.907135,163.119034,-109.490875,276.575348,71.043968,-292.812805,204.883118,167.161697,183.287704,207.632751,40.369545,-96.062431,206.983307,20.424402,-196.304199,206.430176,-20.893814,13.008094,205.440613,-255.716995,-38.636894,207.536606,-62.857365,8.408224,205.693512,-119.218506,54.002125,206.488068,-55.008614,131.398682,206.753296,53.913242,-100.866684,207.829712,505.419403,89.288521,207.647842,16.367422,33.131523,207.484222,-36.206829,203.925201,206.356339,-137.310211,-25.114393,207.811646,273.615753,113.578918,207.760956,85.470398,112.396599,274.265900,62.112022,310.506622,209.138016,374.386719,311.254944,206.701065,17.308292,306.206909,208.728928,197.821381,308.836395,205.887466,-133.425812,-289.053070,202.656372,-291.519348,220.433075,207.609344,75.386948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.000400,-0.689353,0.003931,-0.724415,-126.315186,3.224153,170.544678,0.078301,-119.466377,3.236406,178.030853,0.788997,-133.475967,2.944335,167.024689,0.831982,-133.479431,3.175547,172.476624,0.904503,-118.838989,3.540324,164.646515,0.691504,-119.437943,3.241673,177.937225,-133.537369,2.947784,166.991348,-133.508057,3.170998,172.498337,-118.761917,3.536412,164.763718,-104.457092,278.171051,97.701607,138.094421,277.223572,92.838432,-79.185616,269.930054,44.628479,-105.790100,206.796310,-332.348358,-127.755249,275.870300,93.528214,-149.132584,205.668182,49.621494,-292.987762,205.575317,-3.761834,-288.810791,206.348511,373.436218,115.457275,276.739105,91.415649,137.299942,280.708832,70.149475,-135.109894,207.907486,163.152130,-109.486298,276.576324,71.051117,-292.815887,204.881973,167.161560,183.286041,207.632523,40.380894,-96.061111,206.982834,20.422543,-196.303680,206.428055,-20.893822,13.009108,205.440704,-255.718811,-38.652412,207.549713,-62.968613,8.408538,205.691238,-119.219887,54.001694,206.488297,-55.007256,131.424576,206.716568,53.940750,-100.858459,207.852341,505.402374,89.287460,207.648224,16.369299,33.130497,207.483490,-36.208977,203.923294,206.357224,-137.310547,-25.115150,207.812668,273.617554,113.576088,207.762360,85.469429,112.394760,274.263275,62.105919,310.499054,209.138275,374.383728,311.268463,206.700821,17.306025,306.204163,208.725983,197.820969,308.838409,205.889511,-133.424210,-289.060059,202.658676,-291.523071,220.435043,207.609695,75.382500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.000381,-0.688538,0.004235,-0.725188,-126.319466,3.227181,170.540359,0.075605,-119.487473,3.240028,178.041885,0.792469,-133.472427,2.948696,167.004440,0.839716,-133.488052,3.182379,172.456223,0.915569,-118.829918,3.537623,164.658875,0.696191,-119.459961,3.246346,177.947739,-133.533737,2.952828,166.973251,-133.514053,3.177408,172.475082,-118.754768,3.533249,164.776840,-104.452255,278.172729,97.697617,138.091705,277.225037,92.841911,-79.190041,269.928436,44.630253,-105.789902,206.797836,-332.351990,-127.757729,275.868378,93.530502,-149.133179,205.667297,49.620705,-293.001740,205.574982,-3.758743,-288.814636,206.349869,373.434998,115.458916,276.738800,91.420624,137.299652,280.710083,70.146713,-135.108521,207.907486,163.151260,-109.483719,276.577301,71.058464,-292.808197,204.884720,167.155685,183.294968,207.628204,40.345333,-96.008507,206.816788,20.743752,-196.303909,206.431061,-20.890545,13.008499,205.440567,-255.717209,-38.656075,207.551880,-62.987282,8.342838,205.724335,-119.110847,54.001530,206.488068,-55.009079,131.399628,206.753891,53.918762,-100.859688,207.851273,505.401001,89.286842,207.648727,16.368158,33.131020,207.484222,-36.203110,203.925461,206.356628,-137.310394,-25.113934,207.811981,273.617645,113.574722,207.762115,85.467163,112.393761,274.264801,62.106480,310.501770,209.139114,374.386780,311.264496,206.699554,17.307922,306.204742,208.728317,197.822754,308.844971,205.886261,-133.426483,-289.064606,202.658417,-291.528259,220.434113,207.609085,75.383064,0.162357,208.044601,348.777252,,,,,,,,,,,,,,,,,,,,,,,,,,,
